I 06.29/15:01:42 main.py:44  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/teacher_code_adapter/gated_lowrank_affine_mlp/src_seed2026_transnet_transnet_tgt_seed42_transnet_transnet_code1e-3_fc1e-2_recT0.0_pca1e-4_lr5e-4_ep400
I 06.29/15:01:42 main.py:45  ] => PyTorch Version: 2.5.1
I 06.29/15:01:42 init.py:13  ] Random seed set to 2026
I 06.29/15:01:42 init.py:92  ] Running on GPU 6
I 06.29/15:01:45 init.py:134 ] pretrained decoder loaded and frozen from exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth
I 06.29/15:01:45 init.py:141 ] pretrained encoder loaded and frozen from exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth
I 06.29/15:01:47 init.py:154 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth; adapter: gated_lowrank_affine_mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.29/15:01:47 init.py:161 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.29/15:01:47 init.py:166 ] => Model Flops: 3.7876e+01M
I 06.29/15:01:47 init.py:167 ] => Model Params Num: 5.2927e+00M

I 06.29/15:01:47 init.py:168 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): GatedLowRankAffineMLPAdapter(
    (lowrank_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (down): Linear(in_features=512, out_features=32, bias=False)
    (up): Linear(in_features=32, out_features=512, bias=False)
    (mlp_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.29/15:01:47 init.py:33  ] 
I 06.29/16:40:33 solver.py:282 ] Epoch: [147/400][60/391] lr: 4.10e-04 | recon: 3.8181e-06 code: 1.2737e-02 fc: 7.2583e-03 anchor: 1.9197e+00 total: 2.8110e-04 | time: 0.114
I 06.29/16:40:35 solver.py:282 ] Epoch: [147/400][80/391] lr: 4.10e-04 | recon: 3.8020e-06 code: 1.2704e-02 fc: 7.1964e-03 anchor: 1.9197e+00 total: 2.8044e-04 | time: 0.116
I 06.29/16:40:37 solver.py:282 ] Epoch: [147/400][100/391] lr: 4.10e-04 | recon: 3.8526e-06 code: 1.2795e-02 fc: 7.3343e-03 anchor: 1.9197e+00 total: 2.8196e-04 | time: 0.109
I 06.29/16:40:40 solver.py:282 ] Epoch: [147/400][120/391] lr: 4.10e-04 | recon: 3.8380e-06 code: 1.2785e-02 fc: 7.2930e-03 anchor: 1.9200e+00 total: 2.8156e-04 | time: 0.115
I 06.29/16:40:41 solver.py:282 ] Epoch: [147/400][140/391] lr: 4.10e-04 | recon: 3.8409e-06 code: 1.2798e-02 fc: 7.2601e-03 anchor: 1.9201e+00 total: 2.8125e-04 | time: 0.110
I 06.29/16:40:44 solver.py:282 ] Epoch: [147/400][160/391] lr: 4.10e-04 | recon: 3.8306e-06 code: 1.2805e-02 fc: 7.2283e-03 anchor: 1.9202e+00 total: 2.8094e-04 | time: 0.116
I 06.29/16:40:46 solver.py:282 ] Epoch: [147/400][180/391] lr: 4.10e-04 | recon: 3.8320e-06 code: 1.2799e-02 fc: 7.2408e-03 anchor: 1.9203e+00 total: 2.8107e-04 | time: 0.112
I 06.29/16:40:48 solver.py:282 ] Epoch: [147/400][200/391] lr: 4.10e-04 | recon: 3.8233e-06 code: 1.2781e-02 fc: 7.2328e-03 anchor: 1.9202e+00 total: 2.8095e-04 | time: 0.110
I 06.29/16:40:50 solver.py:282 ] Epoch: [147/400][220/391] lr: 4.10e-04 | recon: 3.8105e-06 code: 1.2765e-02 fc: 7.2058e-03 anchor: 1.9202e+00 total: 2.8065e-04 | time: 0.110
I 06.29/16:40:52 solver.py:282 ] Epoch: [147/400][240/391] lr: 4.09e-04 | recon: 3.8017e-06 code: 1.2763e-02 fc: 7.1857e-03 anchor: 1.9203e+00 total: 2.8045e-04 | time: 0.109
I 06.29/16:40:54 solver.py:282 ] Epoch: [147/400][260/391] lr: 4.09e-04 | recon: 3.8143e-06 code: 1.2768e-02 fc: 7.2427e-03 anchor: 1.9204e+00 total: 2.8105e-04 | time: 0.108
I 06.29/16:40:56 solver.py:282 ] Epoch: [147/400][280/391] lr: 4.09e-04 | recon: 3.8306e-06 code: 1.2798e-02 fc: 7.2808e-03 anchor: 1.9203e+00 total: 2.8147e-04 | time: 0.109
I 06.29/16:40:58 solver.py:282 ] Epoch: [147/400][300/391] lr: 4.09e-04 | recon: 3.8309e-06 code: 1.2808e-02 fc: 7.2772e-03 anchor: 1.9201e+00 total: 2.8142e-04 | time: 0.108
I 06.29/16:41:01 solver.py:282 ] Epoch: [147/400][320/391] lr: 4.09e-04 | recon: 3.8303e-06 code: 1.2816e-02 fc: 7.2758e-03 anchor: 1.9202e+00 total: 2.8143e-04 | time: 0.109
I 06.29/16:41:03 solver.py:282 ] Epoch: [147/400][340/391] lr: 4.09e-04 | recon: 3.8217e-06 code: 1.2808e-02 fc: 7.2559e-03 anchor: 1.9202e+00 total: 2.8121e-04 | time: 0.111
I 06.29/16:41:06 solver.py:282 ] Epoch: [147/400][360/391] lr: 4.09e-04 | recon: 3.8259e-06 code: 1.2817e-02 fc: 7.2541e-03 anchor: 1.9201e+00 total: 2.8120e-04 | time: 0.110
I 06.29/16:41:07 solver.py:282 ] Epoch: [147/400][380/391] lr: 4.09e-04 | recon: 3.8204e-06 code: 1.2810e-02 fc: 7.2444e-03 anchor: 1.9201e+00 total: 2.8109e-04 | time: 0.109
I 06.29/16:41:08 solver.py:318 ] => Train  Recon loss: 3.8208e-06 | Code loss: 1.2804e-02 | FC loss: 7.2474e-03 | Anchor loss: 1.9201e+00 | Total: 2.8111e-04 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.2454e-01 | adapter/gate_std=2.2730e-02 | adapter/down_norm=1.1272e+01 | adapter/up_norm=6.6914e+00 | adapter/bias_norm=1.7382e+00 | adapter/W1_norm=1.0842e+02 | adapter/W2_norm=4.0299e+01 | adapter/lowrank_ratio=1.9683e+00 | adapter/mlp_ratio=2.2544e+00 | adapter/delta_ratio=1.4408e+00

I 06.29/16:41:08 solver.py:427 ] 
=! Best NMSE: -1.9953e+01 (epoch=140)

I 06.29/16:41:10 solver.py:282 ] Epoch: [148/400][20/391] lr: 4.09e-04 | recon: 3.6685e-06 code: 1.2445e-02 fc: 6.8037e-03 anchor: 1.9201e+00 total: 2.7616e-04 | time: 0.088
I 06.29/16:41:12 solver.py:282 ] Epoch: [148/400][40/391] lr: 4.09e-04 | recon: 3.6423e-06 code: 1.2382e-02 fc: 6.8088e-03 anchor: 1.9193e+00 total: 2.7604e-04 | time: 0.097
I 06.29/16:41:14 solver.py:282 ] Epoch: [148/400][60/391] lr: 4.09e-04 | recon: 3.6899e-06 code: 1.2445e-02 fc: 6.9108e-03 anchor: 1.9191e+00 total: 2.7716e-04 | time: 0.095
I 06.29/16:41:16 solver.py:282 ] Epoch: [148/400][80/391] lr: 4.09e-04 | recon: 3.7233e-06 code: 1.2501e-02 fc: 6.9931e-03 anchor: 1.9188e+00 total: 2.7804e-04 | time: 0.100
I 06.29/16:41:18 solver.py:282 ] Epoch: [148/400][100/391] lr: 4.08e-04 | recon: 3.7736e-06 code: 1.2605e-02 fc: 7.0688e-03 anchor: 1.9191e+00 total: 2.7898e-04 | time: 0.098
I 06.29/16:41:20 solver.py:282 ] Epoch: [148/400][120/391] lr: 4.08e-04 | recon: 3.7477e-06 code: 1.2570e-02 fc: 7.0140e-03 anchor: 1.9191e+00 total: 2.7837e-04 | time: 0.099
I 06.29/16:41:22 solver.py:282 ] Epoch: [148/400][140/391] lr: 4.08e-04 | recon: 3.8113e-06 code: 1.2675e-02 fc: 7.1948e-03 anchor: 1.9193e+00 total: 2.8037e-04 | time: 0.096
I 06.29/16:41:24 solver.py:282 ] Epoch: [148/400][160/391] lr: 4.08e-04 | recon: 3.8094e-06 code: 1.2696e-02 fc: 7.1922e-03 anchor: 1.9196e+00 total: 2.8039e-04 | time: 0.098
I 06.29/16:41:26 solver.py:282 ] Epoch: [148/400][180/391] lr: 4.08e-04 | recon: 3.8069e-06 code: 1.2688e-02 fc: 7.1670e-03 anchor: 1.9196e+00 total: 2.8012e-04 | time: 0.098
I 06.29/16:41:28 solver.py:282 ] Epoch: [148/400][200/391] lr: 4.08e-04 | recon: 3.7964e-06 code: 1.2685e-02 fc: 7.1484e-03 anchor: 1.9197e+00 total: 2.7993e-04 | time: 0.099
I 06.29/16:41:30 solver.py:282 ] Epoch: [148/400][220/391] lr: 4.08e-04 | recon: 3.7984e-06 code: 1.2693e-02 fc: 7.1423e-03 anchor: 1.9199e+00 total: 2.7991e-04 | time: 0.098
I 06.29/16:41:32 solver.py:282 ] Epoch: [148/400][240/391] lr: 4.08e-04 | recon: 3.7855e-06 code: 1.2680e-02 fc: 7.1183e-03 anchor: 1.9200e+00 total: 2.7965e-04 | time: 0.099
I 06.29/16:41:34 solver.py:282 ] Epoch: [148/400][260/391] lr: 4.08e-04 | recon: 3.8314e-06 code: 1.2750e-02 fc: 7.2672e-03 anchor: 1.9200e+00 total: 2.8125e-04 | time: 0.099
I 06.29/16:41:36 solver.py:282 ] Epoch: [148/400][280/391] lr: 4.08e-04 | recon: 3.8433e-06 code: 1.2778e-02 fc: 7.2936e-03 anchor: 1.9200e+00 total: 2.8156e-04 | time: 0.099
I 06.29/16:41:38 solver.py:282 ] Epoch: [148/400][300/391] lr: 4.08e-04 | recon: 3.8347e-06 code: 1.2770e-02 fc: 7.2703e-03 anchor: 1.9201e+00 total: 2.8132e-04 | time: 0.098
I 06.29/16:41:39 solver.py:282 ] Epoch: [148/400][320/391] lr: 4.08e-04 | recon: 3.8279e-06 code: 1.2766e-02 fc: 7.2545e-03 anchor: 1.9201e+00 total: 2.8115e-04 | time: 0.097
I 06.29/16:41:42 solver.py:282 ] Epoch: [148/400][340/391] lr: 4.07e-04 | recon: 3.8223e-06 code: 1.2770e-02 fc: 7.2415e-03 anchor: 1.9200e+00 total: 2.8101e-04 | time: 0.099
I 06.29/16:41:43 solver.py:282 ] Epoch: [148/400][360/391] lr: 4.07e-04 | recon: 3.8210e-06 code: 1.2781e-02 fc: 7.2407e-03 anchor: 1.9200e+00 total: 2.8101e-04 | time: 0.098
I 06.29/16:41:46 solver.py:282 ] Epoch: [148/400][380/391] lr: 4.07e-04 | recon: 3.8144e-06 code: 1.2771e-02 fc: 7.2226e-03 anchor: 1.9201e+00 total: 2.8082e-04 | time: 0.100
I 06.29/16:41:47 solver.py:318 ] => Train  Recon loss: 3.8150e-06 | Code loss: 1.2776e-02 | FC loss: 7.2291e-03 | Anchor loss: 1.9200e+00 | Total: 2.8089e-04 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.2418e-01 | adapter/gate_std=2.2753e-02 | adapter/down_norm=1.1285e+01 | adapter/up_norm=6.7173e+00 | adapter/bias_norm=1.7449e+00 | adapter/W1_norm=1.0854e+02 | adapter/W2_norm=4.0416e+01 | adapter/lowrank_ratio=2.0375e+00 | adapter/mlp_ratio=2.3070e+00 | adapter/delta_ratio=1.4392e+00

I 06.29/16:41:48 solver.py:427 ] 
=! Best NMSE: -1.9953e+01 (epoch=140)

I 06.29/16:41:50 solver.py:282 ] Epoch: [149/400][20/391] lr: 4.07e-04 | recon: 3.6515e-06 code: 1.2392e-02 fc: 6.9289e-03 anchor: 1.9191e+00 total: 2.7724e-04 | time: 0.108
I 06.29/16:41:51 solver.py:282 ] Epoch: [149/400][40/391] lr: 4.07e-04 | recon: 3.7133e-06 code: 1.2474e-02 fc: 7.0052e-03 anchor: 1.9196e+00 total: 2.7820e-04 | time: 0.096
I 06.29/16:41:54 solver.py:282 ] Epoch: [149/400][60/391] lr: 4.07e-04 | recon: 3.7256e-06 code: 1.2548e-02 fc: 6.9881e-03 anchor: 1.9193e+00 total: 2.7808e-04 | time: 0.100
I 06.29/16:41:55 solver.py:282 ] Epoch: [149/400][80/391] lr: 4.07e-04 | recon: 3.7471e-06 code: 1.2559e-02 fc: 7.1111e-03 anchor: 1.9189e+00 total: 2.7931e-04 | time: 0.098
I 06.29/16:41:57 solver.py:282 ] Epoch: [149/400][100/391] lr: 4.07e-04 | recon: 3.7855e-06 code: 1.2639e-02 fc: 7.1883e-03 anchor: 1.9191e+00 total: 2.8021e-04 | time: 0.094
I 06.29/16:41:59 solver.py:282 ] Epoch: [149/400][120/391] lr: 4.07e-04 | recon: 3.7799e-06 code: 1.2620e-02 fc: 7.1654e-03 anchor: 1.9195e+00 total: 2.8000e-04 | time: 0.097
I 06.29/16:42:01 solver.py:282 ] Epoch: [149/400][140/391] lr: 4.07e-04 | recon: 3.7613e-06 code: 1.2580e-02 fc: 7.1154e-03 anchor: 1.9195e+00 total: 2.7945e-04 | time: 0.099
I 06.29/16:42:05 solver.py:282 ] Epoch: [149/400][160/391] lr: 4.07e-04 | recon: 3.7555e-06 code: 1.2581e-02 fc: 7.0933e-03 anchor: 1.9195e+00 total: 2.7922e-04 | time: 0.107
I 06.29/16:42:07 solver.py:282 ] Epoch: [149/400][180/391] lr: 4.07e-04 | recon: 3.7616e-06 code: 1.2602e-02 fc: 7.1077e-03 anchor: 1.9196e+00 total: 2.7941e-04 | time: 0.107
I 06.29/16:42:09 solver.py:282 ] Epoch: [149/400][200/391] lr: 4.06e-04 | recon: 3.7627e-06 code: 1.2618e-02 fc: 7.1038e-03 anchor: 1.9197e+00 total: 2.7939e-04 | time: 0.105
I 06.29/16:42:11 solver.py:282 ] Epoch: [149/400][220/391] lr: 4.06e-04 | recon: 3.7593e-06 code: 1.2626e-02 fc: 7.0928e-03 anchor: 1.9198e+00 total: 2.7929e-04 | time: 0.105
I 06.29/16:42:13 solver.py:282 ] Epoch: [149/400][240/391] lr: 4.06e-04 | recon: 3.7574e-06 code: 1.2630e-02 fc: 7.0712e-03 anchor: 1.9198e+00 total: 2.7908e-04 | time: 0.104
I 06.29/16:42:15 solver.py:282 ] Epoch: [149/400][260/391] lr: 4.06e-04 | recon: 3.7897e-06 code: 1.2685e-02 fc: 7.1737e-03 anchor: 1.9199e+00 total: 2.8020e-04 | time: 0.104
I 06.29/16:42:16 solver.py:282 ] Epoch: [149/400][280/391] lr: 4.06e-04 | recon: 3.7924e-06 code: 1.2701e-02 fc: 7.1759e-03 anchor: 1.9198e+00 total: 2.8024e-04 | time: 0.102
I 06.29/16:42:18 solver.py:282 ] Epoch: [149/400][300/391] lr: 4.06e-04 | recon: 3.7872e-06 code: 1.2699e-02 fc: 7.1565e-03 anchor: 1.9199e+00 total: 2.8004e-04 | time: 0.102
I 06.29/16:42:21 solver.py:282 ] Epoch: [149/400][320/391] lr: 4.06e-04 | recon: 3.7912e-06 code: 1.2699e-02 fc: 7.1716e-03 anchor: 1.9199e+00 total: 2.8019e-04 | time: 0.103
I 06.29/16:42:23 solver.py:282 ] Epoch: [149/400][340/391] lr: 4.06e-04 | recon: 3.7943e-06 code: 1.2707e-02 fc: 7.1689e-03 anchor: 1.9199e+00 total: 2.8018e-04 | time: 0.103
I 06.29/16:42:25 solver.py:282 ] Epoch: [149/400][360/391] lr: 4.06e-04 | recon: 3.7903e-06 code: 1.2706e-02 fc: 7.1677e-03 anchor: 1.9199e+00 total: 2.8017e-04 | time: 0.104
I 06.29/16:42:27 solver.py:282 ] Epoch: [149/400][380/391] lr: 4.06e-04 | recon: 3.7893e-06 code: 1.2716e-02 fc: 7.1597e-03 anchor: 1.9200e+00 total: 2.8011e-04 | time: 0.104
I 06.29/16:42:29 solver.py:318 ] => Train  Recon loss: 3.7882e-06 | Code loss: 1.2718e-02 | FC loss: 7.1640e-03 | Anchor loss: 1.9200e+00 | Total: 2.8015e-04 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.2409e-01 | adapter/gate_std=2.2798e-02 | adapter/down_norm=1.1294e+01 | adapter/up_norm=6.7392e+00 | adapter/bias_norm=1.7503e+00 | adapter/W1_norm=1.0867e+02 | adapter/W2_norm=4.0528e+01 | adapter/lowrank_ratio=2.0231e+00 | adapter/mlp_ratio=2.3120e+00 | adapter/delta_ratio=1.4509e+00

I 06.29/16:42:29 solver.py:427 ] 
=! Best NMSE: -1.9953e+01 (epoch=140)

I 06.29/16:42:32 solver.py:282 ] Epoch: [150/400][20/391] lr: 4.06e-04 | recon: 3.8052e-06 code: 1.2564e-02 fc: 7.1930e-03 anchor: 1.9199e+00 total: 2.8029e-04 | time: 0.136
I 06.29/16:42:33 solver.py:282 ] Epoch: [150/400][40/391] lr: 4.05e-04 | recon: 3.7430e-06 code: 1.2497e-02 fc: 7.0179e-03 anchor: 1.9198e+00 total: 2.7840e-04 | time: 0.114
I 06.29/16:42:36 solver.py:282 ] Epoch: [150/400][60/391] lr: 4.05e-04 | recon: 3.8494e-06 code: 1.2638e-02 fc: 7.2802e-03 anchor: 1.9200e+00 total: 2.8129e-04 | time: 0.110
I 06.29/16:42:38 solver.py:282 ] Epoch: [150/400][80/391] lr: 4.05e-04 | recon: 3.9136e-06 code: 1.2797e-02 fc: 7.4201e-03 anchor: 1.9201e+00 total: 2.8292e-04 | time: 0.112
I 06.29/16:42:40 solver.py:282 ] Epoch: [150/400][100/391] lr: 4.05e-04 | recon: 3.8847e-06 code: 1.2771e-02 fc: 7.3758e-03 anchor: 1.9204e+00 total: 2.8245e-04 | time: 0.110
I 06.29/16:42:42 solver.py:282 ] Epoch: [150/400][120/391] lr: 4.05e-04 | recon: 3.8591e-06 code: 1.2720e-02 fc: 7.2938e-03 anchor: 1.9202e+00 total: 2.8154e-04 | time: 0.112
I 06.29/16:42:44 solver.py:282 ] Epoch: [150/400][140/391] lr: 4.05e-04 | recon: 3.8250e-06 code: 1.2695e-02 fc: 7.2232e-03 anchor: 1.9199e+00 total: 2.8075e-04 | time: 0.108
I 06.29/16:42:46 solver.py:282 ] Epoch: [150/400][160/391] lr: 4.05e-04 | recon: 3.8058e-06 code: 1.2687e-02 fc: 7.1892e-03 anchor: 1.9200e+00 total: 2.8039e-04 | time: 0.109
I 06.29/16:42:48 solver.py:282 ] Epoch: [150/400][180/391] lr: 4.05e-04 | recon: 3.7903e-06 code: 1.2664e-02 fc: 7.1415e-03 anchor: 1.9199e+00 total: 2.7986e-04 | time: 0.107
I 06.29/16:42:51 solver.py:282 ] Epoch: [150/400][200/391] lr: 4.05e-04 | recon: 3.8107e-06 code: 1.2705e-02 fc: 7.2176e-03 anchor: 1.9198e+00 total: 2.8067e-04 | time: 0.108
I 06.29/16:42:52 solver.py:282 ] Epoch: [150/400][220/391] lr: 4.05e-04 | recon: 3.8058e-06 code: 1.2708e-02 fc: 7.2043e-03 anchor: 1.9199e+00 total: 2.8054e-04 | time: 0.107
I 06.29/16:42:54 solver.py:282 ] Epoch: [150/400][240/391] lr: 4.05e-04 | recon: 3.7966e-06 code: 1.2697e-02 fc: 7.1795e-03 anchor: 1.9198e+00 total: 2.8027e-04 | time: 0.105
I 06.29/16:42:57 solver.py:282 ] Epoch: [150/400][260/391] lr: 4.05e-04 | recon: 3.7886e-06 code: 1.2681e-02 fc: 7.1607e-03 anchor: 1.9198e+00 total: 2.8005e-04 | time: 0.106
I 06.29/16:42:59 solver.py:282 ] Epoch: [150/400][280/391] lr: 4.05e-04 | recon: 3.7853e-06 code: 1.2677e-02 fc: 7.1508e-03 anchor: 1.9198e+00 total: 2.7995e-04 | time: 0.108
I 06.29/16:43:02 solver.py:282 ] Epoch: [150/400][300/391] lr: 4.04e-04 | recon: 3.7841e-06 code: 1.2685e-02 fc: 7.1437e-03 anchor: 1.9199e+00 total: 2.7989e-04 | time: 0.109
I 06.29/16:43:05 solver.py:282 ] Epoch: [150/400][320/391] lr: 4.04e-04 | recon: 3.7772e-06 code: 1.2681e-02 fc: 7.1406e-03 anchor: 1.9201e+00 total: 2.7987e-04 | time: 0.112
I 06.29/16:43:07 solver.py:282 ] Epoch: [150/400][340/391] lr: 4.04e-04 | recon: 3.7763e-06 code: 1.2681e-02 fc: 7.1498e-03 anchor: 1.9200e+00 total: 2.7996e-04 | time: 0.111
I 06.29/16:43:09 solver.py:282 ] Epoch: [150/400][360/391] lr: 4.04e-04 | recon: 3.7824e-06 code: 1.2689e-02 fc: 7.1563e-03 anchor: 1.9199e+00 total: 2.8002e-04 | time: 0.111
I 06.29/16:43:11 solver.py:282 ] Epoch: [150/400][380/391] lr: 4.04e-04 | recon: 3.7809e-06 code: 1.2694e-02 fc: 7.1524e-03 anchor: 1.9199e+00 total: 2.7999e-04 | time: 0.110
I 06.29/16:43:12 solver.py:318 ] => Train  Recon loss: 3.7819e-06 | Code loss: 1.2693e-02 | FC loss: 7.1534e-03 | Anchor loss: 1.9200e+00 | Total: 2.8001e-04 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.2402e-01 | adapter/gate_std=2.2793e-02 | adapter/down_norm=1.1304e+01 | adapter/up_norm=6.7641e+00 | adapter/bias_norm=1.7545e+00 | adapter/W1_norm=1.0881e+02 | adapter/W2_norm=4.0642e+01 | adapter/lowrank_ratio=1.9560e+00 | adapter/mlp_ratio=2.2576e+00 | adapter/delta_ratio=1.4439e+00

I 06.29/16:43:14 solver.py:282 ] Epoch: [150/400][20/118] lr: 4.04e-04 | recon: 4.6035e-06 total: 4.6035e-06 | time: 0.080
I 06.29/16:43:15 solver.py:282 ] Epoch: [150/400][40/118] lr: 4.04e-04 | recon: 4.5417e-06 total: 4.5417e-06 | time: 0.080
I 06.29/16:43:17 solver.py:282 ] Epoch: [150/400][60/118] lr: 4.04e-04 | recon: 4.6085e-06 total: 4.6085e-06 | time: 0.081
I 06.29/16:43:19 solver.py:282 ] Epoch: [150/400][80/118] lr: 4.04e-04 | recon: 4.6261e-06 total: 4.6261e-06 | time: 0.085
I 06.29/16:43:20 solver.py:282 ] Epoch: [150/400][100/118] lr: 4.04e-04 | recon: 4.6182e-06 total: 4.6182e-06 | time: 0.081
I 06.29/16:43:22 solver.py:318 ] => Val  Recon loss: 4.6143e-06 | Total: 4.6143e-06 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.2404e-01 | adapter/gate_std=2.2793e-02 | adapter/down_norm=1.1304e+01 | adapter/up_norm=6.7641e+00 | adapter/bias_norm=1.7545e+00 | adapter/W1_norm=1.0881e+02 | adapter/W2_norm=4.0642e+01 | adapter/lowrank_ratio=2.0194e+00 | adapter/mlp_ratio=2.2912e+00 | adapter/delta_ratio=1.4348e+00

I 06.29/16:43:23 solver.py:548 ] [20/79] loss: 4.6899e-06 | NMSE: -1.9841e+01 | time: 0.093
I 06.29/16:43:25 solver.py:548 ] [40/79] loss: 4.6526e-06 | NMSE: -1.9878e+01 | time: 0.082
I 06.29/16:43:26 solver.py:548 ] [60/79] loss: 4.6267e-06 | NMSE: -1.9892e+01 | time: 0.078
I 06.29/16:43:28 solver.py:562 ] => Test NMSE: -1.9911e+01 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.2404e-01 | adapter/gate_std=2.2793e-02 | adapter/down_norm=1.1304e+01 | adapter/up_norm=6.7641e+00 | adapter/bias_norm=1.7545e+00 | adapter/W1_norm=1.0881e+02 | adapter/W2_norm=4.0642e+01 | adapter/lowrank_ratio=2.0918e+00 | adapter/mlp_ratio=2.3597e+00 | adapter/delta_ratio=1.4447e+00

I 06.29/16:43:28 solver.py:427 ] 
=! Best NMSE: -1.9953e+01 (epoch=140)

I 06.29/16:43:30 solver.py:282 ] Epoch: [151/400][20/391] lr: 4.04e-04 | recon: 3.7062e-06 code: 1.2419e-02 fc: 6.8936e-03 anchor: 1.9226e+00 total: 2.7733e-04 | time: 0.122
I 06.29/16:43:33 solver.py:282 ] Epoch: [151/400][40/391] lr: 4.04e-04 | recon: 3.7391e-06 code: 1.2481e-02 fc: 6.9518e-03 anchor: 1.9209e+00 total: 2.7783e-04 | time: 0.124
I 06.29/16:43:34 solver.py:282 ] Epoch: [151/400][60/391] lr: 4.04e-04 | recon: 3.7309e-06 code: 1.2508e-02 fc: 7.0246e-03 anchor: 1.9209e+00 total: 2.7858e-04 | time: 0.111
I 06.29/16:43:37 solver.py:282 ] Epoch: [151/400][80/391] lr: 4.04e-04 | recon: 3.7386e-06 code: 1.2517e-02 fc: 7.0021e-03 anchor: 1.9207e+00 total: 2.7835e-04 | time: 0.111
I 06.29/16:43:39 solver.py:282 ] Epoch: [151/400][100/391] lr: 4.04e-04 | recon: 3.7722e-06 code: 1.2587e-02 fc: 7.0418e-03 anchor: 1.9207e+00 total: 2.7884e-04 | time: 0.108
I 06.29/16:43:41 solver.py:282 ] Epoch: [151/400][120/391] lr: 4.04e-04 | recon: 3.7618e-06 code: 1.2603e-02 fc: 7.0268e-03 anchor: 1.9205e+00 total: 2.7869e-04 | time: 0.111
I 06.29/16:43:43 solver.py:282 ] Epoch: [151/400][140/391] lr: 4.03e-04 | recon: 3.7709e-06 code: 1.2636e-02 fc: 7.0649e-03 anchor: 1.9204e+00 total: 2.7910e-04 | time: 0.109
I 06.29/16:43:45 solver.py:282 ] Epoch: [151/400][160/391] lr: 4.03e-04 | recon: 3.7937e-06 code: 1.2672e-02 fc: 7.1310e-03 anchor: 1.9205e+00 total: 2.7982e-04 | time: 0.109
I 06.29/16:43:47 solver.py:282 ] Epoch: [151/400][180/391] lr: 4.03e-04 | recon: 3.7859e-06 code: 1.2673e-02 fc: 7.1281e-03 anchor: 1.9203e+00 total: 2.7977e-04 | time: 0.107
