I 06.28/02:22:06 main.py:23  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/encoder_canonical/adapter/aux_pca_1e-3/mlp/code1e-3_recT1_lr2e-4/enc_seed2026_dec_seed42
I 06.28/02:22:06 main.py:24  ] => PyTorch Version: 2.5.1
I 06.28/02:22:06 init.py:13  ] Random seed set to 2026
I 06.28/02:22:07 init.py:92  ] Running on GPU 1
I 06.28/02:22:10 init.py:132 ] pretrained decoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth
I 06.28/02:22:10 init.py:139 ] pretrained encoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth
I 06.28/02:22:12 init.py:152 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth; adapter: mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.28/02:22:12 init.py:159 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.28/02:22:12 init.py:164 ] => Model Flops: 3.7841e+01M
I 06.28/02:22:12 init.py:165 ] => Model Params Num: 5.2589e+00M

I 06.28/02:22:12 init.py:166 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): MLPAdapter(
    (norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.28/02:22:12 init.py:33  ] 

I 06.28/02:43:27 solver.py:282 ] Epoch: [70/400][20/118] lr: 1.97e-04 | recon: 1.7892e-06 total: 1.7892e-06 | time: 0.025
I 06.28/02:43:28 solver.py:282 ] Epoch: [70/400][40/118] lr: 1.97e-04 | recon: 1.8069e-06 total: 1.8069e-06 | time: 0.026
I 06.28/02:43:28 solver.py:282 ] Epoch: [70/400][60/118] lr: 1.97e-04 | recon: 1.8265e-06 total: 1.8265e-06 | time: 0.027
I 06.28/02:43:29 solver.py:282 ] Epoch: [70/400][80/118] lr: 1.97e-04 | recon: 1.8209e-06 total: 1.8209e-06 | time: 0.026
I 06.28/02:43:29 solver.py:282 ] Epoch: [70/400][100/118] lr: 1.97e-04 | recon: 1.8111e-06 total: 1.8111e-06 | time: 0.024
I 06.28/02:43:30 solver.py:318 ] => Val  Recon loss: 1.8136e-06 | Total: 1.8136e-06 | adapter/W1_norm=5.6224e+01 | adapter/W1_mean=9.0931e-05 | adapter/W1_std=5.4906e-02 | adapter/W2_norm=2.7569e+00 | adapter/W2_mean=8.7956e-04 | adapter/W2_std=2.5446e-03 | adapter/delta_ratio=7.4321e-01

I 06.28/02:43:30 solver.py:548 ] [20/79] loss: 1.8293e-06 | NMSE: -2.3930e+01 | time: 0.029
I 06.28/02:43:31 solver.py:548 ] [40/79] loss: 1.8499e-06 | NMSE: -2.3884e+01 | time: 0.026
I 06.28/02:43:31 solver.py:548 ] [60/79] loss: 1.8359e-06 | NMSE: -2.3906e+01 | time: 0.024
I 06.28/02:43:32 solver.py:562 ] => Test NMSE: -2.3949e+01 | adapter/W1_norm=5.6224e+01 | adapter/W1_mean=9.0931e-05 | adapter/W1_std=5.4906e-02 | adapter/W2_norm=2.7569e+00 | adapter/W2_mean=8.7956e-04 | adapter/W2_std=2.5446e-03 | adapter/delta_ratio=7.6420e-01

I 06.28/02:43:32 solver.py:427 ] 
=! Best NMSE: -2.3949e+01 (epoch=70)

I 06.28/02:43:33 solver.py:282 ] Epoch: [71/400][20/391] lr: 1.97e-04 | recon: 1.2800e-06 code: 5.3255e-04 recT: 8.1242e-07 total: 2.6250e-06 | time: 0.058
I 06.28/02:43:34 solver.py:282 ] Epoch: [71/400][40/391] lr: 1.97e-04 | recon: 1.2588e-06 code: 5.3127e-04 recT: 7.9149e-07 total: 2.5815e-06 | time: 0.051
I 06.28/02:43:35 solver.py:282 ] Epoch: [71/400][60/391] lr: 1.97e-04 | recon: 1.2429e-06 code: 5.2676e-04 recT: 7.8533e-07 total: 2.5550e-06 | time: 0.048
I 06.28/02:43:35 solver.py:282 ] Epoch: [71/400][80/391] lr: 1.97e-04 | recon: 1.2372e-06 code: 5.2615e-04 recT: 7.8159e-07 total: 2.5450e-06 | time: 0.047
I 06.28/02:43:36 solver.py:282 ] Epoch: [71/400][100/391] lr: 1.97e-04 | recon: 1.2343e-06 code: 5.2655e-04 recT: 7.8002e-07 total: 2.5408e-06 | time: 0.045
I 06.28/02:43:37 solver.py:282 ] Epoch: [71/400][120/391] lr: 1.97e-04 | recon: 1.2300e-06 code: 5.2597e-04 recT: 7.7749e-07 total: 2.5335e-06 | time: 0.043
I 06.28/02:43:38 solver.py:282 ] Epoch: [71/400][140/391] lr: 1.97e-04 | recon: 1.2359e-06 code: 5.2710e-04 recT: 7.8015e-07 total: 2.5432e-06 | time: 0.044
I 06.28/02:43:39 solver.py:282 ] Epoch: [71/400][160/391] lr: 1.97e-04 | recon: 1.2383e-06 code: 5.2788e-04 recT: 7.8148e-07 total: 2.5477e-06 | time: 0.043
I 06.28/02:43:40 solver.py:282 ] Epoch: [71/400][180/391] lr: 1.97e-04 | recon: 1.2372e-06 code: 5.2767e-04 recT: 7.8070e-07 total: 2.5456e-06 | time: 0.044
I 06.28/02:43:40 solver.py:282 ] Epoch: [71/400][200/391] lr: 1.97e-04 | recon: 1.2398e-06 code: 5.2888e-04 recT: 7.8106e-07 total: 2.5498e-06 | time: 0.043
I 06.28/02:43:41 solver.py:282 ] Epoch: [71/400][220/391] lr: 1.97e-04 | recon: 1.2432e-06 code: 5.2999e-04 recT: 7.8566e-07 total: 2.5589e-06 | time: 0.042
I 06.28/02:43:42 solver.py:282 ] Epoch: [71/400][240/391] lr: 1.97e-04 | recon: 1.2458e-06 code: 5.2988e-04 recT: 7.8821e-07 total: 2.5639e-06 | time: 0.042
I 06.28/02:43:43 solver.py:282 ] Epoch: [71/400][260/391] lr: 1.97e-04 | recon: 1.2446e-06 code: 5.3006e-04 recT: 7.8691e-07 total: 2.5616e-06 | time: 0.042
I 06.28/02:43:44 solver.py:282 ] Epoch: [71/400][280/391] lr: 1.97e-04 | recon: 1.2460e-06 code: 5.3098e-04 recT: 7.8875e-07 total: 2.5658e-06 | time: 0.043
I 06.28/02:43:44 solver.py:282 ] Epoch: [71/400][300/391] lr: 1.97e-04 | recon: 1.2503e-06 code: 5.3155e-04 recT: 7.9323e-07 total: 2.5751e-06 | time: 0.042
I 06.28/02:43:45 solver.py:282 ] Epoch: [71/400][320/391] lr: 1.97e-04 | recon: 1.2502e-06 code: 5.3220e-04 recT: 7.9246e-07 total: 2.5749e-06 | time: 0.043
I 06.28/02:43:46 solver.py:282 ] Epoch: [71/400][340/391] lr: 1.97e-04 | recon: 1.2489e-06 code: 5.3190e-04 recT: 7.9065e-07 total: 2.5714e-06 | time: 0.042
I 06.28/02:43:47 solver.py:282 ] Epoch: [71/400][360/391] lr: 1.97e-04 | recon: 1.2457e-06 code: 5.3171e-04 recT: 7.8902e-07 total: 2.5664e-06 | time: 0.042
I 06.28/02:43:48 solver.py:282 ] Epoch: [71/400][380/391] lr: 1.97e-04 | recon: 1.2462e-06 code: 5.3233e-04 recT: 7.8879e-07 total: 2.5673e-06 | time: 0.042
I 06.28/02:43:48 solver.py:318 ] => Train  Recon loss: 1.2450e-06 | Code loss: 5.3215e-04 | Teacher recon loss: 7.8791e-07 | Total: 2.5651e-06 | adapter/W1_norm=5.6144e+01 | adapter/W1_mean=9.1106e-05 | adapter/W1_std=5.4828e-02 | adapter/W2_norm=2.7876e+00 | adapter/W2_mean=8.9433e-04 | adapter/W2_std=2.5712e-03 | adapter/delta_ratio=7.4499e-01

I 06.28/02:43:48 solver.py:427 ] 
=! Best NMSE: -2.3949e+01 (epoch=70)

I 06.28/02:43:49 solver.py:282 ] Epoch: [72/400][20/391] lr: 1.97e-04 | recon: 1.2017e-06 code: 5.1560e-04 recT: 7.5167e-07 total: 2.4690e-06 | time: 0.058
I 06.28/02:43:50 solver.py:282 ] Epoch: [72/400][40/391] lr: 1.97e-04 | recon: 1.2103e-06 code: 5.1790e-04 recT: 7.5919e-07 total: 2.4874e-06 | time: 0.049
I 06.28/02:43:51 solver.py:282 ] Epoch: [72/400][60/391] lr: 1.97e-04 | recon: 1.2161e-06 code: 5.1743e-04 recT: 7.5881e-07 total: 2.4923e-06 | time: 0.052
I 06.28/02:43:52 solver.py:282 ] Epoch: [72/400][80/391] lr: 1.97e-04 | recon: 1.2193e-06 code: 5.1991e-04 recT: 7.6104e-07 total: 2.5003e-06 | time: 0.050
I 06.28/02:43:53 solver.py:282 ] Epoch: [72/400][100/391] lr: 1.97e-04 | recon: 1.2158e-06 code: 5.1719e-04 recT: 7.5770e-07 total: 2.4907e-06 | time: 0.051
I 06.28/02:43:54 solver.py:282 ] Epoch: [72/400][120/391] lr: 1.97e-04 | recon: 1.2225e-06 code: 5.1929e-04 recT: 7.6497e-07 total: 2.5067e-06 | time: 0.051
I 06.28/02:43:55 solver.py:282 ] Epoch: [72/400][140/391] lr: 1.97e-04 | recon: 1.2247e-06 code: 5.1914e-04 recT: 7.6562e-07 total: 2.5095e-06 | time: 0.051
I 06.28/02:43:56 solver.py:282 ] Epoch: [72/400][160/391] lr: 1.97e-04 | recon: 1.2245e-06 code: 5.2045e-04 recT: 7.6690e-07 total: 2.5119e-06 | time: 0.050
I 06.28/02:43:57 solver.py:282 ] Epoch: [72/400][180/391] lr: 1.97e-04 | recon: 1.2241e-06 code: 5.2074e-04 recT: 7.6648e-07 total: 2.5113e-06 | time: 0.050
I 06.28/02:43:58 solver.py:282 ] Epoch: [72/400][200/391] lr: 1.97e-04 | recon: 1.2385e-06 code: 5.2519e-04 recT: 7.7981e-07 total: 2.5435e-06 | time: 0.049
I 06.28/02:43:59 solver.py:282 ] Epoch: [72/400][220/391] lr: 1.97e-04 | recon: 1.2405e-06 code: 5.2653e-04 recT: 7.8213e-07 total: 2.5491e-06 | time: 0.049
I 06.28/02:44:00 solver.py:282 ] Epoch: [72/400][240/391] lr: 1.97e-04 | recon: 1.2399e-06 code: 5.2555e-04 recT: 7.8145e-07 total: 2.5469e-06 | time: 0.048
I 06.28/02:44:01 solver.py:282 ] Epoch: [72/400][260/391] lr: 1.97e-04 | recon: 1.2452e-06 code: 5.2703e-04 recT: 7.8650e-07 total: 2.5587e-06 | time: 0.050
I 06.28/02:44:03 solver.py:282 ] Epoch: [72/400][280/391] lr: 1.97e-04 | recon: 1.2461e-06 code: 5.2709e-04 recT: 7.8641e-07 total: 2.5596e-06 | time: 0.054
I 06.28/02:44:05 solver.py:282 ] Epoch: [72/400][300/391] lr: 1.97e-04 | recon: 1.2451e-06 code: 5.2692e-04 recT: 7.8653e-07 total: 2.5585e-06 | time: 0.055
I 06.28/02:44:06 solver.py:282 ] Epoch: [72/400][320/391] lr: 1.97e-04 | recon: 1.2432e-06 code: 5.2658e-04 recT: 7.8510e-07 total: 2.5549e-06 | time: 0.055
I 06.28/02:44:07 solver.py:282 ] Epoch: [72/400][340/391] lr: 1.97e-04 | recon: 1.2399e-06 code: 5.2592e-04 recT: 7.8300e-07 total: 2.5488e-06 | time: 0.054
I 06.28/02:44:08 solver.py:282 ] Epoch: [72/400][360/391] lr: 1.97e-04 | recon: 1.2387e-06 code: 5.2578e-04 recT: 7.8230e-07 total: 2.5467e-06 | time: 0.054
I 06.28/02:44:08 solver.py:282 ] Epoch: [72/400][380/391] lr: 1.97e-04 | recon: 1.2371e-06 code: 5.2564e-04 recT: 7.8013e-07 total: 2.5428e-06 | time: 0.053
I 06.28/02:44:09 solver.py:318 ] => Train  Recon loss: 1.2362e-06 | Code loss: 5.2514e-04 | Teacher recon loss: 7.7905e-07 | Total: 2.5403e-06 | adapter/W1_norm=5.6066e+01 | adapter/W1_mean=9.1957e-05 | adapter/W1_std=5.4752e-02 | adapter/W2_norm=2.8202e+00 | adapter/W2_mean=9.0138e-04 | adapter/W2_std=2.6024e-03 | adapter/delta_ratio=7.5225e-01

I 06.28/02:44:09 solver.py:427 ] 
=! Best NMSE: -2.3949e+01 (epoch=70)

I 06.28/02:44:10 solver.py:282 ] Epoch: [73/400][20/391] lr: 1.97e-04 | recon: 1.2074e-06 code: 5.1247e-04 recT: 7.5065e-07 total: 2.4706e-06 | time: 0.056
I 06.28/02:44:11 solver.py:282 ] Epoch: [73/400][40/391] lr: 1.97e-04 | recon: 1.2167e-06 code: 5.1994e-04 recT: 7.6725e-07 total: 2.5039e-06 | time: 0.047
I 06.28/02:44:12 solver.py:282 ] Epoch: [73/400][60/391] lr: 1.97e-04 | recon: 1.2161e-06 code: 5.1869e-04 recT: 7.5956e-07 total: 2.4944e-06 | time: 0.049
I 06.28/02:44:12 solver.py:282 ] Epoch: [73/400][80/391] lr: 1.97e-04 | recon: 1.2181e-06 code: 5.1985e-04 recT: 7.6328e-07 total: 2.5012e-06 | time: 0.045
I 06.28/02:44:13 solver.py:282 ] Epoch: [73/400][100/391] lr: 1.97e-04 | recon: 1.2172e-06 code: 5.2057e-04 recT: 7.6363e-07 total: 2.5014e-06 | time: 0.045
I 06.28/02:44:14 solver.py:282 ] Epoch: [73/400][120/391] lr: 1.97e-04 | recon: 1.2156e-06 code: 5.1873e-04 recT: 7.6202e-07 total: 2.4964e-06 | time: 0.044
I 06.28/02:44:15 solver.py:282 ] Epoch: [73/400][140/391] lr: 1.97e-04 | recon: 1.2200e-06 code: 5.1995e-04 recT: 7.6244e-07 total: 2.5024e-06 | time: 0.045
I 06.28/02:44:16 solver.py:282 ] Epoch: [73/400][160/391] lr: 1.97e-04 | recon: 1.2195e-06 code: 5.1817e-04 recT: 7.6083e-07 total: 2.4985e-06 | time: 0.045
I 06.28/02:44:17 solver.py:282 ] Epoch: [73/400][180/391] lr: 1.97e-04 | recon: 1.2205e-06 code: 5.1816e-04 recT: 7.6204e-07 total: 2.5008e-06 | time: 0.046
I 06.28/02:44:18 solver.py:282 ] Epoch: [73/400][200/391] lr: 1.97e-04 | recon: 1.2256e-06 code: 5.1969e-04 recT: 7.6741e-07 total: 2.5127e-06 | time: 0.045
I 06.28/02:44:19 solver.py:282 ] Epoch: [73/400][220/391] lr: 1.97e-04 | recon: 1.2369e-06 code: 5.2233e-04 recT: 7.8035e-07 total: 2.5395e-06 | time: 0.046
I 06.28/02:44:20 solver.py:282 ] Epoch: [73/400][240/391] lr: 1.97e-04 | recon: 1.2482e-06 code: 5.2457e-04 recT: 7.9157e-07 total: 2.5643e-06 | time: 0.045
I 06.28/02:44:20 solver.py:282 ] Epoch: [73/400][260/391] lr: 1.97e-04 | recon: 1.2526e-06 code: 5.2602e-04 recT: 7.9496e-07 total: 2.5735e-06 | time: 0.044
I 06.28/02:44:21 solver.py:282 ] Epoch: [73/400][280/391] lr: 1.97e-04 | recon: 1.2506e-06 code: 5.2556e-04 recT: 7.9326e-07 total: 2.5694e-06 | time: 0.045
I 06.28/02:44:22 solver.py:282 ] Epoch: [73/400][300/391] lr: 1.97e-04 | recon: 1.2486e-06 code: 5.2489e-04 recT: 7.9168e-07 total: 2.5651e-06 | time: 0.044
I 06.28/02:44:23 solver.py:282 ] Epoch: [73/400][320/391] lr: 1.97e-04 | recon: 1.2451e-06 code: 5.2374e-04 recT: 7.8806e-07 total: 2.5569e-06 | time: 0.044
I 06.28/02:44:24 solver.py:282 ] Epoch: [73/400][340/391] lr: 1.97e-04 | recon: 1.2439e-06 code: 5.2351e-04 recT: 7.8706e-07 total: 2.5545e-06 | time: 0.044
I 06.28/02:44:25 solver.py:282 ] Epoch: [73/400][360/391] lr: 1.97e-04 | recon: 1.2435e-06 code: 5.2359e-04 recT: 7.8563e-07 total: 2.5528e-06 | time: 0.044
I 06.28/02:44:26 solver.py:282 ] Epoch: [73/400][380/391] lr: 1.97e-04 | recon: 1.2416e-06 code: 5.2283e-04 recT: 7.8416e-07 total: 2.5486e-06 | time: 0.044
I 06.28/02:44:26 solver.py:318 ] => Train  Recon loss: 1.2412e-06 | Code loss: 5.2265e-04 | Teacher recon loss: 7.8397e-07 | Total: 2.5478e-06 | adapter/W1_norm=5.5985e+01 | adapter/W1_mean=9.0492e-05 | adapter/W1_std=5.4673e-02 | adapter/W2_norm=2.8507e+00 | adapter/W2_mean=9.1414e-04 | adapter/W2_std=2.6295e-03 | adapter/delta_ratio=7.2511e-01

I 06.28/02:44:26 solver.py:427 ] 
=! Best NMSE: -2.3949e+01 (epoch=70)

I 06.28/02:44:27 solver.py:282 ] Epoch: [74/400][20/391] lr: 1.97e-04 | recon: 1.1936e-06 code: 5.0894e-04 recT: 7.3287e-07 total: 2.4354e-06 | time: 0.053
I 06.28/02:44:28 solver.py:282 ] Epoch: [74/400][40/391] lr: 1.97e-04 | recon: 1.1856e-06 code: 5.0691e-04 recT: 7.3003e-07 total: 2.4226e-06 | time: 0.048
I 06.28/02:44:29 solver.py:282 ] Epoch: [74/400][60/391] lr: 1.97e-04 | recon: 1.1744e-06 code: 5.0271e-04 recT: 7.2051e-07 total: 2.3976e-06 | time: 0.049
I 06.28/02:44:30 solver.py:282 ] Epoch: [74/400][80/391] lr: 1.97e-04 | recon: 1.1751e-06 code: 5.0153e-04 recT: 7.1961e-07 total: 2.3963e-06 | time: 0.046
I 06.28/02:44:31 solver.py:282 ] Epoch: [74/400][100/391] lr: 1.97e-04 | recon: 1.1807e-06 code: 5.0416e-04 recT: 7.2485e-07 total: 2.4097e-06 | time: 0.047
I 06.28/02:44:32 solver.py:282 ] Epoch: [74/400][120/391] lr: 1.97e-04 | recon: 1.1844e-06 code: 5.0685e-04 recT: 7.2800e-07 total: 2.4193e-06 | time: 0.046
I 06.28/02:44:32 solver.py:282 ] Epoch: [74/400][140/391] lr: 1.97e-04 | recon: 1.1853e-06 code: 5.0803e-04 recT: 7.2967e-07 total: 2.4230e-06 | time: 0.046
I 06.28/02:44:33 solver.py:282 ] Epoch: [74/400][160/391] lr: 1.97e-04 | recon: 1.1902e-06 code: 5.0853e-04 recT: 7.3309e-07 total: 2.4318e-06 | time: 0.045
I 06.28/02:44:34 solver.py:282 ] Epoch: [74/400][180/391] lr: 1.97e-04 | recon: 1.1952e-06 code: 5.0950e-04 recT: 7.3783e-07 total: 2.4425e-06 | time: 0.045
I 06.28/02:44:35 solver.py:282 ] Epoch: [74/400][200/391] lr: 1.97e-04 | recon: 1.2129e-06 code: 5.1279e-04 recT: 7.5534e-07 total: 2.4810e-06 | time: 0.045
I 06.28/02:44:36 solver.py:282 ] Epoch: [74/400][220/391] lr: 1.97e-04 | recon: 1.2216e-06 code: 5.1422e-04 recT: 7.6554e-07 total: 2.5013e-06 | time: 0.045
I 06.28/02:44:37 solver.py:282 ] Epoch: [74/400][240/391] lr: 1.97e-04 | recon: 1.2216e-06 code: 5.1490e-04 recT: 7.6514e-07 total: 2.5017e-06 | time: 0.045
I 06.28/02:44:38 solver.py:282 ] Epoch: [74/400][260/391] lr: 1.97e-04 | recon: 1.2208e-06 code: 5.1458e-04 recT: 7.6380e-07 total: 2.4992e-06 | time: 0.044
I 06.28/02:44:39 solver.py:282 ] Epoch: [74/400][280/391] lr: 1.97e-04 | recon: 1.2186e-06 code: 5.1415e-04 recT: 7.6239e-07 total: 2.4952e-06 | time: 0.045
I 06.28/02:44:39 solver.py:282 ] Epoch: [74/400][300/391] lr: 1.97e-04 | recon: 1.2181e-06 code: 5.1390e-04 recT: 7.6079e-07 total: 2.4928e-06 | time: 0.044
I 06.28/02:44:40 solver.py:282 ] Epoch: [74/400][320/391] lr: 1.97e-04 | recon: 1.2171e-06 code: 5.1428e-04 recT: 7.6034e-07 total: 2.4917e-06 | time: 0.044
I 06.28/02:44:41 solver.py:282 ] Epoch: [74/400][340/391] lr: 1.97e-04 | recon: 1.2179e-06 code: 5.1441e-04 recT: 7.6038e-07 total: 2.4927e-06 | time: 0.045
I 06.28/02:44:42 solver.py:282 ] Epoch: [74/400][360/391] lr: 1.97e-04 | recon: 1.2160e-06 code: 5.1391e-04 recT: 7.5904e-07 total: 2.4889e-06 | time: 0.044
I 06.28/02:44:43 solver.py:282 ] Epoch: [74/400][380/391] lr: 1.97e-04 | recon: 1.2159e-06 code: 5.1411e-04 recT: 7.5888e-07 total: 2.4889e-06 | time: 0.044
I 06.28/02:44:43 solver.py:318 ] => Train  Recon loss: 1.2171e-06 | Code loss: 5.1429e-04 | Teacher recon loss: 7.6006e-07 | Total: 2.4914e-06 | adapter/W1_norm=5.5913e+01 | adapter/W1_mean=9.1286e-05 | adapter/W1_std=5.4603e-02 | adapter/W2_norm=2.8849e+00 | adapter/W2_mean=9.2884e-04 | adapter/W2_std=2.6598e-03 | adapter/delta_ratio=7.3623e-01

I 06.28/02:44:43 solver.py:427 ] 
=! Best NMSE: -2.3949e+01 (epoch=70)

I 06.28/02:44:44 solver.py:282 ] Epoch: [75/400][20/391] lr: 1.97e-04 | recon: 1.1832e-06 code: 4.9695e-04 recT: 7.3354e-07 total: 2.4137e-06 | time: 0.043
I 06.28/02:44:45 solver.py:282 ] Epoch: [75/400][40/391] lr: 1.97e-04 | recon: 1.1882e-06 code: 4.9963e-04 recT: 7.4976e-07 total: 2.4376e-06 | time: 0.043
I 06.28/02:44:46 solver.py:282 ] Epoch: [75/400][60/391] lr: 1.97e-04 | recon: 1.1919e-06 code: 5.0106e-04 recT: 7.4581e-07 total: 2.4388e-06 | time: 0.042
I 06.28/02:44:47 solver.py:282 ] Epoch: [75/400][80/391] lr: 1.97e-04 | recon: 1.1939e-06 code: 4.9979e-04 recT: 7.5063e-07 total: 2.4443e-06 | time: 0.043
I 06.28/02:44:48 solver.py:282 ] Epoch: [75/400][100/391] lr: 1.97e-04 | recon: 1.1941e-06 code: 5.0185e-04 recT: 7.4990e-07 total: 2.4459e-06 | time: 0.042
I 06.28/02:44:49 solver.py:282 ] Epoch: [75/400][120/391] lr: 1.97e-04 | recon: 1.1954e-06 code: 5.0363e-04 recT: 7.4873e-07 total: 2.4478e-06 | time: 0.043
I 06.28/02:44:49 solver.py:282 ] Epoch: [75/400][140/391] lr: 1.97e-04 | recon: 1.1977e-06 code: 5.0499e-04 recT: 7.4878e-07 total: 2.4515e-06 | time: 0.043
I 06.28/02:44:50 solver.py:282 ] Epoch: [75/400][160/391] lr: 1.97e-04 | recon: 1.2017e-06 code: 5.0618e-04 recT: 7.5257e-07 total: 2.4605e-06 | time: 0.043
I 06.28/02:44:51 solver.py:282 ] Epoch: [75/400][180/391] lr: 1.97e-04 | recon: 1.2110e-06 code: 5.0824e-04 recT: 7.5890e-07 total: 2.4781e-06 | time: 0.043
I 06.28/02:44:52 solver.py:282 ] Epoch: [75/400][200/391] lr: 1.97e-04 | recon: 1.2115e-06 code: 5.0803e-04 recT: 7.5891e-07 total: 2.4784e-06 | time: 0.044
I 06.28/02:44:53 solver.py:282 ] Epoch: [75/400][220/391] lr: 1.97e-04 | recon: 1.2212e-06 code: 5.1001e-04 recT: 7.6721e-07 total: 2.4985e-06 | time: 0.043
I 06.28/02:44:54 solver.py:282 ] Epoch: [75/400][240/391] lr: 1.97e-04 | recon: 1.2244e-06 code: 5.0996e-04 recT: 7.6736e-07 total: 2.5017e-06 | time: 0.043
I 06.28/02:44:55 solver.py:282 ] Epoch: [75/400][260/391] lr: 1.97e-04 | recon: 1.2228e-06 code: 5.0996e-04 recT: 7.6594e-07 total: 2.4987e-06 | time: 0.043
I 06.28/02:44:55 solver.py:282 ] Epoch: [75/400][280/391] lr: 1.97e-04 | recon: 1.2199e-06 code: 5.0939e-04 recT: 7.6373e-07 total: 2.4931e-06 | time: 0.043
I 06.28/02:44:56 solver.py:282 ] Epoch: [75/400][300/391] lr: 1.97e-04 | recon: 1.2177e-06 code: 5.0891e-04 recT: 7.6122e-07 total: 2.4878e-06 | time: 0.043
I 06.28/02:44:57 solver.py:282 ] Epoch: [75/400][320/391] lr: 1.97e-04 | recon: 1.2192e-06 code: 5.1011e-04 recT: 7.6240e-07 total: 2.4918e-06 | time: 0.043
I 06.28/02:44:58 solver.py:282 ] Epoch: [75/400][340/391] lr: 1.97e-04 | recon: 1.2179e-06 code: 5.0993e-04 recT: 7.6201e-07 total: 2.4898e-06 | time: 0.043
I 06.28/02:44:59 solver.py:282 ] Epoch: [75/400][360/391] lr: 1.97e-04 | recon: 1.2194e-06 code: 5.1033e-04 recT: 7.6331e-07 total: 2.4931e-06 | time: 0.043
I 06.28/02:45:00 solver.py:282 ] Epoch: [75/400][380/391] lr: 1.97e-04 | recon: 1.2206e-06 code: 5.1105e-04 recT: 7.6312e-07 total: 2.4948e-06 | time: 0.043
I 06.28/02:45:00 solver.py:318 ] => Train  Recon loss: 1.2202e-06 | Code loss: 5.1114e-04 | Teacher recon loss: 7.6321e-07 | Total: 2.4945e-06 | adapter/W1_norm=5.5838e+01 | adapter/W1_mean=9.0177e-05 | adapter/W1_std=5.4530e-02 | adapter/W2_norm=2.9195e+00 | adapter/W2_mean=9.3933e-04 | adapter/W2_std=2.6919e-03 | adapter/delta_ratio=7.3717e-01

I 06.28/02:45:01 solver.py:427 ] 
=! Best NMSE: -2.3949e+01 (epoch=70)

I 06.28/02:45:03 solver.py:282 ] Epoch: [76/400][20/391] lr: 1.97e-04 | recon: 1.1780e-06 code: 4.9187e-04 recT: 7.2462e-07 total: 2.3945e-06 | time: 0.112
I 06.28/02:45:05 solver.py:282 ] Epoch: [76/400][40/391] lr: 1.97e-04 | recon: 1.1825e-06 code: 4.9655e-04 recT: 7.3094e-07 total: 2.4100e-06 | time: 0.102
