I 06.29/03:07:25 main.py:44  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/encoder_canonical/adapter/aux_pca_5e-3_code_mean1e-4/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep400/enc_seed3407_dec_seed42
I 06.29/03:07:25 main.py:45  ] => PyTorch Version: 2.5.1
I 06.29/03:07:25 init.py:13  ] Random seed set to 3407
I 06.29/03:07:25 init.py:92  ] Running on GPU 1
I 06.29/03:07:28 init.py:134 ] pretrained decoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_5e-3_code_mean1e-4/seed42_transnet_transnet/checkpoints/best_nmse.pth
I 06.29/03:07:28 init.py:141 ] pretrained encoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_5e-3_code_mean1e-4/seed3407_transnet_transnet/checkpoints/best_nmse.pth
I 06.29/03:07:29 init.py:154 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/encoder_canonical/aux_pca_5e-3_code_mean1e-4/seed42_transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/encoder_canonical/aux_pca_5e-3_code_mean1e-4/seed3407_transnet_transnet/checkpoints/best_nmse.pth; adapter: gated_lowrank_affine_mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.29/03:07:29 init.py:161 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.29/03:07:29 init.py:166 ] => Model Flops: 3.7876e+01M
I 06.29/03:07:29 init.py:167 ] => Model Params Num: 5.2927e+00M

I 06.29/03:07:29 init.py:168 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): GatedLowRankAffineMLPAdapter(
    (lowrank_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (down): Linear(in_features=512, out_features=32, bias=False)
    (up): Linear(in_features=32, out_features=512, bias=False)
    (mlp_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.29/03:07:29 init.py:33  ] 
I 06.29/03:53:21 solver.py:282 ] Epoch: [129/400][40/391] lr: 4.37e-04 | recon: 6.9088e-07 code: 1.0601e-05 fc: 8.0448e-06 total: 7.8193e-07 | time: 0.057
I 06.29/03:53:22 solver.py:282 ] Epoch: [129/400][60/391] lr: 4.37e-04 | recon: 6.6712e-07 code: 1.0240e-05 fc: 7.2989e-06 total: 7.5035e-07 | time: 0.055
I 06.29/03:53:23 solver.py:282 ] Epoch: [129/400][80/391] lr: 4.37e-04 | recon: 6.4779e-07 code: 9.8789e-06 fc: 6.6378e-06 total: 7.2404e-07 | time: 0.056
I 06.29/03:53:24 solver.py:282 ] Epoch: [129/400][100/391] lr: 4.37e-04 | recon: 6.4060e-07 code: 9.7296e-06 fc: 6.2835e-06 total: 7.1317e-07 | time: 0.053
I 06.29/03:53:25 solver.py:282 ] Epoch: [129/400][120/391] lr: 4.36e-04 | recon: 6.3687e-07 code: 9.6448e-06 fc: 6.1294e-06 total: 7.0781e-07 | time: 0.055
I 06.29/03:53:26 solver.py:282 ] Epoch: [129/400][140/391] lr: 4.36e-04 | recon: 6.4508e-07 code: 9.7643e-06 fc: 6.3678e-06 total: 7.1852e-07 | time: 0.054
I 06.29/03:53:27 solver.py:282 ] Epoch: [129/400][160/391] lr: 4.36e-04 | recon: 6.3814e-07 code: 9.6614e-06 fc: 6.1895e-06 total: 7.0970e-07 | time: 0.055
I 06.29/03:53:28 solver.py:282 ] Epoch: [129/400][180/391] lr: 4.36e-04 | recon: 6.3259e-07 code: 9.6220e-06 fc: 6.0778e-06 total: 7.0299e-07 | time: 0.054
I 06.29/03:53:29 solver.py:282 ] Epoch: [129/400][200/391] lr: 4.36e-04 | recon: 6.3026e-07 code: 9.5800e-06 fc: 5.9981e-06 total: 6.9982e-07 | time: 0.054
I 06.29/03:53:30 solver.py:282 ] Epoch: [129/400][220/391] lr: 4.36e-04 | recon: 6.2850e-07 code: 9.5523e-06 fc: 5.9542e-06 total: 6.9760e-07 | time: 0.054
I 06.29/03:53:31 solver.py:282 ] Epoch: [129/400][240/391] lr: 4.36e-04 | recon: 6.2680e-07 code: 9.5292e-06 fc: 5.8985e-06 total: 6.9532e-07 | time: 0.054
I 06.29/03:53:33 solver.py:282 ] Epoch: [129/400][260/391] lr: 4.36e-04 | recon: 6.2409e-07 code: 9.4857e-06 fc: 5.8610e-06 total: 6.9218e-07 | time: 0.054
I 06.29/03:53:34 solver.py:282 ] Epoch: [129/400][280/391] lr: 4.36e-04 | recon: 6.2187e-07 code: 9.4099e-06 fc: 5.7432e-06 total: 6.8871e-07 | time: 0.054
I 06.29/03:53:35 solver.py:282 ] Epoch: [129/400][300/391] lr: 4.36e-04 | recon: 6.2040e-07 code: 9.3882e-06 fc: 5.6907e-06 total: 6.8670e-07 | time: 0.054
I 06.29/03:53:36 solver.py:282 ] Epoch: [129/400][320/391] lr: 4.36e-04 | recon: 6.2215e-07 code: 9.4169e-06 fc: 5.7726e-06 total: 6.8929e-07 | time: 0.054
I 06.29/03:53:37 solver.py:282 ] Epoch: [129/400][340/391] lr: 4.36e-04 | recon: 6.2321e-07 code: 9.4167e-06 fc: 5.7923e-06 total: 6.9055e-07 | time: 0.055
I 06.29/03:53:38 solver.py:282 ] Epoch: [129/400][360/391] lr: 4.36e-04 | recon: 6.2539e-07 code: 9.4624e-06 fc: 5.8751e-06 total: 6.9361e-07 | time: 0.055
I 06.29/03:53:39 solver.py:282 ] Epoch: [129/400][380/391] lr: 4.36e-04 | recon: 6.2610e-07 code: 9.5029e-06 fc: 5.8934e-06 total: 6.9454e-07 | time: 0.054
I 06.29/03:53:40 solver.py:318 ] => Train  Recon loss: 6.2549e-07 | Code loss: 9.5148e-06 | FC loss: 5.8882e-06 | Total: 6.9389e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=8.5453e-02 | adapter/gate_std=2.7388e-02 | adapter/down_norm=3.3017e+00 | adapter/up_norm=1.3442e+00 | adapter/bias_norm=2.3813e+00 | adapter/W1_norm=5.9324e+01 | adapter/W2_norm=1.5340e+01 | adapter/lowrank_ratio=9.4649e-01 | adapter/mlp_ratio=9.7197e-01 | adapter/delta_ratio=2.1758e-01

I 06.29/03:53:40 solver.py:427 ] 
=! Best NMSE: -2.7491e+01 (epoch=110)

I 06.29/03:53:41 solver.py:282 ] Epoch: [130/400][20/391] lr: 4.35e-04 | recon: 5.8676e-07 code: 8.7695e-06 fc: 4.5123e-06 total: 6.4065e-07 | time: 0.059
I 06.29/03:53:42 solver.py:282 ] Epoch: [130/400][40/391] lr: 4.35e-04 | recon: 5.8520e-07 code: 8.6642e-06 fc: 4.7212e-06 total: 6.4108e-07 | time: 0.052
I 06.29/03:53:43 solver.py:282 ] Epoch: [130/400][60/391] lr: 4.35e-04 | recon: 5.8154e-07 code: 8.6443e-06 fc: 4.6512e-06 total: 6.3669e-07 | time: 0.050
I 06.29/03:53:44 solver.py:282 ] Epoch: [130/400][80/391] lr: 4.35e-04 | recon: 5.8374e-07 code: 8.7939e-06 fc: 4.8603e-06 total: 6.4113e-07 | time: 0.050
I 06.29/03:53:45 solver.py:282 ] Epoch: [130/400][100/391] lr: 4.35e-04 | recon: 5.8567e-07 code: 8.8737e-06 fc: 5.0462e-06 total: 6.4500e-07 | time: 0.050
I 06.29/03:53:46 solver.py:282 ] Epoch: [130/400][120/391] lr: 4.35e-04 | recon: 5.9178e-07 code: 8.8970e-06 fc: 5.0400e-06 total: 6.5108e-07 | time: 0.052
I 06.29/03:53:47 solver.py:282 ] Epoch: [130/400][140/391] lr: 4.35e-04 | recon: 6.0019e-07 code: 9.0336e-06 fc: 5.2834e-06 total: 6.6206e-07 | time: 0.054
I 06.29/03:53:48 solver.py:282 ] Epoch: [130/400][160/391] lr: 4.35e-04 | recon: 6.0381e-07 code: 9.0751e-06 fc: 5.3458e-06 total: 6.6635e-07 | time: 0.054
I 06.29/03:53:50 solver.py:282 ] Epoch: [130/400][180/391] lr: 4.35e-04 | recon: 6.0076e-07 code: 9.0030e-06 fc: 5.2584e-06 total: 6.6235e-07 | time: 0.055
I 06.29/03:53:51 solver.py:282 ] Epoch: [130/400][200/391] lr: 4.35e-04 | recon: 5.9925e-07 code: 8.9546e-06 fc: 5.1818e-06 total: 6.6002e-07 | time: 0.055
I 06.29/03:53:52 solver.py:282 ] Epoch: [130/400][220/391] lr: 4.35e-04 | recon: 6.0134e-07 code: 8.9617e-06 fc: 5.1815e-06 total: 6.6211e-07 | time: 0.054
I 06.29/03:53:53 solver.py:282 ] Epoch: [130/400][240/391] lr: 4.35e-04 | recon: 5.9947e-07 code: 8.9424e-06 fc: 5.1385e-06 total: 6.5980e-07 | time: 0.054
I 06.29/03:53:54 solver.py:282 ] Epoch: [130/400][260/391] lr: 4.35e-04 | recon: 6.0108e-07 code: 8.9875e-06 fc: 5.2115e-06 total: 6.6219e-07 | time: 0.054
I 06.29/03:53:55 solver.py:282 ] Epoch: [130/400][280/391] lr: 4.34e-04 | recon: 6.0293e-07 code: 8.9954e-06 fc: 5.2400e-06 total: 6.6433e-07 | time: 0.054
I 06.29/03:53:56 solver.py:282 ] Epoch: [130/400][300/391] lr: 4.34e-04 | recon: 6.0991e-07 code: 9.1101e-06 fc: 5.4507e-06 total: 6.7352e-07 | time: 0.054
I 06.29/03:53:57 solver.py:282 ] Epoch: [130/400][320/391] lr: 4.34e-04 | recon: 6.1662e-07 code: 9.2576e-06 fc: 5.6834e-06 total: 6.8271e-07 | time: 0.054
I 06.29/03:53:58 solver.py:282 ] Epoch: [130/400][340/391] lr: 4.34e-04 | recon: 6.1511e-07 code: 9.2445e-06 fc: 5.6175e-06 total: 6.8053e-07 | time: 0.054
I 06.29/03:53:59 solver.py:282 ] Epoch: [130/400][360/391] lr: 4.34e-04 | recon: 6.1348e-07 code: 9.2151e-06 fc: 5.5549e-06 total: 6.7825e-07 | time: 0.053
I 06.29/03:54:00 solver.py:282 ] Epoch: [130/400][380/391] lr: 4.34e-04 | recon: 6.1343e-07 code: 9.1899e-06 fc: 5.5172e-06 total: 6.7780e-07 | time: 0.053
I 06.29/03:54:01 solver.py:318 ] => Train  Recon loss: 6.1485e-07 | Code loss: 9.2118e-06 | FC loss: 5.5405e-06 | Total: 6.7946e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=8.5513e-02 | adapter/gate_std=2.7253e-02 | adapter/down_norm=3.2966e+00 | adapter/up_norm=1.3470e+00 | adapter/bias_norm=2.3853e+00 | adapter/W1_norm=5.9317e+01 | adapter/W2_norm=1.5379e+01 | adapter/lowrank_ratio=9.6278e-01 | adapter/mlp_ratio=9.8363e-01 | adapter/delta_ratio=2.1754e-01

I 06.29/03:54:03 solver.py:282 ] Epoch: [130/400][20/118] lr: 4.34e-04 | recon: 8.2790e-07 total: 8.2790e-07 | time: 0.088
I 06.29/03:54:04 solver.py:282 ] Epoch: [130/400][40/118] lr: 4.34e-04 | recon: 8.3101e-07 total: 8.3101e-07 | time: 0.080
I 06.29/03:54:05 solver.py:282 ] Epoch: [130/400][60/118] lr: 4.34e-04 | recon: 8.4002e-07 total: 8.4002e-07 | time: 0.069
I 06.29/03:54:06 solver.py:282 ] Epoch: [130/400][80/118] lr: 4.34e-04 | recon: 8.3735e-07 total: 8.3735e-07 | time: 0.062
I 06.29/03:54:07 solver.py:282 ] Epoch: [130/400][100/118] lr: 4.34e-04 | recon: 8.3400e-07 total: 8.3400e-07 | time: 0.058
I 06.29/03:54:07 solver.py:318 ] => Val  Recon loss: 8.3388e-07 | Total: 8.3388e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=8.5522e-02 | adapter/gate_std=2.7253e-02 | adapter/down_norm=3.2966e+00 | adapter/up_norm=1.3470e+00 | adapter/bias_norm=2.3853e+00 | adapter/W1_norm=5.9317e+01 | adapter/W2_norm=1.5379e+01 | adapter/lowrank_ratio=9.7312e-01 | adapter/mlp_ratio=9.9765e-01 | adapter/delta_ratio=2.1800e-01

I 06.29/03:54:08 solver.py:548 ] [20/79] loss: 8.5184e-07 | NMSE: -2.7249e+01 | time: 0.035
I 06.29/03:54:09 solver.py:548 ] [40/79] loss: 8.4123e-07 | NMSE: -2.7306e+01 | time: 0.035
I 06.29/03:54:09 solver.py:548 ] [60/79] loss: 8.4370e-07 | NMSE: -2.7283e+01 | time: 0.036
I 06.29/03:54:10 solver.py:562 ] => Test NMSE: -2.7316e+01 | adapter/rank=3.2000e+01 | adapter/gate_mean=8.5522e-02 | adapter/gate_std=2.7253e-02 | adapter/down_norm=3.2966e+00 | adapter/up_norm=1.3470e+00 | adapter/bias_norm=2.3853e+00 | adapter/W1_norm=5.9317e+01 | adapter/W2_norm=1.5379e+01 | adapter/lowrank_ratio=9.9587e-01 | adapter/mlp_ratio=1.0207e+00 | adapter/delta_ratio=2.1827e-01

I 06.29/03:54:10 solver.py:427 ] 
=! Best NMSE: -2.7491e+01 (epoch=110)

I 06.29/03:54:12 solver.py:282 ] Epoch: [131/400][20/391] lr: 4.34e-04 | recon: 6.4188e-07 code: 9.7506e-06 fc: 6.3697e-06 total: 7.1532e-07 | time: 0.071
I 06.29/03:54:12 solver.py:282 ] Epoch: [131/400][40/391] lr: 4.34e-04 | recon: 6.6648e-07 code: 1.0107e-05 fc: 7.1206e-06 total: 7.4779e-07 | time: 0.059
I 06.29/03:54:14 solver.py:282 ] Epoch: [131/400][60/391] lr: 4.34e-04 | recon: 6.7161e-07 code: 1.0132e-05 fc: 7.1588e-06 total: 7.5333e-07 | time: 0.057
I 06.29/03:54:15 solver.py:282 ] Epoch: [131/400][80/391] lr: 4.34e-04 | recon: 6.6804e-07 code: 1.0140e-05 fc: 7.0886e-06 total: 7.4906e-07 | time: 0.057
I 06.29/03:54:16 solver.py:282 ] Epoch: [131/400][100/391] lr: 4.34e-04 | recon: 6.6445e-07 code: 1.0047e-05 fc: 6.9228e-06 total: 7.4372e-07 | time: 0.057
I 06.29/03:54:17 solver.py:282 ] Epoch: [131/400][120/391] lr: 4.34e-04 | recon: 6.5510e-07 code: 9.9004e-06 fc: 6.6607e-06 total: 7.3161e-07 | time: 0.058
I 06.29/03:54:18 solver.py:282 ] Epoch: [131/400][140/391] lr: 4.34e-04 | recon: 6.4296e-07 code: 9.7377e-06 fc: 6.3512e-06 total: 7.1621e-07 | time: 0.057
I 06.29/03:54:19 solver.py:282 ] Epoch: [131/400][160/391] lr: 4.34e-04 | recon: 6.3580e-07 code: 9.5915e-06 fc: 6.0939e-06 total: 7.0633e-07 | time: 0.058
I 06.29/03:54:20 solver.py:282 ] Epoch: [131/400][180/391] lr: 4.33e-04 | recon: 6.3028e-07 code: 9.4846e-06 fc: 5.9341e-06 total: 6.9911e-07 | time: 0.057
I 06.29/03:54:21 solver.py:282 ] Epoch: [131/400][200/391] lr: 4.33e-04 | recon: 6.2764e-07 code: 9.4676e-06 fc: 5.8860e-06 total: 6.9596e-07 | time: 0.056
I 06.29/03:54:22 solver.py:282 ] Epoch: [131/400][220/391] lr: 4.33e-04 | recon: 6.2951e-07 code: 9.5079e-06 fc: 5.9624e-06 total: 6.9864e-07 | time: 0.056
I 06.29/03:54:23 solver.py:282 ] Epoch: [131/400][240/391] lr: 4.33e-04 | recon: 6.2678e-07 code: 9.4489e-06 fc: 5.9032e-06 total: 6.9526e-07 | time: 0.055
I 06.29/03:54:24 solver.py:282 ] Epoch: [131/400][260/391] lr: 4.33e-04 | recon: 6.2143e-07 code: 9.3622e-06 fc: 5.7877e-06 total: 6.8867e-07 | time: 0.055
I 06.29/03:54:25 solver.py:282 ] Epoch: [131/400][280/391] lr: 4.33e-04 | recon: 6.1889e-07 code: 9.2938e-06 fc: 5.6819e-06 total: 6.8501e-07 | time: 0.055
I 06.29/03:54:27 solver.py:282 ] Epoch: [131/400][300/391] lr: 4.33e-04 | recon: 6.1774e-07 code: 9.2661e-06 fc: 5.6024e-06 total: 6.8303e-07 | time: 0.056
I 06.29/03:54:28 solver.py:282 ] Epoch: [131/400][320/391] lr: 4.33e-04 | recon: 6.1704e-07 code: 9.2828e-06 fc: 5.5888e-06 total: 6.8221e-07 | time: 0.055
I 06.29/03:54:29 solver.py:282 ] Epoch: [131/400][340/391] lr: 4.33e-04 | recon: 6.2118e-07 code: 9.3423e-06 fc: 5.6937e-06 total: 6.8746e-07 | time: 0.056
I 06.29/03:54:30 solver.py:282 ] Epoch: [131/400][360/391] lr: 4.33e-04 | recon: 6.1821e-07 code: 9.2919e-06 fc: 5.6237e-06 total: 6.8374e-07 | time: 0.055
I 06.29/03:54:31 solver.py:282 ] Epoch: [131/400][380/391] lr: 4.33e-04 | recon: 6.1811e-07 code: 9.2849e-06 fc: 5.6298e-06 total: 6.8370e-07 | time: 0.056
I 06.29/03:54:32 solver.py:318 ] => Train  Recon loss: 6.1686e-07 | Code loss: 9.2717e-06 | FC loss: 5.6159e-06 | Total: 6.8229e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=8.5476e-02 | adapter/gate_std=2.7273e-02 | adapter/down_norm=3.2923e+00 | adapter/up_norm=1.3502e+00 | adapter/bias_norm=2.3894e+00 | adapter/W1_norm=5.9310e+01 | adapter/W2_norm=1.5416e+01 | adapter/lowrank_ratio=9.6298e-01 | adapter/mlp_ratio=9.8711e-01 | adapter/delta_ratio=2.1789e-01

I 06.29/03:54:32 solver.py:427 ] 
=! Best NMSE: -2.7491e+01 (epoch=110)

I 06.29/03:54:33 solver.py:282 ] Epoch: [132/400][20/391] lr: 4.33e-04 | recon: 8.0391e-07 code: 1.2597e-05 fc: 1.1100e-05 total: 9.2751e-07 | time: 0.073
I 06.29/03:54:35 solver.py:282 ] Epoch: [132/400][40/391] lr: 4.33e-04 | recon: 7.1123e-07 code: 1.0921e-05 fc: 8.1835e-06 total: 8.0399e-07 | time: 0.063
I 06.29/03:54:36 solver.py:282 ] Epoch: [132/400][60/391] lr: 4.32e-04 | recon: 6.6907e-07 code: 1.0110e-05 fc: 6.9666e-06 total: 7.4885e-07 | time: 0.062
I 06.29/03:54:37 solver.py:282 ] Epoch: [132/400][80/391] lr: 4.32e-04 | recon: 6.4422e-07 code: 9.6388e-06 fc: 6.2568e-06 total: 7.1643e-07 | time: 0.060
I 06.29/03:54:38 solver.py:282 ] Epoch: [132/400][100/391] lr: 4.32e-04 | recon: 6.2833e-07 code: 9.3943e-06 fc: 5.8937e-06 total: 6.9666e-07 | time: 0.058
I 06.29/03:54:39 solver.py:282 ] Epoch: [132/400][120/391] lr: 4.32e-04 | recon: 6.1987e-07 code: 9.2347e-06 fc: 5.6951e-06 total: 6.8606e-07 | time: 0.057
I 06.29/03:54:40 solver.py:282 ] Epoch: [132/400][140/391] lr: 4.32e-04 | recon: 6.2074e-07 code: 9.2027e-06 fc: 5.6568e-06 total: 6.8651e-07 | time: 0.058
I 06.29/03:54:41 solver.py:282 ] Epoch: [132/400][160/391] lr: 4.32e-04 | recon: 6.2048e-07 code: 9.2302e-06 fc: 5.6687e-06 total: 6.8640e-07 | time: 0.057
I 06.29/03:54:42 solver.py:282 ] Epoch: [132/400][180/391] lr: 4.32e-04 | recon: 6.1689e-07 code: 9.1431e-06 fc: 5.5410e-06 total: 6.8144e-07 | time: 0.056
I 06.29/03:54:43 solver.py:282 ] Epoch: [132/400][200/391] lr: 4.32e-04 | recon: 6.1524e-07 code: 9.1275e-06 fc: 5.5147e-06 total: 6.7951e-07 | time: 0.056
I 06.29/03:54:44 solver.py:282 ] Epoch: [132/400][220/391] lr: 4.32e-04 | recon: 6.1241e-07 code: 9.0777e-06 fc: 5.4661e-06 total: 6.7615e-07 | time: 0.056
I 06.29/03:54:45 solver.py:282 ] Epoch: [132/400][240/391] lr: 4.32e-04 | recon: 6.1813e-07 code: 9.1789e-06 fc: 5.6590e-06 total: 6.8390e-07 | time: 0.056
I 06.29/03:54:46 solver.py:282 ] Epoch: [132/400][260/391] lr: 4.32e-04 | recon: 6.2130e-07 code: 9.2473e-06 fc: 5.7672e-06 total: 6.8822e-07 | time: 0.055
I 06.29/03:54:47 solver.py:282 ] Epoch: [132/400][280/391] lr: 4.32e-04 | recon: 6.2049e-07 code: 9.2640e-06 fc: 5.7753e-06 total: 6.8751e-07 | time: 0.055
I 06.29/03:54:48 solver.py:282 ] Epoch: [132/400][300/391] lr: 4.32e-04 | recon: 6.2313e-07 code: 9.3111e-06 fc: 5.8132e-06 total: 6.9057e-07 | time: 0.055
I 06.29/03:54:49 solver.py:282 ] Epoch: [132/400][320/391] lr: 4.32e-04 | recon: 6.1927e-07 code: 9.2513e-06 fc: 5.7143e-06 total: 6.8567e-07 | time: 0.054
I 06.29/03:54:51 solver.py:282 ] Epoch: [132/400][340/391] lr: 4.31e-04 | recon: 6.1896e-07 code: 9.2651e-06 fc: 5.7213e-06 total: 6.8544e-07 | time: 0.055
I 06.29/03:54:52 solver.py:282 ] Epoch: [132/400][360/391] lr: 4.31e-04 | recon: 6.2225e-07 code: 9.3224e-06 fc: 5.8181e-06 total: 6.8975e-07 | time: 0.054
I 06.29/03:54:53 solver.py:282 ] Epoch: [132/400][380/391] lr: 4.31e-04 | recon: 6.2189e-07 code: 9.3160e-06 fc: 5.7937e-06 total: 6.8914e-07 | time: 0.054
I 06.29/03:54:53 solver.py:318 ] => Train  Recon loss: 6.2194e-07 | Code loss: 9.3087e-06 | FC loss: 5.7894e-06 | Total: 6.8914e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=8.5359e-02 | adapter/gate_std=2.7308e-02 | adapter/down_norm=3.2864e+00 | adapter/up_norm=1.3527e+00 | adapter/bias_norm=2.3922e+00 | adapter/W1_norm=5.9304e+01 | adapter/W2_norm=1.5458e+01 | adapter/lowrank_ratio=9.7084e-01 | adapter/mlp_ratio=9.9496e-01 | adapter/delta_ratio=2.1750e-01

I 06.29/03:54:53 solver.py:427 ] 
=! Best NMSE: -2.7491e+01 (epoch=110)

I 06.29/03:54:54 solver.py:282 ] Epoch: [133/400][20/391] lr: 4.31e-04 | recon: 5.7979e-07 code: 8.6260e-06 fc: 4.8813e-06 total: 6.3723e-07 | time: 0.062
I 06.29/03:54:56 solver.py:282 ] Epoch: [133/400][40/391] lr: 4.31e-04 | recon: 5.7280e-07 code: 8.4332e-06 fc: 4.6095e-06 total: 6.2733e-07 | time: 0.060
I 06.29/03:54:57 solver.py:282 ] Epoch: [133/400][60/391] lr: 4.31e-04 | recon: 5.7661e-07 code: 8.4458e-06 fc: 4.5966e-06 total: 6.3102e-07 | time: 0.057
I 06.29/03:54:58 solver.py:282 ] Epoch: [133/400][80/391] lr: 4.31e-04 | recon: 5.8836e-07 code: 8.5459e-06 fc: 4.6866e-06 total: 6.4377e-07 | time: 0.054
I 06.29/03:54:59 solver.py:282 ] Epoch: [133/400][100/391] lr: 4.31e-04 | recon: 6.0117e-07 code: 8.8041e-06 fc: 5.0640e-06 total: 6.6061e-07 | time: 0.054
I 06.29/03:55:00 solver.py:282 ] Epoch: [133/400][120/391] lr: 4.31e-04 | recon: 6.0088e-07 code: 8.7977e-06 fc: 5.0954e-06 total: 6.6063e-07 | time: 0.054
I 06.29/03:55:01 solver.py:282 ] Epoch: [133/400][140/391] lr: 4.31e-04 | recon: 6.0164e-07 code: 8.8612e-06 fc: 5.1533e-06 total: 6.6204e-07 | time: 0.056
I 06.29/03:55:03 solver.py:282 ] Epoch: [133/400][160/391] lr: 4.31e-04 | recon: 5.9774e-07 code: 8.7742e-06 fc: 5.0352e-06 total: 6.5686e-07 | time: 0.063
I 06.29/03:55:05 solver.py:282 ] Epoch: [133/400][180/391] lr: 4.31e-04 | recon: 5.9536e-07 code: 8.7242e-06 fc: 4.9681e-06 total: 6.5377e-07 | time: 0.065
I 06.29/03:55:06 solver.py:282 ] Epoch: [133/400][200/391] lr: 4.31e-04 | recon: 5.9479e-07 code: 8.7078e-06 fc: 4.9366e-06 total: 6.5287e-07 | time: 0.063
I 06.29/03:55:07 solver.py:282 ] Epoch: [133/400][220/391] lr: 4.31e-04 | recon: 5.9399e-07 code: 8.7053e-06 fc: 4.9241e-06 total: 6.5193e-07 | time: 0.062
I 06.29/03:55:08 solver.py:282 ] Epoch: [133/400][240/391] lr: 4.30e-04 | recon: 5.9624e-07 code: 8.7408e-06 fc: 4.9900e-06 total: 6.5488e-07 | time: 0.061
I 06.29/03:55:09 solver.py:282 ] Epoch: [133/400][260/391] lr: 4.30e-04 | recon: 6.2538e-07 code: 9.3222e-06 fc: 5.9078e-06 total: 6.9378e-07 | time: 0.061
I 06.29/03:55:10 solver.py:282 ] Epoch: [133/400][280/391] lr: 4.30e-04 | recon: 6.2927e-07 code: 9.4132e-06 fc: 6.0005e-06 total: 6.9869e-07 | time: 0.060
I 06.29/03:55:11 solver.py:282 ] Epoch: [133/400][300/391] lr: 4.30e-04 | recon: 6.2815e-07 code: 9.3900e-06 fc: 5.9209e-06 total: 6.9675e-07 | time: 0.060
I 06.29/03:55:12 solver.py:282 ] Epoch: [133/400][320/391] lr: 4.30e-04 | recon: 6.2431e-07 code: 9.3347e-06 fc: 5.8293e-06 total: 6.9194e-07 | time: 0.059
I 06.29/03:55:13 solver.py:282 ] Epoch: [133/400][340/391] lr: 4.30e-04 | recon: 6.2216e-07 code: 9.2948e-06 fc: 5.7563e-06 total: 6.8902e-07 | time: 0.059
I 06.29/03:55:14 solver.py:282 ] Epoch: [133/400][360/391] lr: 4.30e-04 | recon: 6.1933e-07 code: 9.2530e-06 fc: 5.6992e-06 total: 6.8557e-07 | time: 0.058
