I 06.26/12:53:47 main.py:23  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/adapter/mlp/seed2026_recon1.0_code0.0_lr3e-4
I 06.26/12:53:47 main.py:24  ] => PyTorch Version: 2.5.1
I 06.26/12:53:47 init.py:13  ] Random seed set to 2026
I 06.26/12:53:48 init.py:106 ] Running on GPU 1
I 06.26/12:53:49 init.py:142 ] pretrained decoder loaded from exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth; decoder frozen except semantic_projector/token_projection (2 trainable tensors)
I 06.26/12:53:50 init.py:155 ] pretrained encoder loaded and frozen from exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth
I 06.26/12:53:50 init.py:169 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth; adapter: mlp; adapter_hidden_dim: 2048]
I 06.26/12:53:50 init.py:174 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.26/12:53:50 init.py:179 ] => Model Flops: 3.7841e+01M
I 06.26/12:53:50 init.py:180 ] => Model Params Num: 5.2589e+00M

I 06.26/12:53:50 init.py:181 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): MLPAdapter(
    (norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.26/12:53:50 init.py:33  ] 
I 06.26/13:28:01 solver.py:175 ] Epoch: [115/400][40/391] lr: 2.75e-04 | recon: 4.4839e-04 code: 4.9223e+02 total: 4.4839e-04 | time: 0.058
I 06.26/13:28:03 solver.py:175 ] Epoch: [115/400][60/391] lr: 2.75e-04 | recon: 4.4924e-04 code: 4.9156e+02 total: 4.4924e-04 | time: 0.072
I 06.26/13:28:05 solver.py:175 ] Epoch: [115/400][80/391] lr: 2.75e-04 | recon: 4.4992e-04 code: 4.9137e+02 total: 4.4992e-04 | time: 0.074
I 06.26/13:28:06 solver.py:175 ] Epoch: [115/400][100/391] lr: 2.75e-04 | recon: 4.4976e-04 code: 4.9135e+02 total: 4.4976e-04 | time: 0.070
I 06.26/13:28:06 solver.py:175 ] Epoch: [115/400][120/391] lr: 2.75e-04 | recon: 4.5007e-04 code: 4.9121e+02 total: 4.5007e-04 | time: 0.065
I 06.26/13:28:07 solver.py:175 ] Epoch: [115/400][140/391] lr: 2.75e-04 | recon: 4.5014e-04 code: 4.9139e+02 total: 4.5014e-04 | time: 0.063
I 06.26/13:28:08 solver.py:175 ] Epoch: [115/400][160/391] lr: 2.75e-04 | recon: 4.4986e-04 code: 4.9135e+02 total: 4.4986e-04 | time: 0.060
I 06.26/13:28:09 solver.py:175 ] Epoch: [115/400][180/391] lr: 2.75e-04 | recon: 4.4977e-04 code: 4.9082e+02 total: 4.4977e-04 | time: 0.059
I 06.26/13:28:10 solver.py:175 ] Epoch: [115/400][200/391] lr: 2.74e-04 | recon: 4.4946e-04 code: 4.9071e+02 total: 4.4946e-04 | time: 0.057
I 06.26/13:28:11 solver.py:175 ] Epoch: [115/400][220/391] lr: 2.74e-04 | recon: 4.4939e-04 code: 4.9031e+02 total: 4.4939e-04 | time: 0.056
I 06.26/13:28:12 solver.py:175 ] Epoch: [115/400][240/391] lr: 2.74e-04 | recon: 4.4939e-04 code: 4.8990e+02 total: 4.4939e-04 | time: 0.055
I 06.26/13:28:13 solver.py:175 ] Epoch: [115/400][260/391] lr: 2.74e-04 | recon: 4.4942e-04 code: 4.8947e+02 total: 4.4942e-04 | time: 0.054
I 06.26/13:28:14 solver.py:175 ] Epoch: [115/400][280/391] lr: 2.74e-04 | recon: 4.4915e-04 code: 4.8895e+02 total: 4.4915e-04 | time: 0.054
I 06.26/13:28:14 solver.py:175 ] Epoch: [115/400][300/391] lr: 2.74e-04 | recon: 4.4877e-04 code: 4.8837e+02 total: 4.4877e-04 | time: 0.053
I 06.26/13:28:15 solver.py:175 ] Epoch: [115/400][320/391] lr: 2.74e-04 | recon: 4.4854e-04 code: 4.8832e+02 total: 4.4854e-04 | time: 0.053
I 06.26/13:28:16 solver.py:175 ] Epoch: [115/400][340/391] lr: 2.74e-04 | recon: 4.4841e-04 code: 4.8843e+02 total: 4.4841e-04 | time: 0.052
I 06.26/13:28:17 solver.py:175 ] Epoch: [115/400][360/391] lr: 2.74e-04 | recon: 4.4862e-04 code: 4.8839e+02 total: 4.4862e-04 | time: 0.052
I 06.26/13:28:18 solver.py:175 ] Epoch: [115/400][380/391] lr: 2.74e-04 | recon: 4.4856e-04 code: 4.8849e+02 total: 4.4856e-04 | time: 0.051
I 06.26/13:28:18 solver.py:195 ] => Train  Recon loss: 4.4846e-04 | Code loss: 4.8856e+02 | Total: 4.4846e-04 | adapter/W1_norm=6.8246e+01 | adapter/W1_mean=-9.7209e-05 | adapter/W1_std=6.6647e-02 | adapter/W2_norm=2.1719e+01 | adapter/W2_mean=6.4144e-05 | adapter/W2_std=2.1210e-02 | adapter/delta_ratio=2.9794e+01

I 06.26/13:28:19 solver.py:275 ] 
=! Best NMSE: -1.6839e+01 (epoch=90)

I 06.26/13:28:20 solver.py:175 ] Epoch: [116/400][20/391] lr: 2.74e-04 | recon: 4.4548e-04 code: 4.9079e+02 total: 4.4548e-04 | time: 0.056
I 06.26/13:28:20 solver.py:175 ] Epoch: [116/400][40/391] lr: 2.74e-04 | recon: 4.4783e-04 code: 4.8940e+02 total: 4.4783e-04 | time: 0.047
I 06.26/13:28:22 solver.py:175 ] Epoch: [116/400][60/391] lr: 2.74e-04 | recon: 4.4596e-04 code: 4.9003e+02 total: 4.4596e-04 | time: 0.051
I 06.26/13:28:22 solver.py:175 ] Epoch: [116/400][80/391] lr: 2.74e-04 | recon: 4.4581e-04 code: 4.8976e+02 total: 4.4581e-04 | time: 0.048
I 06.26/13:28:24 solver.py:175 ] Epoch: [116/400][100/391] lr: 2.74e-04 | recon: 4.4682e-04 code: 4.8870e+02 total: 4.4682e-04 | time: 0.049
I 06.26/13:28:24 solver.py:175 ] Epoch: [116/400][120/391] lr: 2.74e-04 | recon: 4.4740e-04 code: 4.8753e+02 total: 4.4740e-04 | time: 0.048
I 06.26/13:28:25 solver.py:175 ] Epoch: [116/400][140/391] lr: 2.74e-04 | recon: 4.4750e-04 code: 4.8705e+02 total: 4.4750e-04 | time: 0.048
I 06.26/13:28:26 solver.py:175 ] Epoch: [116/400][160/391] lr: 2.74e-04 | recon: 4.4768e-04 code: 4.8640e+02 total: 4.4768e-04 | time: 0.046
I 06.26/13:28:27 solver.py:175 ] Epoch: [116/400][180/391] lr: 2.74e-04 | recon: 4.4773e-04 code: 4.8609e+02 total: 4.4773e-04 | time: 0.046
I 06.26/13:28:28 solver.py:175 ] Epoch: [116/400][200/391] lr: 2.74e-04 | recon: 4.4749e-04 code: 4.8571e+02 total: 4.4749e-04 | time: 0.047
I 06.26/13:28:29 solver.py:175 ] Epoch: [116/400][220/391] lr: 2.74e-04 | recon: 4.4726e-04 code: 4.8551e+02 total: 4.4726e-04 | time: 0.046
I 06.26/13:28:30 solver.py:175 ] Epoch: [116/400][240/391] lr: 2.74e-04 | recon: 4.4749e-04 code: 4.8517e+02 total: 4.4749e-04 | time: 0.047
I 06.26/13:28:30 solver.py:175 ] Epoch: [116/400][260/391] lr: 2.74e-04 | recon: 4.4760e-04 code: 4.8481e+02 total: 4.4760e-04 | time: 0.046
I 06.26/13:28:32 solver.py:175 ] Epoch: [116/400][280/391] lr: 2.74e-04 | recon: 4.4747e-04 code: 4.8452e+02 total: 4.4747e-04 | time: 0.046
I 06.26/13:28:32 solver.py:175 ] Epoch: [116/400][300/391] lr: 2.74e-04 | recon: 4.4758e-04 code: 4.8405e+02 total: 4.4758e-04 | time: 0.046
I 06.26/13:28:34 solver.py:175 ] Epoch: [116/400][320/391] lr: 2.74e-04 | recon: 4.4750e-04 code: 4.8369e+02 total: 4.4750e-04 | time: 0.047
I 06.26/13:28:34 solver.py:175 ] Epoch: [116/400][340/391] lr: 2.74e-04 | recon: 4.4772e-04 code: 4.8325e+02 total: 4.4772e-04 | time: 0.046
I 06.26/13:28:35 solver.py:175 ] Epoch: [116/400][360/391] lr: 2.74e-04 | recon: 4.4783e-04 code: 4.8280e+02 total: 4.4783e-04 | time: 0.046
I 06.26/13:28:36 solver.py:175 ] Epoch: [116/400][380/391] lr: 2.74e-04 | recon: 4.4767e-04 code: 4.8258e+02 total: 4.4767e-04 | time: 0.046
I 06.26/13:28:37 solver.py:195 ] => Train  Recon loss: 4.4736e-04 | Code loss: 4.8262e+02 | Total: 4.4736e-04 | adapter/W1_norm=6.8269e+01 | adapter/W1_mean=-9.5180e-05 | adapter/W1_std=6.6669e-02 | adapter/W2_norm=2.1802e+01 | adapter/W2_mean=5.8235e-05 | adapter/W2_std=2.1291e-02 | adapter/delta_ratio=2.8878e+01

I 06.26/13:28:37 solver.py:275 ] 
=! Best NMSE: -1.6839e+01 (epoch=90)

I 06.26/13:28:38 solver.py:175 ] Epoch: [117/400][20/391] lr: 2.73e-04 | recon: 4.4706e-04 code: 4.7778e+02 total: 4.4706e-04 | time: 0.054
I 06.26/13:28:39 solver.py:175 ] Epoch: [117/400][40/391] lr: 2.73e-04 | recon: 4.4617e-04 code: 4.7748e+02 total: 4.4617e-04 | time: 0.046
I 06.26/13:28:40 solver.py:175 ] Epoch: [117/400][60/391] lr: 2.73e-04 | recon: 4.4651e-04 code: 4.7669e+02 total: 4.4651e-04 | time: 0.047
I 06.26/13:28:40 solver.py:175 ] Epoch: [117/400][80/391] lr: 2.73e-04 | recon: 4.4773e-04 code: 4.7619e+02 total: 4.4773e-04 | time: 0.044
I 06.26/13:28:41 solver.py:175 ] Epoch: [117/400][100/391] lr: 2.73e-04 | recon: 4.4748e-04 code: 4.7596e+02 total: 4.4748e-04 | time: 0.046
I 06.26/13:28:42 solver.py:175 ] Epoch: [117/400][120/391] lr: 2.73e-04 | recon: 4.4756e-04 code: 4.7552e+02 total: 4.4756e-04 | time: 0.044
I 06.26/13:28:43 solver.py:175 ] Epoch: [117/400][140/391] lr: 2.73e-04 | recon: 4.4740e-04 code: 4.7487e+02 total: 4.4740e-04 | time: 0.045
I 06.26/13:28:44 solver.py:175 ] Epoch: [117/400][160/391] lr: 2.73e-04 | recon: 4.4748e-04 code: 4.7458e+02 total: 4.4748e-04 | time: 0.045
I 06.26/13:28:45 solver.py:175 ] Epoch: [117/400][180/391] lr: 2.73e-04 | recon: 4.4737e-04 code: 4.7432e+02 total: 4.4737e-04 | time: 0.045
I 06.26/13:28:46 solver.py:175 ] Epoch: [117/400][200/391] lr: 2.73e-04 | recon: 4.4689e-04 code: 4.7406e+02 total: 4.4689e-04 | time: 0.045
I 06.26/13:28:46 solver.py:175 ] Epoch: [117/400][220/391] lr: 2.73e-04 | recon: 4.4644e-04 code: 4.7391e+02 total: 4.4644e-04 | time: 0.044
I 06.26/13:28:47 solver.py:175 ] Epoch: [117/400][240/391] lr: 2.73e-04 | recon: 4.4673e-04 code: 4.7338e+02 total: 4.4673e-04 | time: 0.045
I 06.26/13:28:48 solver.py:175 ] Epoch: [117/400][260/391] lr: 2.73e-04 | recon: 4.4676e-04 code: 4.7318e+02 total: 4.4676e-04 | time: 0.044
I 06.26/13:28:49 solver.py:175 ] Epoch: [117/400][280/391] lr: 2.73e-04 | recon: 4.4671e-04 code: 4.7286e+02 total: 4.4671e-04 | time: 0.045
I 06.26/13:28:50 solver.py:175 ] Epoch: [117/400][300/391] lr: 2.73e-04 | recon: 4.4652e-04 code: 4.7262e+02 total: 4.4652e-04 | time: 0.045
I 06.26/13:28:51 solver.py:175 ] Epoch: [117/400][320/391] lr: 2.73e-04 | recon: 4.4659e-04 code: 4.7208e+02 total: 4.4659e-04 | time: 0.045
I 06.26/13:28:52 solver.py:175 ] Epoch: [117/400][340/391] lr: 2.73e-04 | recon: 4.4673e-04 code: 4.7156e+02 total: 4.4673e-04 | time: 0.045
I 06.26/13:28:53 solver.py:175 ] Epoch: [117/400][360/391] lr: 2.73e-04 | recon: 4.4663e-04 code: 4.7124e+02 total: 4.4663e-04 | time: 0.045
I 06.26/13:28:54 solver.py:175 ] Epoch: [117/400][380/391] lr: 2.73e-04 | recon: 4.4643e-04 code: 4.7114e+02 total: 4.4643e-04 | time: 0.045
I 06.26/13:28:54 solver.py:195 ] => Train  Recon loss: 4.4620e-04 | Code loss: 4.7107e+02 | Total: 4.4620e-04 | adapter/W1_norm=6.8304e+01 | adapter/W1_mean=-9.3969e-05 | adapter/W1_std=6.6703e-02 | adapter/W2_norm=2.1923e+01 | adapter/W2_mean=5.7371e-05 | adapter/W2_std=2.1409e-02 | adapter/delta_ratio=2.8539e+01

I 06.26/13:28:54 solver.py:275 ] 
=! Best NMSE: -1.6839e+01 (epoch=90)

I 06.26/13:28:55 solver.py:175 ] Epoch: [118/400][20/391] lr: 2.73e-04 | recon: 4.4458e-04 code: 4.6390e+02 total: 4.4458e-04 | time: 0.056
I 06.26/13:28:56 solver.py:175 ] Epoch: [118/400][40/391] lr: 2.73e-04 | recon: 4.4390e-04 code: 4.6333e+02 total: 4.4390e-04 | time: 0.048
I 06.26/13:28:57 solver.py:175 ] Epoch: [118/400][60/391] lr: 2.73e-04 | recon: 4.4372e-04 code: 4.6300e+02 total: 4.4372e-04 | time: 0.048
I 06.26/13:28:58 solver.py:175 ] Epoch: [118/400][80/391] lr: 2.73e-04 | recon: 4.4341e-04 code: 4.6247e+02 total: 4.4341e-04 | time: 0.045
I 06.26/13:28:59 solver.py:175 ] Epoch: [118/400][100/391] lr: 2.73e-04 | recon: 4.4338e-04 code: 4.6180e+02 total: 4.4338e-04 | time: 0.046
I 06.26/13:29:00 solver.py:175 ] Epoch: [118/400][120/391] lr: 2.73e-04 | recon: 4.4348e-04 code: 4.6072e+02 total: 4.4348e-04 | time: 0.046
I 06.26/13:29:01 solver.py:175 ] Epoch: [118/400][140/391] lr: 2.73e-04 | recon: 4.4392e-04 code: 4.5981e+02 total: 4.4392e-04 | time: 0.050
I 06.26/13:29:03 solver.py:175 ] Epoch: [118/400][160/391] lr: 2.73e-04 | recon: 4.4505e-04 code: 4.5801e+02 total: 4.4505e-04 | time: 0.053
I 06.26/13:29:04 solver.py:175 ] Epoch: [118/400][180/391] lr: 2.73e-04 | recon: 4.4464e-04 code: 4.5742e+02 total: 4.4464e-04 | time: 0.056
I 06.26/13:29:05 solver.py:175 ] Epoch: [118/400][200/391] lr: 2.72e-04 | recon: 4.4478e-04 code: 4.5652e+02 total: 4.4478e-04 | time: 0.056
I 06.26/13:29:06 solver.py:175 ] Epoch: [118/400][220/391] lr: 2.72e-04 | recon: 4.4504e-04 code: 4.5569e+02 total: 4.4504e-04 | time: 0.055
I 06.26/13:29:07 solver.py:175 ] Epoch: [118/400][240/391] lr: 2.72e-04 | recon: 4.4491e-04 code: 4.5495e+02 total: 4.4491e-04 | time: 0.054
I 06.26/13:29:08 solver.py:175 ] Epoch: [118/400][260/391] lr: 2.72e-04 | recon: 4.4466e-04 code: 4.5434e+02 total: 4.4466e-04 | time: 0.053
I 06.26/13:29:09 solver.py:175 ] Epoch: [118/400][280/391] lr: 2.72e-04 | recon: 4.4494e-04 code: 4.5339e+02 total: 4.4494e-04 | time: 0.052
I 06.26/13:29:10 solver.py:175 ] Epoch: [118/400][300/391] lr: 2.72e-04 | recon: 4.4472e-04 code: 4.5268e+02 total: 4.4472e-04 | time: 0.051
I 06.26/13:29:11 solver.py:175 ] Epoch: [118/400][320/391] lr: 2.72e-04 | recon: 4.4478e-04 code: 4.5188e+02 total: 4.4478e-04 | time: 0.051
I 06.26/13:29:11 solver.py:175 ] Epoch: [118/400][340/391] lr: 2.72e-04 | recon: 4.4468e-04 code: 4.5098e+02 total: 4.4468e-04 | time: 0.050
I 06.26/13:29:12 solver.py:175 ] Epoch: [118/400][360/391] lr: 2.72e-04 | recon: 4.4465e-04 code: 4.5010e+02 total: 4.4465e-04 | time: 0.050
I 06.26/13:29:13 solver.py:175 ] Epoch: [118/400][380/391] lr: 2.72e-04 | recon: 4.4410e-04 code: 4.4942e+02 total: 4.4410e-04 | time: 0.050
I 06.26/13:29:14 solver.py:195 ] => Train  Recon loss: 4.4401e-04 | Code loss: 4.4901e+02 | Total: 4.4401e-04 | adapter/W1_norm=6.8362e+01 | adapter/W1_mean=-9.1221e-05 | adapter/W1_std=6.6760e-02 | adapter/W2_norm=2.2124e+01 | adapter/W2_mean=5.2194e-05 | adapter/W2_std=2.1606e-02 | adapter/delta_ratio=2.8020e+01

I 06.26/13:29:14 solver.py:275 ] 
=! Best NMSE: -1.6839e+01 (epoch=90)

I 06.26/13:29:15 solver.py:175 ] Epoch: [119/400][20/391] lr: 2.72e-04 | recon: 4.4333e-04 code: 4.3258e+02 total: 4.4333e-04 | time: 0.049
I 06.26/13:29:15 solver.py:175 ] Epoch: [119/400][40/391] lr: 2.72e-04 | recon: 4.4600e-04 code: 4.5177e+02 total: 4.4600e-04 | time: 0.043
I 06.26/13:29:16 solver.py:175 ] Epoch: [119/400][60/391] lr: 2.72e-04 | recon: 4.4481e-04 code: 4.6374e+02 total: 4.4481e-04 | time: 0.046
I 06.26/13:29:17 solver.py:175 ] Epoch: [119/400][80/391] lr: 2.72e-04 | recon: 4.4457e-04 code: 4.6871e+02 total: 4.4457e-04 | time: 0.043
I 06.26/13:29:18 solver.py:175 ] Epoch: [119/400][100/391] lr: 2.72e-04 | recon: 4.4457e-04 code: 4.7184e+02 total: 4.4457e-04 | time: 0.044
I 06.26/13:29:19 solver.py:175 ] Epoch: [119/400][120/391] lr: 2.72e-04 | recon: 4.4494e-04 code: 4.7401e+02 total: 4.4494e-04 | time: 0.043
I 06.26/13:29:20 solver.py:175 ] Epoch: [119/400][140/391] lr: 2.72e-04 | recon: 4.4403e-04 code: 4.7716e+02 total: 4.4403e-04 | time: 0.044
I 06.26/13:29:21 solver.py:175 ] Epoch: [119/400][160/391] lr: 2.72e-04 | recon: 4.4376e-04 code: 4.7981e+02 total: 4.4376e-04 | time: 0.044
I 06.26/13:29:21 solver.py:175 ] Epoch: [119/400][180/391] lr: 2.72e-04 | recon: 4.4271e-04 code: 4.8215e+02 total: 4.4271e-04 | time: 0.043
I 06.26/13:29:22 solver.py:175 ] Epoch: [119/400][200/391] lr: 2.72e-04 | recon: 4.4254e-04 code: 4.8323e+02 total: 4.4254e-04 | time: 0.044
I 06.26/13:29:23 solver.py:175 ] Epoch: [119/400][220/391] lr: 2.72e-04 | recon: 4.4234e-04 code: 4.8379e+02 total: 4.4234e-04 | time: 0.043
I 06.26/13:29:24 solver.py:175 ] Epoch: [119/400][240/391] lr: 2.72e-04 | recon: 4.4221e-04 code: 4.8404e+02 total: 4.4221e-04 | time: 0.044
I 06.26/13:29:25 solver.py:175 ] Epoch: [119/400][260/391] lr: 2.72e-04 | recon: 4.4200e-04 code: 4.8392e+02 total: 4.4200e-04 | time: 0.043
I 06.26/13:29:26 solver.py:175 ] Epoch: [119/400][280/391] lr: 2.72e-04 | recon: 4.4208e-04 code: 4.8335e+02 total: 4.4208e-04 | time: 0.043
I 06.26/13:29:27 solver.py:175 ] Epoch: [119/400][300/391] lr: 2.72e-04 | recon: 4.4234e-04 code: 4.8249e+02 total: 4.4234e-04 | time: 0.043
I 06.26/13:29:27 solver.py:175 ] Epoch: [119/400][320/391] lr: 2.72e-04 | recon: 4.4218e-04 code: 4.8189e+02 total: 4.4218e-04 | time: 0.043
I 06.26/13:29:28 solver.py:175 ] Epoch: [119/400][340/391] lr: 2.72e-04 | recon: 4.4198e-04 code: 4.8128e+02 total: 4.4198e-04 | time: 0.043
I 06.26/13:29:29 solver.py:175 ] Epoch: [119/400][360/391] lr: 2.72e-04 | recon: 4.4183e-04 code: 4.8037e+02 total: 4.4183e-04 | time: 0.043
I 06.26/13:29:30 solver.py:175 ] Epoch: [119/400][380/391] lr: 2.71e-04 | recon: 4.4186e-04 code: 4.7921e+02 total: 4.4186e-04 | time: 0.044
I 06.26/13:29:31 solver.py:195 ] => Train  Recon loss: 4.4176e-04 | Code loss: 4.7848e+02 | Total: 4.4176e-04 | adapter/W1_norm=6.8465e+01 | adapter/W1_mean=-9.8880e-05 | adapter/W1_std=6.6860e-02 | adapter/W2_norm=2.2393e+01 | adapter/W2_mean=4.6936e-05 | adapter/W2_std=2.1868e-02 | adapter/delta_ratio=2.8580e+01

I 06.26/13:29:31 solver.py:275 ] 
=! Best NMSE: -1.6839e+01 (epoch=90)

I 06.26/13:29:32 solver.py:175 ] Epoch: [120/400][20/391] lr: 2.71e-04 | recon: 4.4071e-04 code: 4.5569e+02 total: 4.4071e-04 | time: 0.043
I 06.26/13:29:33 solver.py:175 ] Epoch: [120/400][40/391] lr: 2.71e-04 | recon: 4.3988e-04 code: 4.5319e+02 total: 4.3988e-04 | time: 0.050
I 06.26/13:29:34 solver.py:175 ] Epoch: [120/400][60/391] lr: 2.71e-04 | recon: 4.3853e-04 code: 4.5088e+02 total: 4.3853e-04 | time: 0.045
I 06.26/13:29:35 solver.py:175 ] Epoch: [120/400][80/391] lr: 2.71e-04 | recon: 4.3900e-04 code: 4.4899e+02 total: 4.3900e-04 | time: 0.047
I 06.26/13:29:35 solver.py:175 ] Epoch: [120/400][100/391] lr: 2.71e-04 | recon: 4.3921e-04 code: 4.4688e+02 total: 4.3921e-04 | time: 0.045
I 06.26/13:29:36 solver.py:175 ] Epoch: [120/400][120/391] lr: 2.71e-04 | recon: 4.3935e-04 code: 4.4500e+02 total: 4.3935e-04 | time: 0.046
I 06.26/13:29:37 solver.py:175 ] Epoch: [120/400][140/391] lr: 2.71e-04 | recon: 4.3939e-04 code: 4.4296e+02 total: 4.3939e-04 | time: 0.046
I 06.26/13:29:38 solver.py:175 ] Epoch: [120/400][160/391] lr: 2.71e-04 | recon: 4.3868e-04 code: 4.4116e+02 total: 4.3868e-04 | time: 0.047
I 06.26/13:29:39 solver.py:175 ] Epoch: [120/400][180/391] lr: 2.71e-04 | recon: 4.3876e-04 code: 4.3927e+02 total: 4.3876e-04 | time: 0.046
I 06.26/13:29:40 solver.py:175 ] Epoch: [120/400][200/391] lr: 2.71e-04 | recon: 4.3833e-04 code: 4.3780e+02 total: 4.3833e-04 | time: 0.045
I 06.26/13:29:41 solver.py:175 ] Epoch: [120/400][220/391] lr: 2.71e-04 | recon: 4.3795e-04 code: 4.3614e+02 total: 4.3795e-04 | time: 0.046
I 06.26/13:29:42 solver.py:175 ] Epoch: [120/400][240/391] lr: 2.71e-04 | recon: 4.3813e-04 code: 4.3446e+02 total: 4.3813e-04 | time: 0.045
I 06.26/13:29:43 solver.py:175 ] Epoch: [120/400][260/391] lr: 2.71e-04 | recon: 4.3774e-04 code: 4.3307e+02 total: 4.3774e-04 | time: 0.045
I 06.26/13:29:43 solver.py:175 ] Epoch: [120/400][280/391] lr: 2.71e-04 | recon: 4.3860e-04 code: 4.3311e+02 total: 4.3860e-04 | time: 0.045
I 06.26/13:29:44 solver.py:175 ] Epoch: [120/400][300/391] lr: 2.71e-04 | recon: 4.4051e-04 code: 4.4091e+02 total: 4.4051e-04 | time: 0.045
I 06.26/13:29:45 solver.py:175 ] Epoch: [120/400][320/391] lr: 2.71e-04 | recon: 4.4161e-04 code: 4.5315e+02 total: 4.4161e-04 | time: 0.045
I 06.26/13:29:46 solver.py:175 ] Epoch: [120/400][340/391] lr: 2.71e-04 | recon: 4.4210e-04 code: 4.6424e+02 total: 4.4210e-04 | time: 0.045
I 06.26/13:29:47 solver.py:175 ] Epoch: [120/400][360/391] lr: 2.71e-04 | recon: 4.4245e-04 code: 4.7033e+02 total: 4.4245e-04 | time: 0.045
I 06.26/13:29:48 solver.py:175 ] Epoch: [120/400][380/391] lr: 2.71e-04 | recon: 4.4265e-04 code: 4.7461e+02 total: 4.4265e-04 | time: 0.045
I 06.26/13:29:48 solver.py:195 ] => Train  Recon loss: 4.4251e-04 | Code loss: 4.7820e+02 | Total: 4.4251e-04 | adapter/W1_norm=6.8916e+01 | adapter/W1_mean=-8.9052e-05 | adapter/W1_std=6.7301e-02 | adapter/W2_norm=2.3545e+01 | adapter/W2_mean=1.1437e-04 | adapter/W2_std=2.2993e-02 | adapter/delta_ratio=3.4055e+01

I 06.26/13:29:49 solver.py:175 ] Epoch: [120/400][20/118] lr: 2.71e-04 | recon: 4.4634e-04 total: 4.4634e-04 | time: 0.029
I 06.26/13:29:50 solver.py:175 ] Epoch: [120/400][40/118] lr: 2.71e-04 | recon: 4.4314e-04 total: 4.4314e-04 | time: 0.029
I 06.26/13:29:50 solver.py:175 ] Epoch: [120/400][60/118] lr: 2.71e-04 | recon: 4.4529e-04 total: 4.4529e-04 | time: 0.028
I 06.26/13:29:51 solver.py:175 ] Epoch: [120/400][80/118] lr: 2.71e-04 | recon: 4.4535e-04 total: 4.4535e-04 | time: 0.027
I 06.26/13:29:51 solver.py:175 ] Epoch: [120/400][100/118] lr: 2.71e-04 | recon: 4.4452e-04 total: 4.4452e-04 | time: 0.027
I 06.26/13:29:52 solver.py:195 ] => Val  Recon loss: 4.4479e-04 | Total: 4.4479e-04 | adapter/W1_norm=6.8916e+01 | adapter/W1_mean=-8.9052e-05 | adapter/W1_std=6.7301e-02 | adapter/W2_norm=2.3545e+01 | adapter/W2_mean=1.1437e-04 | adapter/W2_std=2.2993e-02 | adapter/delta_ratio=3.2542e+01

I 06.26/13:29:52 solver.py:396 ] [20/79] loss: 4.4510e-04 | NMSE: -6.7923e-02 | time: 0.021
I 06.26/13:29:52 solver.py:396 ] [40/79] loss: 4.4546e-04 | NMSE: -6.6986e-02 | time: 0.023
