I 06.29/03:35:26 main.py:44  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/encoder_canonical/adapter/aux_pca_5e-3/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep400/enc_seed3407_dec_seed42
I 06.29/03:35:26 main.py:45  ] => PyTorch Version: 2.5.1
I 06.29/03:35:26 init.py:13  ] Random seed set to 3407
I 06.29/03:35:26 init.py:92  ] Running on GPU 1
I 06.29/03:35:29 init.py:134 ] pretrained decoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_5e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth
I 06.29/03:35:30 init.py:141 ] pretrained encoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_5e-3/seed3407_transnet_transnet/checkpoints/best_nmse.pth
I 06.29/03:35:31 init.py:154 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/encoder_canonical/aux_pca_5e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/encoder_canonical/aux_pca_5e-3/seed3407_transnet_transnet/checkpoints/best_nmse.pth; adapter: gated_lowrank_affine_mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.29/03:35:31 init.py:161 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.29/03:35:31 init.py:166 ] => Model Flops: 3.7876e+01M
I 06.29/03:35:31 init.py:167 ] => Model Params Num: 5.2927e+00M

I 06.29/03:35:31 init.py:168 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): GatedLowRankAffineMLPAdapter(
    (lowrank_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (down): Linear(in_features=512, out_features=32, bias=False)
    (up): Linear(in_features=32, out_features=512, bias=False)
    (mlp_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.29/03:35:31 init.py:33  ] 

I 06.29/04:06:22 solver.py:427 ] 
=! Best NMSE: -2.8480e+01 (epoch=80)

I 06.29/04:06:24 solver.py:282 ] Epoch: [84/400][20/391] lr: 4.84e-04 | recon: 5.6000e-07 code: 6.6887e-05 fc: 3.0333e-05 total: 9.3021e-07 | time: 0.069
I 06.29/04:06:25 solver.py:282 ] Epoch: [84/400][40/391] lr: 4.84e-04 | recon: 5.5825e-07 code: 6.6702e-05 fc: 3.1211e-05 total: 9.3706e-07 | time: 0.056
I 06.29/04:06:26 solver.py:282 ] Epoch: [84/400][60/391] lr: 4.84e-04 | recon: 5.6011e-07 code: 6.6378e-05 fc: 3.0538e-05 total: 9.3187e-07 | time: 0.057
I 06.29/04:06:27 solver.py:282 ] Epoch: [84/400][80/391] lr: 4.84e-04 | recon: 5.5407e-07 code: 6.6311e-05 fc: 3.0753e-05 total: 9.2790e-07 | time: 0.054
I 06.29/04:06:28 solver.py:282 ] Epoch: [84/400][100/391] lr: 4.84e-04 | recon: 5.5252e-07 code: 6.6944e-05 fc: 3.0813e-05 total: 9.2760e-07 | time: 0.055
I 06.29/04:06:29 solver.py:282 ] Epoch: [84/400][120/391] lr: 4.84e-04 | recon: 5.5433e-07 code: 6.7163e-05 fc: 3.1496e-05 total: 9.3645e-07 | time: 0.052
I 06.29/04:06:30 solver.py:282 ] Epoch: [84/400][140/391] lr: 4.84e-04 | recon: 5.5844e-07 code: 6.8029e-05 fc: 3.3750e-05 total: 9.6398e-07 | time: 0.055
I 06.29/04:06:31 solver.py:282 ] Epoch: [84/400][160/391] lr: 4.84e-04 | recon: 5.5747e-07 code: 6.8289e-05 fc: 3.3836e-05 total: 9.6412e-07 | time: 0.052
I 06.29/04:06:32 solver.py:282 ] Epoch: [84/400][180/391] lr: 4.84e-04 | recon: 5.5979e-07 code: 6.8262e-05 fc: 3.4428e-05 total: 9.7233e-07 | time: 0.052
I 06.29/04:06:32 solver.py:282 ] Epoch: [84/400][200/391] lr: 4.84e-04 | recon: 5.5743e-07 code: 6.7847e-05 fc: 3.4083e-05 total: 9.6611e-07 | time: 0.051
I 06.29/04:06:33 solver.py:282 ] Epoch: [84/400][220/391] lr: 4.84e-04 | recon: 5.5662e-07 code: 6.7598e-05 fc: 3.3522e-05 total: 9.5944e-07 | time: 0.049
I 06.29/04:06:34 solver.py:282 ] Epoch: [84/400][240/391] lr: 4.84e-04 | recon: 5.5601e-07 code: 6.7591e-05 fc: 3.3523e-05 total: 9.5883e-07 | time: 0.050
I 06.29/04:06:35 solver.py:282 ] Epoch: [84/400][260/391] lr: 4.84e-04 | recon: 5.5510e-07 code: 6.7620e-05 fc: 3.3626e-05 total: 9.5899e-07 | time: 0.049
I 06.29/04:06:36 solver.py:282 ] Epoch: [84/400][280/391] lr: 4.84e-04 | recon: 5.5535e-07 code: 6.7630e-05 fc: 3.3610e-05 total: 9.5908e-07 | time: 0.049
I 06.29/04:06:37 solver.py:282 ] Epoch: [84/400][300/391] lr: 4.84e-04 | recon: 5.5532e-07 code: 6.7544e-05 fc: 3.3406e-05 total: 9.5692e-07 | time: 0.049
I 06.29/04:06:38 solver.py:282 ] Epoch: [84/400][320/391] lr: 4.84e-04 | recon: 5.5736e-07 code: 6.7571e-05 fc: 3.3792e-05 total: 9.6286e-07 | time: 0.048
I 06.29/04:06:38 solver.py:282 ] Epoch: [84/400][340/391] lr: 4.84e-04 | recon: 5.5797e-07 code: 6.7757e-05 fc: 3.4055e-05 total: 9.6628e-07 | time: 0.048
I 06.29/04:06:39 solver.py:282 ] Epoch: [84/400][360/391] lr: 4.84e-04 | recon: 5.5737e-07 code: 6.7742e-05 fc: 3.3977e-05 total: 9.6488e-07 | time: 0.047
I 06.29/04:06:40 solver.py:282 ] Epoch: [84/400][380/391] lr: 4.84e-04 | recon: 5.5765e-07 code: 6.7635e-05 fc: 3.3955e-05 total: 9.6483e-07 | time: 0.047
I 06.29/04:06:40 solver.py:318 ] => Train  Recon loss: 5.5831e-07 | Code loss: 6.7858e-05 | FC loss: 3.4496e-05 | Total: 9.7113e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=1.1550e-01 | adapter/gate_std=2.4963e-02 | adapter/down_norm=4.8353e+00 | adapter/up_norm=1.4689e+00 | adapter/bias_norm=1.8216e+00 | adapter/W1_norm=5.9261e+01 | adapter/W2_norm=1.3712e+01 | adapter/lowrank_ratio=4.3394e-01 | adapter/mlp_ratio=4.4827e-01 | adapter/delta_ratio=1.2526e-01

I 06.29/04:06:41 solver.py:427 ] 
=! Best NMSE: -2.8480e+01 (epoch=80)

I 06.29/04:06:41 solver.py:282 ] Epoch: [85/400][20/391] lr: 4.84e-04 | recon: 5.6770e-07 code: 7.0571e-05 fc: 4.0947e-05 total: 1.0477e-06 | time: 0.041
I 06.29/04:06:42 solver.py:282 ] Epoch: [85/400][40/391] lr: 4.84e-04 | recon: 5.6097e-07 code: 6.9785e-05 fc: 3.7115e-05 total: 1.0019e-06 | time: 0.047
I 06.29/04:06:43 solver.py:282 ] Epoch: [85/400][60/391] lr: 4.84e-04 | recon: 5.5830e-07 code: 6.7721e-05 fc: 3.4122e-05 total: 9.6724e-07 | time: 0.044
I 06.29/04:06:44 solver.py:282 ] Epoch: [85/400][80/391] lr: 4.83e-04 | recon: 5.5641e-07 code: 6.7800e-05 fc: 3.4895e-05 total: 9.7316e-07 | time: 0.044
I 06.29/04:06:45 solver.py:282 ] Epoch: [85/400][100/391] lr: 4.83e-04 | recon: 5.5393e-07 code: 6.7330e-05 fc: 3.3896e-05 total: 9.6022e-07 | time: 0.042
I 06.29/04:06:46 solver.py:282 ] Epoch: [85/400][120/391] lr: 4.83e-04 | recon: 5.5671e-07 code: 6.7215e-05 fc: 3.4048e-05 total: 9.6441e-07 | time: 0.043
I 06.29/04:06:46 solver.py:282 ] Epoch: [85/400][140/391] lr: 4.83e-04 | recon: 5.5618e-07 code: 6.7523e-05 fc: 3.4775e-05 total: 9.7145e-07 | time: 0.042
I 06.29/04:06:47 solver.py:282 ] Epoch: [85/400][160/391] lr: 4.83e-04 | recon: 5.5477e-07 code: 6.7260e-05 fc: 3.4015e-05 total: 9.6218e-07 | time: 0.041
I 06.29/04:06:48 solver.py:282 ] Epoch: [85/400][180/391] lr: 4.83e-04 | recon: 5.5489e-07 code: 6.7177e-05 fc: 3.3934e-05 total: 9.6141e-07 | time: 0.042
I 06.29/04:06:49 solver.py:282 ] Epoch: [85/400][200/391] lr: 4.83e-04 | recon: 5.5662e-07 code: 6.7024e-05 fc: 3.3401e-05 total: 9.5766e-07 | time: 0.041
I 06.29/04:06:50 solver.py:282 ] Epoch: [85/400][220/391] lr: 4.83e-04 | recon: 5.5724e-07 code: 6.6795e-05 fc: 3.3283e-05 total: 9.5686e-07 | time: 0.041
I 06.29/04:06:50 solver.py:282 ] Epoch: [85/400][240/391] lr: 4.83e-04 | recon: 5.5819e-07 code: 6.6905e-05 fc: 3.3883e-05 total: 9.6392e-07 | time: 0.041
I 06.29/04:06:51 solver.py:282 ] Epoch: [85/400][260/391] lr: 4.83e-04 | recon: 5.5881e-07 code: 6.6999e-05 fc: 3.4387e-05 total: 9.6968e-07 | time: 0.041
I 06.29/04:06:52 solver.py:282 ] Epoch: [85/400][280/391] lr: 4.83e-04 | recon: 5.5819e-07 code: 6.6976e-05 fc: 3.4189e-05 total: 9.6706e-07 | time: 0.041
I 06.29/04:06:53 solver.py:282 ] Epoch: [85/400][300/391] lr: 4.83e-04 | recon: 5.5825e-07 code: 6.7037e-05 fc: 3.4174e-05 total: 9.6704e-07 | time: 0.041
I 06.29/04:06:54 solver.py:282 ] Epoch: [85/400][320/391] lr: 4.83e-04 | recon: 5.5736e-07 code: 6.6857e-05 fc: 3.3969e-05 total: 9.6391e-07 | time: 0.041
I 06.29/04:06:55 solver.py:282 ] Epoch: [85/400][340/391] lr: 4.83e-04 | recon: 5.5747e-07 code: 6.7043e-05 fc: 3.4539e-05 total: 9.6990e-07 | time: 0.041
I 06.29/04:06:55 solver.py:282 ] Epoch: [85/400][360/391] lr: 4.83e-04 | recon: 5.5790e-07 code: 6.7104e-05 fc: 3.4645e-05 total: 9.7146e-07 | time: 0.041
I 06.29/04:06:56 solver.py:282 ] Epoch: [85/400][380/391] lr: 4.83e-04 | recon: 5.5806e-07 code: 6.7236e-05 fc: 3.4997e-05 total: 9.7527e-07 | time: 0.041
I 06.29/04:06:57 solver.py:318 ] => Train  Recon loss: 5.5809e-07 | Code loss: 6.7186e-05 | FC loss: 3.4813e-05 | Total: 9.7340e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=1.1557e-01 | adapter/gate_std=2.5211e-02 | adapter/down_norm=4.8217e+00 | adapter/up_norm=1.4791e+00 | adapter/bias_norm=1.8274e+00 | adapter/W1_norm=5.9238e+01 | adapter/W2_norm=1.3786e+01 | adapter/lowrank_ratio=4.2272e-01 | adapter/mlp_ratio=4.3714e-01 | adapter/delta_ratio=1.2475e-01

I 06.29/04:06:57 solver.py:427 ] 
=! Best NMSE: -2.8480e+01 (epoch=80)

I 06.29/04:06:58 solver.py:282 ] Epoch: [86/400][20/391] lr: 4.83e-04 | recon: 5.7850e-07 code: 6.7805e-05 fc: 4.2102e-05 total: 1.0673e-06 | time: 0.052
I 06.29/04:06:58 solver.py:282 ] Epoch: [86/400][40/391] lr: 4.83e-04 | recon: 5.6743e-07 code: 6.7648e-05 fc: 3.8068e-05 total: 1.0158e-06 | time: 0.043
I 06.29/04:06:59 solver.py:282 ] Epoch: [86/400][60/391] lr: 4.83e-04 | recon: 5.6557e-07 code: 6.6984e-05 fc: 3.6343e-05 total: 9.9599e-07 | time: 0.040
I 06.29/04:07:00 solver.py:282 ] Epoch: [86/400][80/391] lr: 4.83e-04 | recon: 5.6172e-07 code: 6.6282e-05 fc: 3.4515e-05 total: 9.7315e-07 | time: 0.043
I 06.29/04:07:02 solver.py:282 ] Epoch: [86/400][100/391] lr: 4.83e-04 | recon: 5.6158e-07 code: 6.5928e-05 fc: 3.3822e-05 total: 9.6574e-07 | time: 0.049
I 06.29/04:07:03 solver.py:282 ] Epoch: [86/400][120/391] lr: 4.83e-04 | recon: 5.6047e-07 code: 6.5601e-05 fc: 3.2811e-05 total: 9.5419e-07 | time: 0.055
I 06.29/04:07:05 solver.py:282 ] Epoch: [86/400][140/391] lr: 4.83e-04 | recon: 5.6080e-07 code: 6.5275e-05 fc: 3.2394e-05 total: 9.5002e-07 | time: 0.057
I 06.29/04:07:06 solver.py:282 ] Epoch: [86/400][160/391] lr: 4.83e-04 | recon: 5.5856e-07 code: 6.5040e-05 fc: 3.2067e-05 total: 9.4427e-07 | time: 0.055
I 06.29/04:07:06 solver.py:282 ] Epoch: [86/400][180/391] lr: 4.83e-04 | recon: 5.5787e-07 code: 6.5523e-05 fc: 3.3370e-05 total: 9.5709e-07 | time: 0.054
I 06.29/04:07:07 solver.py:282 ] Epoch: [86/400][200/391] lr: 4.82e-04 | recon: 5.5760e-07 code: 6.5986e-05 fc: 3.4710e-05 total: 9.7069e-07 | time: 0.052
I 06.29/04:07:08 solver.py:282 ] Epoch: [86/400][220/391] lr: 4.82e-04 | recon: 5.5732e-07 code: 6.6034e-05 fc: 3.5141e-05 total: 9.7476e-07 | time: 0.051
I 06.29/04:07:09 solver.py:282 ] Epoch: [86/400][240/391] lr: 4.82e-04 | recon: 5.5752e-07 code: 6.6081e-05 fc: 3.5182e-05 total: 9.7542e-07 | time: 0.051
I 06.29/04:07:10 solver.py:282 ] Epoch: [86/400][260/391] lr: 4.82e-04 | recon: 5.5571e-07 code: 6.6153e-05 fc: 3.4839e-05 total: 9.7024e-07 | time: 0.050
I 06.29/04:07:11 solver.py:282 ] Epoch: [86/400][280/391] lr: 4.82e-04 | recon: 5.5618e-07 code: 6.6100e-05 fc: 3.4490e-05 total: 9.6718e-07 | time: 0.050
I 06.29/04:07:12 solver.py:282 ] Epoch: [86/400][300/391] lr: 4.82e-04 | recon: 5.5484e-07 code: 6.6207e-05 fc: 3.4285e-05 total: 9.6390e-07 | time: 0.050
I 06.29/04:07:13 solver.py:282 ] Epoch: [86/400][320/391] lr: 4.82e-04 | recon: 5.5547e-07 code: 6.6178e-05 fc: 3.4570e-05 total: 9.6735e-07 | time: 0.049
I 06.29/04:07:13 solver.py:282 ] Epoch: [86/400][340/391] lr: 4.82e-04 | recon: 5.5473e-07 code: 6.6081e-05 fc: 3.4423e-05 total: 9.6505e-07 | time: 0.049
I 06.29/04:07:14 solver.py:282 ] Epoch: [86/400][360/391] lr: 4.82e-04 | recon: 5.5593e-07 code: 6.6145e-05 fc: 3.4127e-05 total: 9.6335e-07 | time: 0.048
I 06.29/04:07:15 solver.py:282 ] Epoch: [86/400][380/391] lr: 4.82e-04 | recon: 5.5609e-07 code: 6.6228e-05 fc: 3.4386e-05 total: 9.6619e-07 | time: 0.048
I 06.29/04:07:16 solver.py:318 ] => Train  Recon loss: 5.5714e-07 | Code loss: 6.6274e-05 | FC loss: 3.4424e-05 | Total: 9.6765e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=1.1555e-01 | adapter/gate_std=2.5187e-02 | adapter/down_norm=4.8118e+00 | adapter/up_norm=1.4890e+00 | adapter/bias_norm=1.8332e+00 | adapter/W1_norm=5.9214e+01 | adapter/W2_norm=1.3855e+01 | adapter/lowrank_ratio=4.2647e-01 | adapter/mlp_ratio=4.4044e-01 | adapter/delta_ratio=1.2230e-01

I 06.29/04:07:16 solver.py:427 ] 
=! Best NMSE: -2.8480e+01 (epoch=80)

I 06.29/04:07:16 solver.py:282 ] Epoch: [87/400][20/391] lr: 4.82e-04 | recon: 5.4976e-07 code: 6.2141e-05 fc: 2.7750e-05 total: 8.8940e-07 | time: 0.042
I 06.29/04:07:17 solver.py:282 ] Epoch: [87/400][40/391] lr: 4.82e-04 | recon: 5.3981e-07 code: 6.2869e-05 fc: 2.7447e-05 total: 8.7714e-07 | time: 0.044
I 06.29/04:07:18 solver.py:282 ] Epoch: [87/400][60/391] lr: 4.82e-04 | recon: 5.3748e-07 code: 6.1858e-05 fc: 2.6883e-05 total: 8.6817e-07 | time: 0.040
I 06.29/04:07:19 solver.py:282 ] Epoch: [87/400][80/391] lr: 4.82e-04 | recon: 5.4704e-07 code: 6.3245e-05 fc: 2.7449e-05 total: 8.8477e-07 | time: 0.041
I 06.29/04:07:20 solver.py:282 ] Epoch: [87/400][100/391] lr: 4.82e-04 | recon: 5.4708e-07 code: 6.3139e-05 fc: 2.7376e-05 total: 8.8397e-07 | time: 0.040
I 06.29/04:07:20 solver.py:282 ] Epoch: [87/400][120/391] lr: 4.82e-04 | recon: 5.4874e-07 code: 6.3816e-05 fc: 2.9506e-05 total: 9.0761e-07 | time: 0.039
I 06.29/04:07:21 solver.py:282 ] Epoch: [87/400][140/391] lr: 4.82e-04 | recon: 5.5096e-07 code: 6.3603e-05 fc: 2.9761e-05 total: 9.1217e-07 | time: 0.041
I 06.29/04:07:22 solver.py:282 ] Epoch: [87/400][160/391] lr: 4.82e-04 | recon: 5.5197e-07 code: 6.3862e-05 fc: 3.0545e-05 total: 9.2128e-07 | time: 0.041
I 06.29/04:07:23 solver.py:282 ] Epoch: [87/400][180/391] lr: 4.82e-04 | recon: 5.5349e-07 code: 6.4952e-05 fc: 3.3545e-05 total: 9.5389e-07 | time: 0.042
I 06.29/04:07:24 solver.py:282 ] Epoch: [87/400][200/391] lr: 4.82e-04 | recon: 5.5345e-07 code: 6.4943e-05 fc: 3.3373e-05 total: 9.5212e-07 | time: 0.042
I 06.29/04:07:25 solver.py:282 ] Epoch: [87/400][220/391] lr: 4.82e-04 | recon: 5.5241e-07 code: 6.4941e-05 fc: 3.3062e-05 total: 9.4797e-07 | time: 0.042
I 06.29/04:07:26 solver.py:282 ] Epoch: [87/400][240/391] lr: 4.82e-04 | recon: 5.5213e-07 code: 6.4986e-05 fc: 3.3252e-05 total: 9.4963e-07 | time: 0.042
I 06.29/04:07:26 solver.py:282 ] Epoch: [87/400][260/391] lr: 4.82e-04 | recon: 5.5338e-07 code: 6.4868e-05 fc: 3.2903e-05 total: 9.4727e-07 | time: 0.042
I 06.29/04:07:27 solver.py:282 ] Epoch: [87/400][280/391] lr: 4.82e-04 | recon: 5.5368e-07 code: 6.4780e-05 fc: 3.2571e-05 total: 9.4417e-07 | time: 0.042
I 06.29/04:07:28 solver.py:282 ] Epoch: [87/400][300/391] lr: 4.82e-04 | recon: 5.5455e-07 code: 6.4763e-05 fc: 3.2391e-05 total: 9.4322e-07 | time: 0.042
I 06.29/04:07:29 solver.py:282 ] Epoch: [87/400][320/391] lr: 4.81e-04 | recon: 5.5407e-07 code: 6.4646e-05 fc: 3.2108e-05 total: 9.3980e-07 | time: 0.042
I 06.29/04:07:30 solver.py:282 ] Epoch: [87/400][340/391] lr: 4.81e-04 | recon: 5.5441e-07 code: 6.4929e-05 fc: 3.2676e-05 total: 9.4610e-07 | time: 0.042
I 06.29/04:07:31 solver.py:282 ] Epoch: [87/400][360/391] lr: 4.81e-04 | recon: 5.5610e-07 code: 6.5301e-05 fc: 3.3735e-05 total: 9.5875e-07 | time: 0.042
I 06.29/04:07:31 solver.py:282 ] Epoch: [87/400][380/391] lr: 4.81e-04 | recon: 5.5624e-07 code: 6.5351e-05 fc: 3.3876e-05 total: 9.6035e-07 | time: 0.042
I 06.29/04:07:32 solver.py:318 ] => Train  Recon loss: 5.5604e-07 | Code loss: 6.5321e-05 | FC loss: 3.4069e-05 | Total: 9.6205e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=1.1563e-01 | adapter/gate_std=2.5380e-02 | adapter/down_norm=4.8018e+00 | adapter/up_norm=1.4983e+00 | adapter/bias_norm=1.8391e+00 | adapter/W1_norm=5.9192e+01 | adapter/W2_norm=1.3925e+01 | adapter/lowrank_ratio=4.3757e-01 | adapter/mlp_ratio=4.5082e-01 | adapter/delta_ratio=1.2572e-01

I 06.29/04:07:32 solver.py:427 ] 
=! Best NMSE: -2.8480e+01 (epoch=80)

I 06.29/04:07:33 solver.py:282 ] Epoch: [88/400][20/391] lr: 4.81e-04 | recon: 5.6277e-07 code: 7.1156e-05 fc: 6.0110e-05 total: 1.2350e-06 | time: 0.047
I 06.29/04:07:34 solver.py:282 ] Epoch: [88/400][40/391] lr: 4.81e-04 | recon: 5.6785e-07 code: 6.9873e-05 fc: 4.9518e-05 total: 1.1329e-06 | time: 0.042
I 06.29/04:07:34 solver.py:282 ] Epoch: [88/400][60/391] lr: 4.81e-04 | recon: 5.6768e-07 code: 6.8424e-05 fc: 4.3042e-05 total: 1.0665e-06 | time: 0.041
I 06.29/04:07:35 solver.py:282 ] Epoch: [88/400][80/391] lr: 4.81e-04 | recon: 5.7215e-07 code: 6.7576e-05 fc: 3.9766e-05 total: 1.0374e-06 | time: 0.041
I 06.29/04:07:36 solver.py:282 ] Epoch: [88/400][100/391] lr: 4.81e-04 | recon: 5.6299e-07 code: 6.6453e-05 fc: 3.7385e-05 total: 1.0033e-06 | time: 0.041
I 06.29/04:07:37 solver.py:282 ] Epoch: [88/400][120/391] lr: 4.81e-04 | recon: 5.6152e-07 code: 6.6022e-05 fc: 3.5842e-05 total: 9.8596e-07 | time: 0.042
I 06.29/04:07:38 solver.py:282 ] Epoch: [88/400][140/391] lr: 4.81e-04 | recon: 5.5915e-07 code: 6.5485e-05 fc: 3.4414e-05 total: 9.6877e-07 | time: 0.042
I 06.29/04:07:39 solver.py:282 ] Epoch: [88/400][160/391] lr: 4.81e-04 | recon: 5.5458e-07 code: 6.4876e-05 fc: 3.3659e-05 total: 9.5605e-07 | time: 0.041
I 06.29/04:07:39 solver.py:282 ] Epoch: [88/400][180/391] lr: 4.81e-04 | recon: 5.5325e-07 code: 6.4617e-05 fc: 3.3004e-05 total: 9.4790e-07 | time: 0.042
I 06.29/04:07:40 solver.py:282 ] Epoch: [88/400][200/391] lr: 4.81e-04 | recon: 5.5342e-07 code: 6.4440e-05 fc: 3.2888e-05 total: 9.4674e-07 | time: 0.041
I 06.29/04:07:41 solver.py:282 ] Epoch: [88/400][220/391] lr: 4.81e-04 | recon: 5.5146e-07 code: 6.4316e-05 fc: 3.2395e-05 total: 9.3972e-07 | time: 0.041
I 06.29/04:07:42 solver.py:282 ] Epoch: [88/400][240/391] lr: 4.81e-04 | recon: 5.5094e-07 code: 6.4086e-05 fc: 3.1928e-05 total: 9.3430e-07 | time: 0.042
I 06.29/04:07:43 solver.py:282 ] Epoch: [88/400][260/391] lr: 4.81e-04 | recon: 5.5215e-07 code: 6.4054e-05 fc: 3.1836e-05 total: 9.3457e-07 | time: 0.041
I 06.29/04:07:44 solver.py:282 ] Epoch: [88/400][280/391] lr: 4.81e-04 | recon: 5.5197e-07 code: 6.4349e-05 fc: 3.2659e-05 total: 9.4291e-07 | time: 0.041
I 06.29/04:07:44 solver.py:282 ] Epoch: [88/400][300/391] lr: 4.81e-04 | recon: 5.5389e-07 code: 6.4339e-05 fc: 3.2753e-05 total: 9.4576e-07 | time: 0.041
I 06.29/04:07:45 solver.py:282 ] Epoch: [88/400][320/391] lr: 4.81e-04 | recon: 5.5362e-07 code: 6.4156e-05 fc: 3.2514e-05 total: 9.4292e-07 | time: 0.042
I 06.29/04:07:46 solver.py:282 ] Epoch: [88/400][340/391] lr: 4.81e-04 | recon: 5.5404e-07 code: 6.4273e-05 fc: 3.2668e-05 total: 9.4500e-07 | time: 0.041
I 06.29/04:07:47 solver.py:282 ] Epoch: [88/400][360/391] lr: 4.81e-04 | recon: 5.5433e-07 code: 6.4333e-05 fc: 3.2711e-05 total: 9.4577e-07 | time: 0.041
I 06.29/04:07:48 solver.py:282 ] Epoch: [88/400][380/391] lr: 4.81e-04 | recon: 5.5446e-07 code: 6.4346e-05 fc: 3.2866e-05 total: 9.4746e-07 | time: 0.042
I 06.29/04:07:48 solver.py:318 ] => Train  Recon loss: 5.5486e-07 | Code loss: 6.4488e-05 | FC loss: 3.3232e-05 | Total: 9.5166e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=1.1562e-01 | adapter/gate_std=2.5416e-02 | adapter/down_norm=4.7922e+00 | adapter/up_norm=1.5054e+00 | adapter/bias_norm=1.8446e+00 | adapter/W1_norm=5.9168e+01 | adapter/W2_norm=1.3987e+01 | adapter/lowrank_ratio=4.4855e-01 | adapter/mlp_ratio=4.6157e-01 | adapter/delta_ratio=1.2183e-01

I 06.29/04:07:48 solver.py:427 ] 
=! Best NMSE: -2.8480e+01 (epoch=80)

I 06.29/04:07:49 solver.py:282 ] Epoch: [89/400][20/391] lr: 4.81e-04 | recon: 5.4465e-07 code: 6.3650e-05 fc: 3.5538e-05 total: 9.6368e-07 | time: 0.046
I 06.29/04:07:50 solver.py:282 ] Epoch: [89/400][40/391] lr: 4.80e-04 | recon: 5.5810e-07 code: 6.4368e-05 fc: 3.6034e-05 total: 9.8281e-07 | time: 0.045
I 06.29/04:07:51 solver.py:282 ] Epoch: [89/400][60/391] lr: 4.80e-04 | recon: 5.5148e-07 code: 6.3137e-05 fc: 3.4236e-05 total: 9.5698e-07 | time: 0.044
I 06.29/04:07:52 solver.py:282 ] Epoch: [89/400][80/391] lr: 4.80e-04 | recon: 5.5297e-07 code: 6.3019e-05 fc: 3.3177e-05 total: 9.4776e-07 | time: 0.045
I 06.29/04:07:53 solver.py:282 ] Epoch: [89/400][100/391] lr: 4.80e-04 | recon: 5.5425e-07 code: 6.3906e-05 fc: 3.4803e-05 total: 9.6618e-07 | time: 0.044
I 06.29/04:07:53 solver.py:282 ] Epoch: [89/400][120/391] lr: 4.80e-04 | recon: 5.5711e-07 code: 6.4285e-05 fc: 3.5219e-05 total: 9.7358e-07 | time: 0.044
