I 06.27/17:25:05 main.py:23  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/encoder_canonical_adapter/aux_pca_1e-3/mlp/enc_seed2026_dec_seed42_recon0.0_code1.0_lr1e-3
I 06.27/17:25:05 main.py:24  ] => PyTorch Version: 2.5.1
I 06.27/17:25:05 init.py:13  ] Random seed set to 2026
I 06.27/17:25:06 init.py:92  ] Running on GPU 1
I 06.27/17:25:09 init.py:132 ] pretrained decoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth
I 06.27/17:25:09 init.py:139 ] pretrained encoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth
I 06.27/17:25:11 init.py:152 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth; adapter: mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.27/17:25:11 init.py:159 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.27/17:25:11 init.py:164 ] => Model Flops: 3.7841e+01M
I 06.27/17:25:11 init.py:165 ] => Model Params Num: 5.2589e+00M

I 06.27/17:25:11 init.py:166 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): MLPAdapter(
    (norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.27/17:25:11 init.py:33  ] 
I 06.27/17:34:27 solver.py:243 ] Epoch: [26/400][320/391] lr: 6.45e-04 | recon: 1.5028e-06 code: 5.5178e-04 total: 5.5178e-04 | time: 0.045
I 06.27/17:34:28 solver.py:243 ] Epoch: [26/400][340/391] lr: 6.47e-04 | recon: 1.5052e-06 code: 5.5274e-04 total: 5.5274e-04 | time: 0.046
I 06.27/17:34:29 solver.py:243 ] Epoch: [26/400][360/391] lr: 6.48e-04 | recon: 1.5028e-06 code: 5.5253e-04 total: 5.5253e-04 | time: 0.045
I 06.27/17:34:30 solver.py:243 ] Epoch: [26/400][380/391] lr: 6.49e-04 | recon: 1.5057e-06 code: 5.5302e-04 total: 5.5302e-04 | time: 0.046
I 06.27/17:34:31 solver.py:271 ] => Train  Recon loss: 1.5091e-06 | Code loss: 5.5455e-04 | Total: 5.5455e-04 | adapter/W1_norm=5.0085e+01 | adapter/W1_mean=-2.2747e-04 | adapter/W1_std=4.8911e-02 | adapter/W2_norm=4.5579e+00 | adapter/W2_mean=9.7293e-04 | adapter/W2_std=4.3434e-03 | adapter/delta_ratio=7.2835e-01

I 06.27/17:34:31 solver.py:380 ] 
=! Best NMSE: -2.3508e+01 (epoch=20)

I 06.27/17:34:32 solver.py:243 ] Epoch: [27/400][20/391] lr: 6.51e-04 | recon: 1.5663e-06 code: 5.8658e-04 total: 5.8658e-04 | time: 0.051
I 06.27/17:34:33 solver.py:243 ] Epoch: [27/400][40/391] lr: 6.53e-04 | recon: 1.5768e-06 code: 5.8373e-04 total: 5.8373e-04 | time: 0.051
I 06.27/17:34:34 solver.py:243 ] Epoch: [27/400][60/391] lr: 6.54e-04 | recon: 1.5655e-06 code: 5.8319e-04 total: 5.8319e-04 | time: 0.050
I 06.27/17:34:35 solver.py:243 ] Epoch: [27/400][80/391] lr: 6.55e-04 | recon: 1.5549e-06 code: 5.7539e-04 total: 5.7539e-04 | time: 0.048
I 06.27/17:34:36 solver.py:243 ] Epoch: [27/400][100/391] lr: 6.56e-04 | recon: 1.5451e-06 code: 5.6964e-04 total: 5.6964e-04 | time: 0.048
I 06.27/17:34:37 solver.py:243 ] Epoch: [27/400][120/391] lr: 6.58e-04 | recon: 1.5363e-06 code: 5.6589e-04 total: 5.6589e-04 | time: 0.047
I 06.27/17:34:37 solver.py:243 ] Epoch: [27/400][140/391] lr: 6.59e-04 | recon: 1.5328e-06 code: 5.6279e-04 total: 5.6279e-04 | time: 0.046
I 06.27/17:34:38 solver.py:243 ] Epoch: [27/400][160/391] lr: 6.60e-04 | recon: 1.5277e-06 code: 5.6007e-04 total: 5.6007e-04 | time: 0.047
I 06.27/17:34:39 solver.py:243 ] Epoch: [27/400][180/391] lr: 6.62e-04 | recon: 1.5281e-06 code: 5.6089e-04 total: 5.6089e-04 | time: 0.046
I 06.27/17:34:40 solver.py:243 ] Epoch: [27/400][200/391] lr: 6.63e-04 | recon: 1.5248e-06 code: 5.5977e-04 total: 5.5977e-04 | time: 0.047
I 06.27/17:34:41 solver.py:243 ] Epoch: [27/400][220/391] lr: 6.64e-04 | recon: 1.5252e-06 code: 5.6010e-04 total: 5.6010e-04 | time: 0.047
I 06.27/17:34:42 solver.py:243 ] Epoch: [27/400][240/391] lr: 6.65e-04 | recon: 1.5326e-06 code: 5.6334e-04 total: 5.6334e-04 | time: 0.047
I 06.27/17:34:43 solver.py:243 ] Epoch: [27/400][260/391] lr: 6.67e-04 | recon: 1.5362e-06 code: 5.6451e-04 total: 5.6451e-04 | time: 0.047
I 06.27/17:34:44 solver.py:243 ] Epoch: [27/400][280/391] lr: 6.68e-04 | recon: 1.5434e-06 code: 5.6774e-04 total: 5.6774e-04 | time: 0.047
I 06.27/17:34:45 solver.py:243 ] Epoch: [27/400][300/391] lr: 6.69e-04 | recon: 1.5468e-06 code: 5.7023e-04 total: 5.7023e-04 | time: 0.046
I 06.27/17:34:46 solver.py:243 ] Epoch: [27/400][320/391] lr: 6.70e-04 | recon: 1.5449e-06 code: 5.7039e-04 total: 5.7039e-04 | time: 0.047
I 06.27/17:34:47 solver.py:243 ] Epoch: [27/400][340/391] lr: 6.72e-04 | recon: 1.5459e-06 code: 5.7081e-04 total: 5.7081e-04 | time: 0.047
I 06.27/17:34:48 solver.py:243 ] Epoch: [27/400][360/391] lr: 6.73e-04 | recon: 1.5456e-06 code: 5.7097e-04 total: 5.7097e-04 | time: 0.047
I 06.27/17:34:49 solver.py:243 ] Epoch: [27/400][380/391] lr: 6.74e-04 | recon: 1.5422e-06 code: 5.6955e-04 total: 5.6955e-04 | time: 0.047
I 06.27/17:34:49 solver.py:271 ] => Train  Recon loss: 1.5409e-06 | Code loss: 5.6880e-04 | Total: 5.6880e-04 | adapter/W1_norm=5.0055e+01 | adapter/W1_mean=-2.2181e-04 | adapter/W1_std=4.8881e-02 | adapter/W2_norm=4.9188e+00 | adapter/W2_mean=9.5071e-04 | adapter/W2_std=4.7085e-03 | adapter/delta_ratio=7.3459e-01

I 06.27/17:34:50 solver.py:380 ] 
=! Best NMSE: -2.3508e+01 (epoch=20)

I 06.27/17:34:51 solver.py:243 ] Epoch: [28/400][20/391] lr: 6.76e-04 | recon: 1.4711e-06 code: 5.3779e-04 total: 5.3779e-04 | time: 0.050
I 06.27/17:34:52 solver.py:243 ] Epoch: [28/400][40/391] lr: 6.78e-04 | recon: 1.4761e-06 code: 5.3546e-04 total: 5.3546e-04 | time: 0.050
I 06.27/17:34:52 solver.py:243 ] Epoch: [28/400][60/391] lr: 6.79e-04 | recon: 1.4622e-06 code: 5.2806e-04 total: 5.2806e-04 | time: 0.048
I 06.27/17:34:53 solver.py:243 ] Epoch: [28/400][80/391] lr: 6.80e-04 | recon: 1.4545e-06 code: 5.2388e-04 total: 5.2388e-04 | time: 0.048
I 06.27/17:34:54 solver.py:243 ] Epoch: [28/400][100/391] lr: 6.81e-04 | recon: 1.4651e-06 code: 5.2765e-04 total: 5.2765e-04 | time: 0.047
I 06.27/17:34:55 solver.py:243 ] Epoch: [28/400][120/391] lr: 6.83e-04 | recon: 1.4656e-06 code: 5.2862e-04 total: 5.2862e-04 | time: 0.047
I 06.27/17:34:56 solver.py:243 ] Epoch: [28/400][140/391] lr: 6.84e-04 | recon: 1.4716e-06 code: 5.3116e-04 total: 5.3116e-04 | time: 0.047
I 06.27/17:34:57 solver.py:243 ] Epoch: [28/400][160/391] lr: 6.85e-04 | recon: 1.4733e-06 code: 5.3284e-04 total: 5.3284e-04 | time: 0.046
I 06.27/17:34:58 solver.py:243 ] Epoch: [28/400][180/391] lr: 6.87e-04 | recon: 1.4776e-06 code: 5.3470e-04 total: 5.3470e-04 | time: 0.047
I 06.27/17:34:59 solver.py:243 ] Epoch: [28/400][200/391] lr: 6.88e-04 | recon: 1.4790e-06 code: 5.3635e-04 total: 5.3635e-04 | time: 0.046
I 06.27/17:35:00 solver.py:243 ] Epoch: [28/400][220/391] lr: 6.89e-04 | recon: 1.4768e-06 code: 5.3615e-04 total: 5.3615e-04 | time: 0.046
I 06.27/17:35:02 solver.py:243 ] Epoch: [28/400][240/391] lr: 6.90e-04 | recon: 1.4730e-06 code: 5.3472e-04 total: 5.3472e-04 | time: 0.052
I 06.27/17:35:04 solver.py:243 ] Epoch: [28/400][260/391] lr: 6.92e-04 | recon: 1.4730e-06 code: 5.3414e-04 total: 5.3414e-04 | time: 0.056
I 06.27/17:35:05 solver.py:243 ] Epoch: [28/400][280/391] lr: 6.93e-04 | recon: 1.4747e-06 code: 5.3468e-04 total: 5.3468e-04 | time: 0.056
I 06.27/17:35:06 solver.py:243 ] Epoch: [28/400][300/391] lr: 6.94e-04 | recon: 1.4739e-06 code: 5.3434e-04 total: 5.3434e-04 | time: 0.056
I 06.27/17:35:07 solver.py:243 ] Epoch: [28/400][320/391] lr: 6.95e-04 | recon: 1.4743e-06 code: 5.3480e-04 total: 5.3480e-04 | time: 0.055
I 06.27/17:35:08 solver.py:243 ] Epoch: [28/400][340/391] lr: 6.97e-04 | recon: 1.4738e-06 code: 5.3465e-04 total: 5.3465e-04 | time: 0.055
I 06.27/17:35:09 solver.py:243 ] Epoch: [28/400][360/391] lr: 6.98e-04 | recon: 1.4724e-06 code: 5.3434e-04 total: 5.3434e-04 | time: 0.054
I 06.27/17:35:10 solver.py:243 ] Epoch: [28/400][380/391] lr: 6.99e-04 | recon: 1.4789e-06 code: 5.3714e-04 total: 5.3714e-04 | time: 0.054
I 06.27/17:35:10 solver.py:271 ] => Train  Recon loss: 1.4808e-06 | Code loss: 5.3793e-04 | Total: 5.3793e-04 | adapter/W1_norm=4.9918e+01 | adapter/W1_mean=-2.3494e-04 | adapter/W1_std=4.8747e-02 | adapter/W2_norm=5.2477e+00 | adapter/W2_mean=9.0872e-04 | adapter/W2_std=5.0435e-03 | adapter/delta_ratio=7.3279e-01

I 06.27/17:35:11 solver.py:380 ] 
=! Best NMSE: -2.3508e+01 (epoch=20)

I 06.27/17:35:12 solver.py:243 ] Epoch: [29/400][20/391] lr: 7.01e-04 | recon: 1.4264e-06 code: 5.1776e-04 total: 5.1776e-04 | time: 0.054
I 06.27/17:35:13 solver.py:243 ] Epoch: [29/400][40/391] lr: 7.03e-04 | recon: 1.4381e-06 code: 5.2554e-04 total: 5.2554e-04 | time: 0.057
I 06.27/17:35:14 solver.py:243 ] Epoch: [29/400][60/391] lr: 7.04e-04 | recon: 1.4395e-06 code: 5.2348e-04 total: 5.2348e-04 | time: 0.050
I 06.27/17:35:15 solver.py:243 ] Epoch: [29/400][80/391] lr: 7.05e-04 | recon: 1.4378e-06 code: 5.2302e-04 total: 5.2302e-04 | time: 0.049
I 06.27/17:35:16 solver.py:243 ] Epoch: [29/400][100/391] lr: 7.06e-04 | recon: 1.4337e-06 code: 5.2000e-04 total: 5.2000e-04 | time: 0.050
I 06.27/17:35:16 solver.py:243 ] Epoch: [29/400][120/391] lr: 7.08e-04 | recon: 1.4272e-06 code: 5.1636e-04 total: 5.1636e-04 | time: 0.049
I 06.27/17:35:17 solver.py:243 ] Epoch: [29/400][140/391] lr: 7.09e-04 | recon: 1.4240e-06 code: 5.1557e-04 total: 5.1557e-04 | time: 0.048
I 06.27/17:35:18 solver.py:243 ] Epoch: [29/400][160/391] lr: 7.10e-04 | recon: 1.4248e-06 code: 5.1485e-04 total: 5.1485e-04 | time: 0.048
I 06.27/17:35:19 solver.py:243 ] Epoch: [29/400][180/391] lr: 7.12e-04 | recon: 1.4215e-06 code: 5.1401e-04 total: 5.1401e-04 | time: 0.048
I 06.27/17:35:20 solver.py:243 ] Epoch: [29/400][200/391] lr: 7.13e-04 | recon: 1.4237e-06 code: 5.1393e-04 total: 5.1393e-04 | time: 0.049
I 06.27/17:35:21 solver.py:243 ] Epoch: [29/400][220/391] lr: 7.14e-04 | recon: 1.4252e-06 code: 5.1478e-04 total: 5.1478e-04 | time: 0.049
I 06.27/17:35:22 solver.py:243 ] Epoch: [29/400][240/391] lr: 7.15e-04 | recon: 1.4303e-06 code: 5.1698e-04 total: 5.1698e-04 | time: 0.048
I 06.27/17:35:23 solver.py:243 ] Epoch: [29/400][260/391] lr: 7.17e-04 | recon: 1.4347e-06 code: 5.1934e-04 total: 5.1934e-04 | time: 0.048
I 06.27/17:35:24 solver.py:243 ] Epoch: [29/400][280/391] lr: 7.18e-04 | recon: 1.4383e-06 code: 5.2063e-04 total: 5.2063e-04 | time: 0.049
I 06.27/17:35:25 solver.py:243 ] Epoch: [29/400][300/391] lr: 7.19e-04 | recon: 1.4410e-06 code: 5.2151e-04 total: 5.2151e-04 | time: 0.048
I 06.27/17:35:26 solver.py:243 ] Epoch: [29/400][320/391] lr: 7.20e-04 | recon: 1.4412e-06 code: 5.2145e-04 total: 5.2145e-04 | time: 0.049
I 06.27/17:35:27 solver.py:243 ] Epoch: [29/400][340/391] lr: 7.22e-04 | recon: 1.4459e-06 code: 5.2267e-04 total: 5.2267e-04 | time: 0.048
I 06.27/17:35:28 solver.py:243 ] Epoch: [29/400][360/391] lr: 7.23e-04 | recon: 1.4481e-06 code: 5.2349e-04 total: 5.2349e-04 | time: 0.049
I 06.27/17:35:29 solver.py:243 ] Epoch: [29/400][380/391] lr: 7.24e-04 | recon: 1.4525e-06 code: 5.2488e-04 total: 5.2488e-04 | time: 0.048
I 06.27/17:35:29 solver.py:271 ] => Train  Recon loss: 1.4538e-06 | Code loss: 5.2555e-04 | Total: 5.2555e-04 | adapter/W1_norm=4.9876e+01 | adapter/W1_mean=-2.7255e-04 | adapter/W1_std=4.8706e-02 | adapter/W2_norm=5.6181e+00 | adapter/W2_mean=8.7694e-04 | adapter/W2_std=5.4159e-03 | adapter/delta_ratio=7.3881e-01

I 06.27/17:35:29 solver.py:380 ] 
=! Best NMSE: -2.3508e+01 (epoch=20)

I 06.27/17:35:31 solver.py:243 ] Epoch: [30/400][20/391] lr: 7.26e-04 | recon: 1.4674e-06 code: 5.3296e-04 total: 5.3296e-04 | time: 0.060
I 06.27/17:35:32 solver.py:243 ] Epoch: [30/400][40/391] lr: 7.28e-04 | recon: 1.4344e-06 code: 5.1082e-04 total: 5.1082e-04 | time: 0.054
I 06.27/17:35:33 solver.py:243 ] Epoch: [30/400][60/391] lr: 7.29e-04 | recon: 1.4245e-06 code: 5.0876e-04 total: 5.0876e-04 | time: 0.053
I 06.27/17:35:33 solver.py:243 ] Epoch: [30/400][80/391] lr: 7.30e-04 | recon: 1.4341e-06 code: 5.1182e-04 total: 5.1182e-04 | time: 0.050
I 06.27/17:35:35 solver.py:243 ] Epoch: [30/400][100/391] lr: 7.31e-04 | recon: 1.4323e-06 code: 5.1098e-04 total: 5.1098e-04 | time: 0.052
I 06.27/17:35:35 solver.py:243 ] Epoch: [30/400][120/391] lr: 7.33e-04 | recon: 1.4317e-06 code: 5.1091e-04 total: 5.1091e-04 | time: 0.050
I 06.27/17:35:37 solver.py:243 ] Epoch: [30/400][140/391] lr: 7.34e-04 | recon: 1.4395e-06 code: 5.1428e-04 total: 5.1428e-04 | time: 0.051
I 06.27/17:35:37 solver.py:243 ] Epoch: [30/400][160/391] lr: 7.35e-04 | recon: 1.4447e-06 code: 5.1733e-04 total: 5.1733e-04 | time: 0.050
I 06.27/17:35:39 solver.py:243 ] Epoch: [30/400][180/391] lr: 7.37e-04 | recon: 1.4548e-06 code: 5.2220e-04 total: 5.2220e-04 | time: 0.052
I 06.27/17:35:40 solver.py:243 ] Epoch: [30/400][200/391] lr: 7.38e-04 | recon: 1.4537e-06 code: 5.2277e-04 total: 5.2277e-04 | time: 0.051
I 06.27/17:35:41 solver.py:243 ] Epoch: [30/400][220/391] lr: 7.39e-04 | recon: 1.4538e-06 code: 5.2313e-04 total: 5.2313e-04 | time: 0.051
I 06.27/17:35:41 solver.py:243 ] Epoch: [30/400][240/391] lr: 7.40e-04 | recon: 1.4536e-06 code: 5.2263e-04 total: 5.2263e-04 | time: 0.050
I 06.27/17:35:42 solver.py:243 ] Epoch: [30/400][260/391] lr: 7.42e-04 | recon: 1.4526e-06 code: 5.2313e-04 total: 5.2313e-04 | time: 0.050
I 06.27/17:35:43 solver.py:243 ] Epoch: [30/400][280/391] lr: 7.43e-04 | recon: 1.4558e-06 code: 5.2417e-04 total: 5.2417e-04 | time: 0.049
I 06.27/17:35:44 solver.py:243 ] Epoch: [30/400][300/391] lr: 7.44e-04 | recon: 1.4553e-06 code: 5.2437e-04 total: 5.2437e-04 | time: 0.049
I 06.27/17:35:45 solver.py:243 ] Epoch: [30/400][320/391] lr: 7.45e-04 | recon: 1.4594e-06 code: 5.2667e-04 total: 5.2667e-04 | time: 0.050
I 06.27/17:35:46 solver.py:243 ] Epoch: [30/400][340/391] lr: 7.47e-04 | recon: 1.4610e-06 code: 5.2768e-04 total: 5.2768e-04 | time: 0.049
I 06.27/17:35:47 solver.py:243 ] Epoch: [30/400][360/391] lr: 7.48e-04 | recon: 1.4603e-06 code: 5.2748e-04 total: 5.2748e-04 | time: 0.050
I 06.27/17:35:48 solver.py:243 ] Epoch: [30/400][380/391] lr: 7.49e-04 | recon: 1.4597e-06 code: 5.2752e-04 total: 5.2752e-04 | time: 0.049
I 06.27/17:35:49 solver.py:271 ] => Train  Recon loss: 1.4601e-06 | Code loss: 5.2766e-04 | Total: 5.2766e-04 | adapter/W1_norm=4.9978e+01 | adapter/W1_mean=-2.8606e-04 | adapter/W1_std=4.8805e-02 | adapter/W2_norm=6.0211e+00 | adapter/W2_mean=8.2812e-04 | adapter/W2_std=5.8214e-03 | adapter/delta_ratio=7.3991e-01

I 06.27/17:35:49 solver.py:243 ] Epoch: [30/400][20/118] lr: 7.50e-04 | recon: 1.9560e-06 total: 0.0000e+00 | time: 0.040
I 06.27/17:35:50 solver.py:243 ] Epoch: [30/400][40/118] lr: 7.50e-04 | recon: 1.9623e-06 total: 0.0000e+00 | time: 0.033
I 06.27/17:35:51 solver.py:243 ] Epoch: [30/400][60/118] lr: 7.50e-04 | recon: 1.9799e-06 total: 0.0000e+00 | time: 0.031
I 06.27/17:35:51 solver.py:243 ] Epoch: [30/400][80/118] lr: 7.50e-04 | recon: 1.9731e-06 total: 0.0000e+00 | time: 0.031
I 06.27/17:35:52 solver.py:243 ] Epoch: [30/400][100/118] lr: 7.50e-04 | recon: 1.9676e-06 total: 0.0000e+00 | time: 0.032
I 06.27/17:35:52 solver.py:271 ] => Val  Recon loss: 1.9717e-06 | Total: 0.0000e+00 | adapter/W1_norm=4.9978e+01 | adapter/W1_mean=-2.8606e-04 | adapter/W1_std=4.8805e-02 | adapter/W2_norm=6.0211e+00 | adapter/W2_mean=8.2812e-04 | adapter/W2_std=5.8214e-03 | adapter/delta_ratio=7.4393e-01

I 06.27/17:35:53 solver.py:501 ] [20/79] loss: 1.9844e-06 | NMSE: -2.3576e+01 | time: 0.029
I 06.27/17:35:54 solver.py:501 ] [40/79] loss: 1.9842e-06 | NMSE: -2.3579e+01 | time: 0.031
I 06.27/17:35:54 solver.py:501 ] [60/79] loss: 1.9819e-06 | NMSE: -2.3574e+01 | time: 0.033
I 06.27/17:35:55 solver.py:515 ] => Test NMSE: -2.3575e+01 | adapter/W1_norm=4.9978e+01 | adapter/W1_mean=-2.8606e-04 | adapter/W1_std=4.8805e-02 | adapter/W2_norm=6.0211e+00 | adapter/W2_mean=8.2812e-04 | adapter/W2_std=5.8214e-03 | adapter/delta_ratio=7.7324e-01

I 06.27/17:35:55 solver.py:380 ] 
=! Best NMSE: -2.3575e+01 (epoch=30)

I 06.27/17:35:56 solver.py:243 ] Epoch: [31/400][20/391] lr: 7.51e-04 | recon: 1.4710e-06 code: 5.3718e-04 total: 5.3718e-04 | time: 0.060
I 06.27/17:35:57 solver.py:243 ] Epoch: [31/400][40/391] lr: 7.53e-04 | recon: 1.4866e-06 code: 5.4013e-04 total: 5.4013e-04 | time: 0.057
I 06.27/17:35:58 solver.py:243 ] Epoch: [31/400][60/391] lr: 7.54e-04 | recon: 1.4671e-06 code: 5.3202e-04 total: 5.3202e-04 | time: 0.055
I 06.27/17:35:59 solver.py:243 ] Epoch: [31/400][80/391] lr: 7.55e-04 | recon: 1.4525e-06 code: 5.2319e-04 total: 5.2319e-04 | time: 0.053
I 06.27/17:36:01 solver.py:243 ] Epoch: [31/400][100/391] lr: 7.56e-04 | recon: 1.4441e-06 code: 5.1970e-04 total: 5.1970e-04 | time: 0.061
I 06.27/17:36:04 solver.py:243 ] Epoch: [31/400][120/391] lr: 7.58e-04 | recon: 1.4416e-06 code: 5.1742e-04 total: 5.1742e-04 | time: 0.073
I 06.27/17:36:05 solver.py:243 ] Epoch: [31/400][140/391] lr: 7.59e-04 | recon: 1.4322e-06 code: 5.1442e-04 total: 5.1442e-04 | time: 0.070
I 06.27/17:36:06 solver.py:243 ] Epoch: [31/400][160/391] lr: 7.60e-04 | recon: 1.4307e-06 code: 5.1319e-04 total: 5.1319e-04 | time: 0.066
I 06.27/17:36:07 solver.py:243 ] Epoch: [31/400][180/391] lr: 7.62e-04 | recon: 1.4280e-06 code: 5.1077e-04 total: 5.1077e-04 | time: 0.065
I 06.27/17:36:08 solver.py:243 ] Epoch: [31/400][200/391] lr: 7.63e-04 | recon: 1.4289e-06 code: 5.1242e-04 total: 5.1242e-04 | time: 0.062
I 06.27/17:36:09 solver.py:243 ] Epoch: [31/400][220/391] lr: 7.64e-04 | recon: 1.4309e-06 code: 5.1291e-04 total: 5.1291e-04 | time: 0.061
I 06.27/17:36:09 solver.py:243 ] Epoch: [31/400][240/391] lr: 7.65e-04 | recon: 1.4284e-06 code: 5.1210e-04 total: 5.1210e-04 | time: 0.059
I 06.27/17:36:10 solver.py:243 ] Epoch: [31/400][260/391] lr: 7.67e-04 | recon: 1.4317e-06 code: 5.1334e-04 total: 5.1334e-04 | time: 0.059
I 06.27/17:36:11 solver.py:243 ] Epoch: [31/400][280/391] lr: 7.68e-04 | recon: 1.4430e-06 code: 5.1741e-04 total: 5.1741e-04 | time: 0.058
I 06.27/17:36:12 solver.py:243 ] Epoch: [31/400][300/391] lr: 7.69e-04 | recon: 1.4456e-06 code: 5.1950e-04 total: 5.1950e-04 | time: 0.057
I 06.27/17:36:13 solver.py:243 ] Epoch: [31/400][320/391] lr: 7.70e-04 | recon: 1.4472e-06 code: 5.2066e-04 total: 5.2066e-04 | time: 0.057
I 06.27/17:36:14 solver.py:243 ] Epoch: [31/400][340/391] lr: 7.72e-04 | recon: 1.4465e-06 code: 5.2030e-04 total: 5.2030e-04 | time: 0.055
I 06.27/17:36:15 solver.py:243 ] Epoch: [31/400][360/391] lr: 7.73e-04 | recon: 1.4468e-06 code: 5.2060e-04 total: 5.2060e-04 | time: 0.055
I 06.27/17:36:16 solver.py:243 ] Epoch: [31/400][380/391] lr: 7.74e-04 | recon: 1.4469e-06 code: 5.2049e-04 total: 5.2049e-04 | time: 0.054
I 06.27/17:36:16 solver.py:271 ] => Train  Recon loss: 1.4472e-06 | Code loss: 5.2071e-04 | Total: 5.2071e-04 | adapter/W1_norm=5.0126e+01 | adapter/W1_mean=-3.1799e-04 | adapter/W1_std=4.8950e-02 | adapter/W2_norm=6.4411e+00 | adapter/W2_mean=7.6793e-04 | adapter/W2_std=6.2431e-03 | adapter/delta_ratio=7.6608e-01

I 06.27/17:36:16 solver.py:380 ] 
=! Best NMSE: -2.3575e+01 (epoch=30)

I 06.27/17:36:18 solver.py:243 ] Epoch: [32/400][20/391] lr: 7.76e-04 | recon: 1.4360e-06 code: 5.1111e-04 total: 5.1111e-04 | time: 0.055
I 06.27/17:36:18 solver.py:243 ] Epoch: [32/400][40/391] lr: 7.78e-04 | recon: 1.4472e-06 code: 5.1784e-04 total: 5.1784e-04 | time: 0.046
I 06.27/17:36:19 solver.py:243 ] Epoch: [32/400][60/391] lr: 7.79e-04 | recon: 1.4451e-06 code: 5.1981e-04 total: 5.1981e-04 | time: 0.047
I 06.27/17:36:20 solver.py:243 ] Epoch: [32/400][80/391] lr: 7.80e-04 | recon: 1.4280e-06 code: 5.1146e-04 total: 5.1146e-04 | time: 0.047
I 06.27/17:36:21 solver.py:243 ] Epoch: [32/400][100/391] lr: 7.81e-04 | recon: 1.4273e-06 code: 5.1108e-04 total: 5.1108e-04 | time: 0.046
I 06.27/17:36:22 solver.py:243 ] Epoch: [32/400][120/391] lr: 7.83e-04 | recon: 1.4222e-06 code: 5.1017e-04 total: 5.1017e-04 | time: 0.047
I 06.27/17:36:23 solver.py:243 ] Epoch: [32/400][140/391] lr: 7.84e-04 | recon: 1.4212e-06 code: 5.0993e-04 total: 5.0993e-04 | time: 0.047
I 06.27/17:36:24 solver.py:243 ] Epoch: [32/400][160/391] lr: 7.85e-04 | recon: 1.4225e-06 code: 5.0923e-04 total: 5.0923e-04 | time: 0.048
I 06.27/17:36:25 solver.py:243 ] Epoch: [32/400][180/391] lr: 7.87e-04 | recon: 1.4230e-06 code: 5.0888e-04 total: 5.0888e-04 | time: 0.047
