I 06.29/09:06:31 main.py:44  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/encoder_canonical/adapter/aux_pca_1e-2_code_mean1e-4_cov1e-4/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep100/enc_seed2026_transnet_transnet_dec_seed42_transnet_transnet
I 06.29/09:06:31 main.py:45  ] => PyTorch Version: 2.5.1
I 06.29/09:06:31 init.py:13  ] Random seed set to 2026
I 06.29/09:06:31 init.py:92  ] Running on GPU 6
I 06.29/09:06:35 init.py:134 ] pretrained decoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-2_code_mean1e-4_cov1e-4/seed42_transnet_transnet/checkpoints/best_nmse.pth
I 06.29/09:06:35 init.py:141 ] pretrained encoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-2_code_mean1e-4_cov1e-4/seed2026_transnet_transnet/checkpoints/best_nmse.pth
I 06.29/09:06:36 init.py:154 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-2_code_mean1e-4_cov1e-4/seed42_transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-2_code_mean1e-4_cov1e-4/seed2026_transnet_transnet/checkpoints/best_nmse.pth; adapter: gated_lowrank_affine_mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.29/09:06:36 init.py:161 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.29/09:06:36 init.py:166 ] => Model Flops: 3.7876e+01M
I 06.29/09:06:36 init.py:167 ] => Model Params Num: 5.2927e+00M

I 06.29/09:06:36 init.py:168 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): GatedLowRankAffineMLPAdapter(
    (lowrank_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (down): Linear(in_features=512, out_features=32, bias=False)
    (up): Linear(in_features=32, out_features=512, bias=False)
    (mlp_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.29/09:06:36 init.py:33  ] 

I 06.29/09:17:10 solver.py:427 ] 
=! Best NMSE: -2.8778e+01 (epoch=20)

I 06.29/09:17:12 solver.py:282 ] Epoch: [21/100][20/391] lr: 4.86e-04 | recon: 5.5094e-07 code: 5.9670e-06 fc: 5.0175e-06 total: 6.0708e-07 | time: 0.068
I 06.29/09:17:13 solver.py:282 ] Epoch: [21/100][40/391] lr: 4.86e-04 | recon: 5.4260e-07 code: 5.9195e-06 fc: 5.0042e-06 total: 5.9857e-07 | time: 0.056
I 06.29/09:17:14 solver.py:282 ] Epoch: [21/100][60/391] lr: 4.86e-04 | recon: 5.4876e-07 code: 5.9487e-06 fc: 5.0488e-06 total: 6.0520e-07 | time: 0.055
I 06.29/09:17:15 solver.py:282 ] Epoch: [21/100][80/391] lr: 4.86e-04 | recon: 5.4948e-07 code: 5.9466e-06 fc: 5.0451e-06 total: 6.0588e-07 | time: 0.052
I 06.29/09:17:16 solver.py:282 ] Epoch: [21/100][100/391] lr: 4.86e-04 | recon: 5.5039e-07 code: 5.9541e-06 fc: 5.0363e-06 total: 6.0670e-07 | time: 0.053
I 06.29/09:17:16 solver.py:282 ] Epoch: [21/100][120/391] lr: 4.86e-04 | recon: 5.5407e-07 code: 5.9543e-06 fc: 5.0378e-06 total: 6.1040e-07 | time: 0.051
I 06.29/09:17:18 solver.py:282 ] Epoch: [21/100][140/391] lr: 4.85e-04 | recon: 5.5393e-07 code: 5.9387e-06 fc: 5.0180e-06 total: 6.1004e-07 | time: 0.052
I 06.29/09:17:19 solver.py:282 ] Epoch: [21/100][160/391] lr: 4.85e-04 | recon: 5.5267e-07 code: 5.9432e-06 fc: 5.0452e-06 total: 6.0907e-07 | time: 0.051
I 06.29/09:17:20 solver.py:282 ] Epoch: [21/100][180/391] lr: 4.85e-04 | recon: 5.5636e-07 code: 5.9566e-06 fc: 5.0544e-06 total: 6.1286e-07 | time: 0.051
I 06.29/09:17:20 solver.py:282 ] Epoch: [21/100][200/391] lr: 4.85e-04 | recon: 5.5672e-07 code: 5.9558e-06 fc: 5.0516e-06 total: 6.1319e-07 | time: 0.050
I 06.29/09:17:22 solver.py:282 ] Epoch: [21/100][220/391] lr: 4.85e-04 | recon: 5.5556e-07 code: 5.9542e-06 fc: 5.0397e-06 total: 6.1191e-07 | time: 0.051
I 06.29/09:17:22 solver.py:282 ] Epoch: [21/100][240/391] lr: 4.85e-04 | recon: 5.5418e-07 code: 5.9560e-06 fc: 5.0365e-06 total: 6.1050e-07 | time: 0.050
I 06.29/09:17:23 solver.py:282 ] Epoch: [21/100][260/391] lr: 4.85e-04 | recon: 5.5329e-07 code: 5.9510e-06 fc: 5.0251e-06 total: 6.0949e-07 | time: 0.050
I 06.29/09:17:24 solver.py:282 ] Epoch: [21/100][280/391] lr: 4.84e-04 | recon: 5.5347e-07 code: 5.9504e-06 fc: 5.0301e-06 total: 6.0972e-07 | time: 0.050
I 06.29/09:17:25 solver.py:282 ] Epoch: [21/100][300/391] lr: 4.84e-04 | recon: 5.5321e-07 code: 5.9540e-06 fc: 5.0525e-06 total: 6.0969e-07 | time: 0.050
I 06.29/09:17:26 solver.py:282 ] Epoch: [21/100][320/391] lr: 4.84e-04 | recon: 5.5366e-07 code: 5.9557e-06 fc: 5.0646e-06 total: 6.1026e-07 | time: 0.050
I 06.29/09:17:27 solver.py:282 ] Epoch: [21/100][340/391] lr: 4.84e-04 | recon: 5.5436e-07 code: 5.9517e-06 fc: 5.0592e-06 total: 6.1090e-07 | time: 0.050
I 06.29/09:17:28 solver.py:282 ] Epoch: [21/100][360/391] lr: 4.84e-04 | recon: 5.5454e-07 code: 5.9526e-06 fc: 5.0601e-06 total: 6.1109e-07 | time: 0.050
I 06.29/09:17:29 solver.py:282 ] Epoch: [21/100][380/391] lr: 4.84e-04 | recon: 5.5476e-07 code: 5.9522e-06 fc: 5.0587e-06 total: 6.1130e-07 | time: 0.050
I 06.29/09:17:30 solver.py:318 ] => Train  Recon loss: 5.5447e-07 | Code loss: 5.9506e-06 | FC loss: 5.0602e-06 | Total: 6.1102e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4801e-02 | adapter/gate_std=1.2217e-02 | adapter/down_norm=6.5466e+00 | adapter/up_norm=7.8101e-02 | adapter/bias_norm=4.4897e-02 | adapter/W1_norm=6.1074e+01 | adapter/W2_norm=2.6728e+00 | adapter/lowrank_ratio=1.4200e-02 | adapter/mlp_ratio=2.8475e-02 | adapter/delta_ratio=3.0059e-02

I 06.29/09:17:30 solver.py:427 ] 
=! Best NMSE: -2.8778e+01 (epoch=20)

I 06.29/09:17:31 solver.py:282 ] Epoch: [22/100][20/391] lr: 4.83e-04 | recon: 5.3778e-07 code: 5.8849e-06 fc: 5.0443e-06 total: 5.9411e-07 | time: 0.053
I 06.29/09:17:32 solver.py:282 ] Epoch: [22/100][40/391] lr: 4.83e-04 | recon: 5.4361e-07 code: 5.8531e-06 fc: 4.9879e-06 total: 5.9934e-07 | time: 0.048
I 06.29/09:17:33 solver.py:282 ] Epoch: [22/100][60/391] lr: 4.83e-04 | recon: 5.4704e-07 code: 5.8387e-06 fc: 4.9358e-06 total: 6.0224e-07 | time: 0.050
I 06.29/09:17:34 solver.py:282 ] Epoch: [22/100][80/391] lr: 4.83e-04 | recon: 5.4879e-07 code: 5.8607e-06 fc: 4.9925e-06 total: 6.0457e-07 | time: 0.049
I 06.29/09:17:35 solver.py:282 ] Epoch: [22/100][100/391] lr: 4.83e-04 | recon: 5.4654e-07 code: 5.8650e-06 fc: 4.9966e-06 total: 6.0237e-07 | time: 0.048
I 06.29/09:17:36 solver.py:282 ] Epoch: [22/100][120/391] lr: 4.83e-04 | recon: 5.4740e-07 code: 5.8846e-06 fc: 5.0225e-06 total: 6.0351e-07 | time: 0.048
I 06.29/09:17:37 solver.py:282 ] Epoch: [22/100][140/391] lr: 4.83e-04 | recon: 5.4800e-07 code: 5.8942e-06 fc: 5.0306e-06 total: 6.0420e-07 | time: 0.049
I 06.29/09:17:38 solver.py:282 ] Epoch: [22/100][160/391] lr: 4.82e-04 | recon: 5.4681e-07 code: 5.8875e-06 fc: 5.0196e-06 total: 6.0289e-07 | time: 0.049
I 06.29/09:17:39 solver.py:282 ] Epoch: [22/100][180/391] lr: 4.82e-04 | recon: 5.4863e-07 code: 5.9132e-06 fc: 5.0408e-06 total: 6.0495e-07 | time: 0.048
I 06.29/09:17:40 solver.py:282 ] Epoch: [22/100][200/391] lr: 4.82e-04 | recon: 5.5059e-07 code: 5.9149e-06 fc: 5.0194e-06 total: 6.0670e-07 | time: 0.049
I 06.29/09:17:41 solver.py:282 ] Epoch: [22/100][220/391] lr: 4.82e-04 | recon: 5.4902e-07 code: 5.9147e-06 fc: 5.0218e-06 total: 6.0515e-07 | time: 0.049
I 06.29/09:17:42 solver.py:282 ] Epoch: [22/100][240/391] lr: 4.82e-04 | recon: 5.4976e-07 code: 5.9116e-06 fc: 5.0193e-06 total: 6.0587e-07 | time: 0.049
I 06.29/09:17:43 solver.py:282 ] Epoch: [22/100][260/391] lr: 4.82e-04 | recon: 5.5132e-07 code: 5.9143e-06 fc: 5.0220e-06 total: 6.0745e-07 | time: 0.049
I 06.29/09:17:44 solver.py:282 ] Epoch: [22/100][280/391] lr: 4.81e-04 | recon: 5.5383e-07 code: 5.9237e-06 fc: 5.0348e-06 total: 6.1010e-07 | time: 0.049
I 06.29/09:17:45 solver.py:282 ] Epoch: [22/100][300/391] lr: 4.81e-04 | recon: 5.5412e-07 code: 5.9283e-06 fc: 5.0370e-06 total: 6.1041e-07 | time: 0.049
I 06.29/09:17:46 solver.py:282 ] Epoch: [22/100][320/391] lr: 4.81e-04 | recon: 5.5403e-07 code: 5.9327e-06 fc: 5.0387e-06 total: 6.1035e-07 | time: 0.049
I 06.29/09:17:47 solver.py:282 ] Epoch: [22/100][340/391] lr: 4.81e-04 | recon: 5.5364e-07 code: 5.9247e-06 fc: 5.0323e-06 total: 6.0989e-07 | time: 0.049
I 06.29/09:17:48 solver.py:282 ] Epoch: [22/100][360/391] lr: 4.81e-04 | recon: 5.5388e-07 code: 5.9236e-06 fc: 5.0332e-06 total: 6.1014e-07 | time: 0.049
I 06.29/09:17:49 solver.py:282 ] Epoch: [22/100][380/391] lr: 4.81e-04 | recon: 5.5337e-07 code: 5.9195e-06 fc: 5.0293e-06 total: 6.0958e-07 | time: 0.049
I 06.29/09:17:49 solver.py:318 ] => Train  Recon loss: 5.5398e-07 | Code loss: 5.9233e-06 | FC loss: 5.0332e-06 | Total: 6.1024e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4511e-02 | adapter/gate_std=1.1880e-02 | adapter/down_norm=6.4868e+00 | adapter/up_norm=7.5161e-02 | adapter/bias_norm=4.4782e-02 | adapter/W1_norm=6.1060e+01 | adapter/W2_norm=2.7367e+00 | adapter/lowrank_ratio=1.3561e-02 | adapter/mlp_ratio=2.8658e-02 | adapter/delta_ratio=2.9886e-02

I 06.29/09:17:50 solver.py:427 ] 
=! Best NMSE: -2.8778e+01 (epoch=20)

I 06.29/09:17:51 solver.py:282 ] Epoch: [23/100][20/391] lr: 4.80e-04 | recon: 5.5761e-07 code: 5.7804e-06 fc: 4.7429e-06 total: 6.1082e-07 | time: 0.050
I 06.29/09:17:52 solver.py:282 ] Epoch: [23/100][40/391] lr: 4.80e-04 | recon: 5.4957e-07 code: 5.8415e-06 fc: 4.8062e-06 total: 6.0348e-07 | time: 0.053
I 06.29/09:17:53 solver.py:282 ] Epoch: [23/100][60/391] lr: 4.80e-04 | recon: 5.4415e-07 code: 5.8187e-06 fc: 4.7864e-06 total: 5.9784e-07 | time: 0.050
I 06.29/09:17:54 solver.py:282 ] Epoch: [23/100][80/391] lr: 4.80e-04 | recon: 5.4594e-07 code: 5.8328e-06 fc: 4.8276e-06 total: 6.0004e-07 | time: 0.051
I 06.29/09:17:55 solver.py:282 ] Epoch: [23/100][100/391] lr: 4.80e-04 | recon: 5.4997e-07 code: 5.8613e-06 fc: 4.8799e-06 total: 6.0463e-07 | time: 0.052
I 06.29/09:17:56 solver.py:282 ] Epoch: [23/100][120/391] lr: 4.80e-04 | recon: 5.5375e-07 code: 5.8745e-06 fc: 4.9199e-06 total: 6.0882e-07 | time: 0.050
I 06.29/09:17:57 solver.py:282 ] Epoch: [23/100][140/391] lr: 4.79e-04 | recon: 5.5415e-07 code: 5.8751e-06 fc: 4.9201e-06 total: 6.0922e-07 | time: 0.051
I 06.29/09:17:58 solver.py:282 ] Epoch: [23/100][160/391] lr: 4.79e-04 | recon: 5.5380e-07 code: 5.8760e-06 fc: 4.9258e-06 total: 6.0894e-07 | time: 0.050
I 06.29/09:17:59 solver.py:282 ] Epoch: [23/100][180/391] lr: 4.79e-04 | recon: 5.5370e-07 code: 5.8769e-06 fc: 4.9496e-06 total: 6.0907e-07 | time: 0.050
I 06.29/09:18:00 solver.py:282 ] Epoch: [23/100][200/391] lr: 4.79e-04 | recon: 5.5594e-07 code: 5.8791e-06 fc: 4.9516e-06 total: 6.1133e-07 | time: 0.050
I 06.29/09:18:01 solver.py:282 ] Epoch: [23/100][220/391] lr: 4.79e-04 | recon: 5.5380e-07 code: 5.8787e-06 fc: 4.9488e-06 total: 6.0917e-07 | time: 0.051
I 06.29/09:18:03 solver.py:282 ] Epoch: [23/100][240/391] lr: 4.79e-04 | recon: 5.5366e-07 code: 5.8819e-06 fc: 4.9541e-06 total: 6.0908e-07 | time: 0.054
I 06.29/09:18:05 solver.py:282 ] Epoch: [23/100][260/391] lr: 4.78e-04 | recon: 5.5232e-07 code: 5.8824e-06 fc: 4.9602e-06 total: 6.0781e-07 | time: 0.058
I 06.29/09:18:05 solver.py:282 ] Epoch: [23/100][280/391] lr: 4.78e-04 | recon: 5.5175e-07 code: 5.8809e-06 fc: 4.9708e-06 total: 6.0733e-07 | time: 0.057
I 06.29/09:18:06 solver.py:282 ] Epoch: [23/100][300/391] lr: 4.78e-04 | recon: 5.5160e-07 code: 5.8836e-06 fc: 4.9687e-06 total: 6.0717e-07 | time: 0.057
I 06.29/09:18:07 solver.py:282 ] Epoch: [23/100][320/391] lr: 4.78e-04 | recon: 5.5326e-07 code: 5.8897e-06 fc: 4.9866e-06 total: 6.0902e-07 | time: 0.056
I 06.29/09:18:09 solver.py:282 ] Epoch: [23/100][340/391] lr: 4.78e-04 | recon: 5.5380e-07 code: 5.8893e-06 fc: 4.9829e-06 total: 6.0951e-07 | time: 0.056
I 06.29/09:18:09 solver.py:282 ] Epoch: [23/100][360/391] lr: 4.78e-04 | recon: 5.5351e-07 code: 5.8874e-06 fc: 4.9741e-06 total: 6.0913e-07 | time: 0.055
I 06.29/09:18:11 solver.py:282 ] Epoch: [23/100][380/391] lr: 4.77e-04 | recon: 5.5370e-07 code: 5.8875e-06 fc: 4.9746e-06 total: 6.0933e-07 | time: 0.055
I 06.29/09:18:11 solver.py:318 ] => Train  Recon loss: 5.5297e-07 | Code loss: 5.8885e-06 | FC loss: 4.9783e-06 | Total: 6.0864e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.4179e-02 | adapter/gate_std=1.1602e-02 | adapter/down_norm=6.4281e+00 | adapter/up_norm=8.3640e-02 | adapter/bias_norm=4.4444e-02 | adapter/W1_norm=6.1047e+01 | adapter/W2_norm=2.7929e+00 | adapter/lowrank_ratio=1.3866e-02 | adapter/mlp_ratio=2.8053e-02 | adapter/delta_ratio=2.9680e-02

I 06.29/09:18:11 solver.py:427 ] 
=! Best NMSE: -2.8778e+01 (epoch=20)

I 06.29/09:18:12 solver.py:282 ] Epoch: [24/100][20/391] lr: 4.77e-04 | recon: 5.5230e-07 code: 5.8722e-06 fc: 5.1346e-06 total: 6.0952e-07 | time: 0.044
I 06.29/09:18:13 solver.py:282 ] Epoch: [24/100][40/391] lr: 4.77e-04 | recon: 5.4910e-07 code: 5.8120e-06 fc: 4.9847e-06 total: 6.0476e-07 | time: 0.049
I 06.29/09:18:14 solver.py:282 ] Epoch: [24/100][60/391] lr: 4.77e-04 | recon: 5.5437e-07 code: 5.8365e-06 fc: 4.9439e-06 total: 6.0964e-07 | time: 0.049
I 06.29/09:18:15 solver.py:282 ] Epoch: [24/100][80/391] lr: 4.77e-04 | recon: 5.4990e-07 code: 5.8244e-06 fc: 4.9138e-06 total: 6.0486e-07 | time: 0.052
I 06.29/09:18:16 solver.py:282 ] Epoch: [24/100][100/391] lr: 4.76e-04 | recon: 5.5451e-07 code: 5.8478e-06 fc: 4.9500e-06 total: 6.0986e-07 | time: 0.052
I 06.29/09:18:17 solver.py:282 ] Epoch: [24/100][120/391] lr: 4.76e-04 | recon: 5.5319e-07 code: 5.8371e-06 fc: 4.9599e-06 total: 6.0863e-07 | time: 0.052
I 06.29/09:18:18 solver.py:282 ] Epoch: [24/100][140/391] lr: 4.76e-04 | recon: 5.4975e-07 code: 5.8301e-06 fc: 4.9398e-06 total: 6.0498e-07 | time: 0.051
I 06.29/09:18:19 solver.py:282 ] Epoch: [24/100][160/391] lr: 4.76e-04 | recon: 5.4986e-07 code: 5.8269e-06 fc: 4.9292e-06 total: 6.0498e-07 | time: 0.051
I 06.29/09:18:20 solver.py:282 ] Epoch: [24/100][180/391] lr: 4.76e-04 | recon: 5.4959e-07 code: 5.8525e-06 fc: 4.9638e-06 total: 6.0508e-07 | time: 0.051
I 06.29/09:18:21 solver.py:282 ] Epoch: [24/100][200/391] lr: 4.75e-04 | recon: 5.5218e-07 code: 5.8594e-06 fc: 4.9956e-06 total: 6.0800e-07 | time: 0.052
I 06.29/09:18:23 solver.py:282 ] Epoch: [24/100][220/391] lr: 4.75e-04 | recon: 5.5250e-07 code: 5.8609e-06 fc: 4.9914e-06 total: 6.0828e-07 | time: 0.052
I 06.29/09:18:23 solver.py:282 ] Epoch: [24/100][240/391] lr: 4.75e-04 | recon: 5.5379e-07 code: 5.8749e-06 fc: 5.0210e-06 total: 6.0988e-07 | time: 0.052
I 06.29/09:18:24 solver.py:282 ] Epoch: [24/100][260/391] lr: 4.75e-04 | recon: 5.5467e-07 code: 5.8764e-06 fc: 5.0113e-06 total: 6.1066e-07 | time: 0.051
I 06.29/09:18:26 solver.py:282 ] Epoch: [24/100][280/391] lr: 4.75e-04 | recon: 5.5366e-07 code: 5.8773e-06 fc: 5.0014e-06 total: 6.0955e-07 | time: 0.052
I 06.29/09:18:27 solver.py:282 ] Epoch: [24/100][300/391] lr: 4.75e-04 | recon: 5.5356e-07 code: 5.8807e-06 fc: 5.0010e-06 total: 6.0945e-07 | time: 0.053
I 06.29/09:18:28 solver.py:282 ] Epoch: [24/100][320/391] lr: 4.74e-04 | recon: 5.5367e-07 code: 5.8794e-06 fc: 4.9923e-06 total: 6.0948e-07 | time: 0.052
I 06.29/09:18:29 solver.py:282 ] Epoch: [24/100][340/391] lr: 4.74e-04 | recon: 5.5330e-07 code: 5.8731e-06 fc: 4.9774e-06 total: 6.0894e-07 | time: 0.052
I 06.29/09:18:30 solver.py:282 ] Epoch: [24/100][360/391] lr: 4.74e-04 | recon: 5.5309e-07 code: 5.8692e-06 fc: 4.9790e-06 total: 6.0874e-07 | time: 0.052
I 06.29/09:18:31 solver.py:282 ] Epoch: [24/100][380/391] lr: 4.74e-04 | recon: 5.5284e-07 code: 5.8680e-06 fc: 4.9754e-06 total: 6.0846e-07 | time: 0.053
I 06.29/09:18:32 solver.py:318 ] => Train  Recon loss: 5.5296e-07 | Code loss: 5.8721e-06 | FC loss: 4.9818e-06 | Total: 6.0865e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.3773e-02 | adapter/gate_std=1.1341e-02 | adapter/down_norm=6.3664e+00 | adapter/up_norm=8.0139e-02 | adapter/bias_norm=4.4310e-02 | adapter/W1_norm=6.1034e+01 | adapter/W2_norm=2.8479e+00 | adapter/lowrank_ratio=1.5080e-02 | adapter/mlp_ratio=2.9379e-02 | adapter/delta_ratio=3.1300e-02

I 06.29/09:18:32 solver.py:427 ] 
=! Best NMSE: -2.8778e+01 (epoch=20)

I 06.29/09:18:33 solver.py:282 ] Epoch: [25/100][20/391] lr: 4.73e-04 | recon: 5.5010e-07 code: 5.8294e-06 fc: 4.7975e-06 total: 6.0390e-07 | time: 0.063
I 06.29/09:18:34 solver.py:282 ] Epoch: [25/100][40/391] lr: 4.73e-04 | recon: 5.4698e-07 code: 5.7632e-06 fc: 4.7472e-06 total: 6.0022e-07 | time: 0.055
I 06.29/09:18:35 solver.py:282 ] Epoch: [25/100][60/391] lr: 4.73e-04 | recon: 5.5061e-07 code: 5.7719e-06 fc: 4.7641e-06 total: 6.0402e-07 | time: 0.058
I 06.29/09:18:36 solver.py:282 ] Epoch: [25/100][80/391] lr: 4.73e-04 | recon: 5.5204e-07 code: 5.7788e-06 fc: 4.7988e-06 total: 6.0580e-07 | time: 0.057
I 06.29/09:18:38 solver.py:282 ] Epoch: [25/100][100/391] lr: 4.73e-04 | recon: 5.5138e-07 code: 5.8117e-06 fc: 4.8499e-06 total: 6.0569e-07 | time: 0.056
I 06.29/09:18:39 solver.py:282 ] Epoch: [25/100][120/391] lr: 4.73e-04 | recon: 5.4868e-07 code: 5.8033e-06 fc: 4.8560e-06 total: 6.0304e-07 | time: 0.059
I 06.29/09:18:40 solver.py:282 ] Epoch: [25/100][140/391] lr: 4.72e-04 | recon: 5.5232e-07 code: 5.8050e-06 fc: 4.8653e-06 total: 6.0678e-07 | time: 0.059
I 06.29/09:18:41 solver.py:282 ] Epoch: [25/100][160/391] lr: 4.72e-04 | recon: 5.4994e-07 code: 5.8068e-06 fc: 4.8730e-06 total: 6.0448e-07 | time: 0.057
I 06.29/09:18:43 solver.py:282 ] Epoch: [25/100][180/391] lr: 4.72e-04 | recon: 5.5060e-07 code: 5.8053e-06 fc: 4.8663e-06 total: 6.0507e-07 | time: 0.059
I 06.29/09:18:43 solver.py:282 ] Epoch: [25/100][200/391] lr: 4.72e-04 | recon: 5.4979e-07 code: 5.7999e-06 fc: 4.8457e-06 total: 6.0405e-07 | time: 0.057
I 06.29/09:18:44 solver.py:282 ] Epoch: [25/100][220/391] lr: 4.72e-04 | recon: 5.4917e-07 code: 5.8016e-06 fc: 4.8356e-06 total: 6.0333e-07 | time: 0.057
I 06.29/09:18:45 solver.py:282 ] Epoch: [25/100][240/391] lr: 4.71e-04 | recon: 5.4995e-07 code: 5.8049e-06 fc: 4.8335e-06 total: 6.0409e-07 | time: 0.056
I 06.29/09:18:46 solver.py:282 ] Epoch: [25/100][260/391] lr: 4.71e-04 | recon: 5.5030e-07 code: 5.8056e-06 fc: 4.8404e-06 total: 6.0451e-07 | time: 0.055
I 06.29/09:18:47 solver.py:282 ] Epoch: [25/100][280/391] lr: 4.71e-04 | recon: 5.5038e-07 code: 5.8068e-06 fc: 4.8414e-06 total: 6.0460e-07 | time: 0.054
I 06.29/09:18:48 solver.py:282 ] Epoch: [25/100][300/391] lr: 4.71e-04 | recon: 5.5163e-07 code: 5.8094e-06 fc: 4.8427e-06 total: 6.0586e-07 | time: 0.053
I 06.29/09:18:49 solver.py:282 ] Epoch: [25/100][320/391] lr: 4.71e-04 | recon: 5.5184e-07 code: 5.8163e-06 fc: 4.8473e-06 total: 6.0613e-07 | time: 0.053
I 06.29/09:18:50 solver.py:282 ] Epoch: [25/100][340/391] lr: 4.70e-04 | recon: 5.5068e-07 code: 5.8206e-06 fc: 4.8554e-06 total: 6.0506e-07 | time: 0.052
I 06.29/09:18:51 solver.py:282 ] Epoch: [25/100][360/391] lr: 4.70e-04 | recon: 5.5123e-07 code: 5.8202e-06 fc: 4.8538e-06 total: 6.0559e-07 | time: 0.052
I 06.29/09:18:51 solver.py:282 ] Epoch: [25/100][380/391] lr: 4.70e-04 | recon: 5.5005e-07 code: 5.8133e-06 fc: 4.8471e-06 total: 6.0434e-07 | time: 0.051
I 06.29/09:18:52 solver.py:318 ] => Train  Recon loss: 5.5035e-07 | Code loss: 5.8129e-06 | FC loss: 4.8454e-06 | Total: 6.0461e-07 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.3549e-02 | adapter/gate_std=1.1140e-02 | adapter/down_norm=6.3115e+00 | adapter/up_norm=8.2205e-02 | adapter/bias_norm=4.3912e-02 | adapter/W1_norm=6.1021e+01 | adapter/W2_norm=2.8965e+00 | adapter/lowrank_ratio=1.3500e-02 | adapter/mlp_ratio=2.8671e-02 | adapter/delta_ratio=2.9788e-02

I 06.29/09:18:52 solver.py:427 ] 
=! Best NMSE: -2.8778e+01 (epoch=20)

I 06.29/09:18:53 solver.py:282 ] Epoch: [26/100][20/391] lr: 4.70e-04 | recon: 5.5572e-07 code: 5.8848e-06 fc: 4.8062e-06 total: 6.0967e-07 | time: 0.046
I 06.29/09:18:54 solver.py:282 ] Epoch: [26/100][40/391] lr: 4.69e-04 | recon: 5.4801e-07 code: 5.7868e-06 fc: 4.6720e-06 total: 6.0052e-07 | time: 0.042
I 06.29/09:18:55 solver.py:282 ] Epoch: [26/100][60/391] lr: 4.69e-04 | recon: 5.5281e-07 code: 5.7922e-06 fc: 4.7146e-06 total: 6.0575e-07 | time: 0.043
I 06.29/09:18:55 solver.py:282 ] Epoch: [26/100][80/391] lr: 4.69e-04 | recon: 5.5266e-07 code: 5.7547e-06 fc: 4.6852e-06 total: 6.0526e-07 | time: 0.042
I 06.29/09:18:56 solver.py:282 ] Epoch: [26/100][100/391] lr: 4.69e-04 | recon: 5.5680e-07 code: 5.7657e-06 fc: 4.6929e-06 total: 6.0949e-07 | time: 0.043
