I 06.27/16:57:53 main.py:23  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/encoder_canonical_adapter/aux_pca_1e-3/mlp/enc_seed2026_dec_seed42_recon1.0_code1e-3_lr2e-4
I 06.27/16:57:53 main.py:24  ] => PyTorch Version: 2.5.1
I 06.27/16:57:53 init.py:13  ] Random seed set to 2026
I 06.27/16:57:54 init.py:92  ] Running on GPU 1
I 06.27/16:57:57 init.py:132 ] pretrained decoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth
I 06.27/16:57:57 init.py:139 ] pretrained encoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth
I 06.27/16:57:58 init.py:152 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth; adapter: mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.27/16:57:58 init.py:159 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.27/16:57:58 init.py:164 ] => Model Flops: 3.7841e+01M
I 06.27/16:57:58 init.py:165 ] => Model Params Num: 5.2589e+00M

I 06.27/16:57:58 init.py:166 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): MLPAdapter(
    (norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.27/16:57:58 init.py:33  ] 
I 06.27/17:17:19 solver.py:243 ] Epoch: [48/400][40/391] lr: 2.00e-04 | recon: 1.6749e-06 code: 7.7769e-04 total: 2.4526e-06 | time: 0.059
I 06.27/17:17:20 solver.py:243 ] Epoch: [48/400][60/391] lr: 2.00e-04 | recon: 1.7005e-06 code: 7.8045e-04 total: 2.4810e-06 | time: 0.054
I 06.27/17:17:21 solver.py:243 ] Epoch: [48/400][80/391] lr: 2.00e-04 | recon: 1.6941e-06 code: 7.7767e-04 total: 2.4718e-06 | time: 0.053
I 06.27/17:17:22 solver.py:243 ] Epoch: [48/400][100/391] lr: 2.00e-04 | recon: 1.6969e-06 code: 7.8093e-04 total: 2.4778e-06 | time: 0.054
I 06.27/17:17:23 solver.py:243 ] Epoch: [48/400][120/391] lr: 2.00e-04 | recon: 1.6867e-06 code: 7.7919e-04 total: 2.4659e-06 | time: 0.054
I 06.27/17:17:24 solver.py:243 ] Epoch: [48/400][140/391] lr: 2.00e-04 | recon: 1.6853e-06 code: 7.7860e-04 total: 2.4639e-06 | time: 0.054
I 06.27/17:17:25 solver.py:243 ] Epoch: [48/400][160/391] lr: 2.00e-04 | recon: 1.6876e-06 code: 7.7914e-04 total: 2.4668e-06 | time: 0.054
I 06.27/17:17:26 solver.py:243 ] Epoch: [48/400][180/391] lr: 2.00e-04 | recon: 1.6869e-06 code: 7.7916e-04 total: 2.4660e-06 | time: 0.054
I 06.27/17:17:27 solver.py:243 ] Epoch: [48/400][200/391] lr: 2.00e-04 | recon: 1.6819e-06 code: 7.7824e-04 total: 2.4602e-06 | time: 0.054
I 06.27/17:17:28 solver.py:243 ] Epoch: [48/400][220/391] lr: 2.00e-04 | recon: 1.6815e-06 code: 7.7897e-04 total: 2.4604e-06 | time: 0.054
I 06.27/17:17:29 solver.py:243 ] Epoch: [48/400][240/391] lr: 2.00e-04 | recon: 1.6784e-06 code: 7.7851e-04 total: 2.4569e-06 | time: 0.054
I 06.27/17:17:30 solver.py:243 ] Epoch: [48/400][260/391] lr: 2.00e-04 | recon: 1.6800e-06 code: 7.7978e-04 total: 2.4598e-06 | time: 0.054
I 06.27/17:17:31 solver.py:243 ] Epoch: [48/400][280/391] lr: 2.00e-04 | recon: 1.6799e-06 code: 7.8005e-04 total: 2.4600e-06 | time: 0.054
I 06.27/17:17:32 solver.py:243 ] Epoch: [48/400][300/391] lr: 2.00e-04 | recon: 1.6791e-06 code: 7.7998e-04 total: 2.4591e-06 | time: 0.054
I 06.27/17:17:33 solver.py:243 ] Epoch: [48/400][320/391] lr: 2.00e-04 | recon: 1.6813e-06 code: 7.8135e-04 total: 2.4626e-06 | time: 0.054
I 06.27/17:17:35 solver.py:243 ] Epoch: [48/400][340/391] lr: 2.00e-04 | recon: 1.6832e-06 code: 7.8138e-04 total: 2.4645e-06 | time: 0.054
I 06.27/17:17:36 solver.py:243 ] Epoch: [48/400][360/391] lr: 2.00e-04 | recon: 1.6842e-06 code: 7.8146e-04 total: 2.4657e-06 | time: 0.054
I 06.27/17:17:37 solver.py:243 ] Epoch: [48/400][380/391] lr: 2.00e-04 | recon: 1.6883e-06 code: 7.8254e-04 total: 2.4708e-06 | time: 0.054
I 06.27/17:17:38 solver.py:271 ] => Train  Recon loss: 1.6883e-06 | Code loss: 7.8252e-04 | Total: 2.4708e-06 | adapter/W1_norm=5.9442e+01 | adapter/W1_mean=6.7078e-05 | adapter/W1_std=5.8049e-02 | adapter/W2_norm=2.0216e+00 | adapter/W2_mean=6.2904e-04 | adapter/W2_std=1.8714e-03 | adapter/delta_ratio=7.7422e-01

I 06.27/17:17:38 solver.py:380 ] 
=! Best NMSE: -2.2815e+01 (epoch=30)

I 06.27/17:17:39 solver.py:243 ] Epoch: [49/400][20/391] lr: 2.00e-04 | recon: 1.6336e-06 code: 7.6621e-04 total: 2.3998e-06 | time: 0.053
I 06.27/17:17:40 solver.py:243 ] Epoch: [49/400][40/391] lr: 2.00e-04 | recon: 1.6352e-06 code: 7.5925e-04 total: 2.3944e-06 | time: 0.051
I 06.27/17:17:41 solver.py:243 ] Epoch: [49/400][60/391] lr: 2.00e-04 | recon: 1.6367e-06 code: 7.5768e-04 total: 2.3944e-06 | time: 0.053
I 06.27/17:17:42 solver.py:243 ] Epoch: [49/400][80/391] lr: 2.00e-04 | recon: 1.6379e-06 code: 7.5843e-04 total: 2.3963e-06 | time: 0.052
I 06.27/17:17:43 solver.py:243 ] Epoch: [49/400][100/391] lr: 2.00e-04 | recon: 1.6388e-06 code: 7.6084e-04 total: 2.3996e-06 | time: 0.055
I 06.27/17:17:44 solver.py:243 ] Epoch: [49/400][120/391] lr: 2.00e-04 | recon: 1.6426e-06 code: 7.6295e-04 total: 2.4055e-06 | time: 0.056
I 06.27/17:17:45 solver.py:243 ] Epoch: [49/400][140/391] lr: 2.00e-04 | recon: 1.6464e-06 code: 7.6418e-04 total: 2.4105e-06 | time: 0.055
I 06.27/17:17:47 solver.py:243 ] Epoch: [49/400][160/391] lr: 2.00e-04 | recon: 1.6496e-06 code: 7.6434e-04 total: 2.4139e-06 | time: 0.056
I 06.27/17:17:48 solver.py:243 ] Epoch: [49/400][180/391] lr: 2.00e-04 | recon: 1.6556e-06 code: 7.6626e-04 total: 2.4219e-06 | time: 0.055
I 06.27/17:17:49 solver.py:243 ] Epoch: [49/400][200/391] lr: 2.00e-04 | recon: 1.6530e-06 code: 7.6625e-04 total: 2.4192e-06 | time: 0.056
I 06.27/17:17:50 solver.py:243 ] Epoch: [49/400][220/391] lr: 2.00e-04 | recon: 1.6544e-06 code: 7.6590e-04 total: 2.4203e-06 | time: 0.056
I 06.27/17:17:51 solver.py:243 ] Epoch: [49/400][240/391] lr: 2.00e-04 | recon: 1.6564e-06 code: 7.6641e-04 total: 2.4228e-06 | time: 0.055
I 06.27/17:17:52 solver.py:243 ] Epoch: [49/400][260/391] lr: 2.00e-04 | recon: 1.6588e-06 code: 7.6706e-04 total: 2.4258e-06 | time: 0.055
I 06.27/17:17:53 solver.py:243 ] Epoch: [49/400][280/391] lr: 2.00e-04 | recon: 1.6620e-06 code: 7.6902e-04 total: 2.4311e-06 | time: 0.055
I 06.27/17:17:54 solver.py:243 ] Epoch: [49/400][300/391] lr: 2.00e-04 | recon: 1.6599e-06 code: 7.6891e-04 total: 2.4288e-06 | time: 0.055
I 06.27/17:17:55 solver.py:243 ] Epoch: [49/400][320/391] lr: 2.00e-04 | recon: 1.6619e-06 code: 7.6934e-04 total: 2.4312e-06 | time: 0.054
I 06.27/17:17:56 solver.py:243 ] Epoch: [49/400][340/391] lr: 2.00e-04 | recon: 1.6621e-06 code: 7.6898e-04 total: 2.4311e-06 | time: 0.055
I 06.27/17:17:57 solver.py:243 ] Epoch: [49/400][360/391] lr: 2.00e-04 | recon: 1.6600e-06 code: 7.6849e-04 total: 2.4285e-06 | time: 0.054
I 06.27/17:17:58 solver.py:243 ] Epoch: [49/400][380/391] lr: 2.00e-04 | recon: 1.6590e-06 code: 7.6829e-04 total: 2.4273e-06 | time: 0.054
I 06.27/17:17:59 solver.py:271 ] => Train  Recon loss: 1.6592e-06 | Code loss: 7.6866e-04 | Total: 2.4279e-06 | adapter/W1_norm=5.9346e+01 | adapter/W1_mean=7.0312e-05 | adapter/W1_std=5.7955e-02 | adapter/W2_norm=2.0361e+00 | adapter/W2_mean=6.2968e-04 | adapter/W2_std=1.8861e-03 | adapter/delta_ratio=7.6877e-01

I 06.27/17:17:59 solver.py:380 ] 
=! Best NMSE: -2.2815e+01 (epoch=30)

I 06.27/17:18:00 solver.py:243 ] Epoch: [50/400][20/391] lr: 2.00e-04 | recon: 1.6859e-06 code: 7.5398e-04 total: 2.4399e-06 | time: 0.059
I 06.27/17:18:03 solver.py:243 ] Epoch: [50/400][40/391] lr: 2.00e-04 | recon: 1.6581e-06 code: 7.4396e-04 total: 2.4021e-06 | time: 0.098
I 06.27/17:18:05 solver.py:243 ] Epoch: [50/400][60/391] lr: 2.00e-04 | recon: 1.6548e-06 code: 7.4640e-04 total: 2.4012e-06 | time: 0.099
I 06.27/17:18:06 solver.py:243 ] Epoch: [50/400][80/391] lr: 2.00e-04 | recon: 1.6435e-06 code: 7.4881e-04 total: 2.3923e-06 | time: 0.087
I 06.27/17:18:07 solver.py:243 ] Epoch: [50/400][100/391] lr: 2.00e-04 | recon: 1.6417e-06 code: 7.5030e-04 total: 2.3919e-06 | time: 0.078
I 06.27/17:18:08 solver.py:243 ] Epoch: [50/400][120/391] lr: 2.00e-04 | recon: 1.6411e-06 code: 7.5200e-04 total: 2.3931e-06 | time: 0.076
I 06.27/17:18:09 solver.py:243 ] Epoch: [50/400][140/391] lr: 2.00e-04 | recon: 1.6451e-06 code: 7.5371e-04 total: 2.3988e-06 | time: 0.072
I 06.27/17:18:10 solver.py:243 ] Epoch: [50/400][160/391] lr: 2.00e-04 | recon: 1.6432e-06 code: 7.5500e-04 total: 2.3982e-06 | time: 0.071
I 06.27/17:18:11 solver.py:243 ] Epoch: [50/400][180/391] lr: 2.00e-04 | recon: 1.6419e-06 code: 7.5462e-04 total: 2.3965e-06 | time: 0.068
I 06.27/17:18:13 solver.py:243 ] Epoch: [50/400][200/391] lr: 2.00e-04 | recon: 1.6466e-06 code: 7.5632e-04 total: 2.4029e-06 | time: 0.067
I 06.27/17:18:14 solver.py:243 ] Epoch: [50/400][220/391] lr: 2.00e-04 | recon: 1.6553e-06 code: 7.5761e-04 total: 2.4129e-06 | time: 0.066
I 06.27/17:18:15 solver.py:243 ] Epoch: [50/400][240/391] lr: 2.00e-04 | recon: 1.6607e-06 code: 7.5882e-04 total: 2.4195e-06 | time: 0.065
I 06.27/17:18:16 solver.py:243 ] Epoch: [50/400][260/391] lr: 2.00e-04 | recon: 1.6593e-06 code: 7.5897e-04 total: 2.4182e-06 | time: 0.064
I 06.27/17:18:17 solver.py:243 ] Epoch: [50/400][280/391] lr: 2.00e-04 | recon: 1.6572e-06 code: 7.5828e-04 total: 2.4155e-06 | time: 0.063
I 06.27/17:18:18 solver.py:243 ] Epoch: [50/400][300/391] lr: 2.00e-04 | recon: 1.6537e-06 code: 7.5766e-04 total: 2.4114e-06 | time: 0.062
I 06.27/17:18:19 solver.py:243 ] Epoch: [50/400][320/391] lr: 2.00e-04 | recon: 1.6526e-06 code: 7.5849e-04 total: 2.4111e-06 | time: 0.061
I 06.27/17:18:20 solver.py:243 ] Epoch: [50/400][340/391] lr: 2.00e-04 | recon: 1.6528e-06 code: 7.5863e-04 total: 2.4114e-06 | time: 0.061
I 06.27/17:18:21 solver.py:243 ] Epoch: [50/400][360/391] lr: 2.00e-04 | recon: 1.6542e-06 code: 7.5973e-04 total: 2.4139e-06 | time: 0.061
I 06.27/17:18:22 solver.py:243 ] Epoch: [50/400][380/391] lr: 2.00e-04 | recon: 1.6542e-06 code: 7.5993e-04 total: 2.4142e-06 | time: 0.060
I 06.27/17:18:23 solver.py:271 ] => Train  Recon loss: 1.6519e-06 | Code loss: 7.5940e-04 | Total: 2.4113e-06 | adapter/W1_norm=5.9250e+01 | adapter/W1_mean=7.3577e-05 | adapter/W1_std=5.7861e-02 | adapter/W2_norm=2.0667e+00 | adapter/W2_mean=6.4199e-04 | adapter/W2_std=1.9134e-03 | adapter/delta_ratio=7.5008e-01

I 06.27/17:18:23 solver.py:243 ] Epoch: [50/400][20/118] lr: 2.00e-04 | recon: 2.1202e-06 total: 2.1202e-06 | time: 0.037
I 06.27/17:18:24 solver.py:243 ] Epoch: [50/400][40/118] lr: 2.00e-04 | recon: 2.1293e-06 total: 2.1293e-06 | time: 0.034
I 06.27/17:18:25 solver.py:243 ] Epoch: [50/400][60/118] lr: 2.00e-04 | recon: 2.1454e-06 total: 2.1454e-06 | time: 0.034
I 06.27/17:18:26 solver.py:243 ] Epoch: [50/400][80/118] lr: 2.00e-04 | recon: 2.1484e-06 total: 2.1484e-06 | time: 0.037
I 06.27/17:18:26 solver.py:243 ] Epoch: [50/400][100/118] lr: 2.00e-04 | recon: 2.1384e-06 total: 2.1384e-06 | time: 0.038
I 06.27/17:18:27 solver.py:271 ] => Val  Recon loss: 2.1416e-06 | Total: 2.1416e-06 | adapter/W1_norm=5.9250e+01 | adapter/W1_mean=7.3577e-05 | adapter/W1_std=5.7861e-02 | adapter/W2_norm=2.0667e+00 | adapter/W2_mean=6.4199e-04 | adapter/W2_std=1.9134e-03 | adapter/delta_ratio=7.4481e-01

I 06.27/17:18:28 solver.py:501 ] [20/79] loss: 2.1429e-06 | NMSE: -2.3242e+01 | time: 0.037
I 06.27/17:18:29 solver.py:501 ] [40/79] loss: 2.1628e-06 | NMSE: -2.3205e+01 | time: 0.034
I 06.27/17:18:29 solver.py:501 ] [60/79] loss: 2.1633e-06 | NMSE: -2.3194e+01 | time: 0.035
I 06.27/17:18:30 solver.py:515 ] => Test NMSE: -2.3225e+01 | adapter/W1_norm=5.9250e+01 | adapter/W1_mean=7.3577e-05 | adapter/W1_std=5.7861e-02 | adapter/W2_norm=2.0667e+00 | adapter/W2_mean=6.4199e-04 | adapter/W2_std=1.9134e-03 | adapter/delta_ratio=7.6723e-01

I 06.27/17:18:30 solver.py:380 ] 
=! Best NMSE: -2.3225e+01 (epoch=50)

I 06.27/17:18:31 solver.py:243 ] Epoch: [51/400][20/391] lr: 2.00e-04 | recon: 1.5769e-06 code: 7.3218e-04 total: 2.3091e-06 | time: 0.069
I 06.27/17:18:33 solver.py:243 ] Epoch: [51/400][40/391] lr: 2.00e-04 | recon: 1.5946e-06 code: 7.3548e-04 total: 2.3300e-06 | time: 0.065
I 06.27/17:18:34 solver.py:243 ] Epoch: [51/400][60/391] lr: 2.00e-04 | recon: 1.6011e-06 code: 7.3600e-04 total: 2.3371e-06 | time: 0.060
I 06.27/17:18:35 solver.py:243 ] Epoch: [51/400][80/391] lr: 2.00e-04 | recon: 1.5999e-06 code: 7.3716e-04 total: 2.3370e-06 | time: 0.057
I 06.27/17:18:36 solver.py:243 ] Epoch: [51/400][100/391] lr: 2.00e-04 | recon: 1.6066e-06 code: 7.3803e-04 total: 2.3446e-06 | time: 0.058
I 06.27/17:18:37 solver.py:243 ] Epoch: [51/400][120/391] lr: 2.00e-04 | recon: 1.6040e-06 code: 7.3747e-04 total: 2.3415e-06 | time: 0.057
I 06.27/17:18:38 solver.py:243 ] Epoch: [51/400][140/391] lr: 2.00e-04 | recon: 1.6012e-06 code: 7.3640e-04 total: 2.3376e-06 | time: 0.058
I 06.27/17:18:39 solver.py:243 ] Epoch: [51/400][160/391] lr: 2.00e-04 | recon: 1.6053e-06 code: 7.3800e-04 total: 2.3433e-06 | time: 0.057
I 06.27/17:18:40 solver.py:243 ] Epoch: [51/400][180/391] lr: 2.00e-04 | recon: 1.6080e-06 code: 7.3900e-04 total: 2.3469e-06 | time: 0.057
I 06.27/17:18:42 solver.py:243 ] Epoch: [51/400][200/391] lr: 2.00e-04 | recon: 1.6115e-06 code: 7.4125e-04 total: 2.3528e-06 | time: 0.057
I 06.27/17:18:43 solver.py:243 ] Epoch: [51/400][220/391] lr: 2.00e-04 | recon: 1.6139e-06 code: 7.4163e-04 total: 2.3556e-06 | time: 0.057
I 06.27/17:18:44 solver.py:243 ] Epoch: [51/400][240/391] lr: 2.00e-04 | recon: 1.6141e-06 code: 7.4163e-04 total: 2.3557e-06 | time: 0.058
I 06.27/17:18:45 solver.py:243 ] Epoch: [51/400][260/391] lr: 2.00e-04 | recon: 1.6123e-06 code: 7.4112e-04 total: 2.3534e-06 | time: 0.057
I 06.27/17:18:46 solver.py:243 ] Epoch: [51/400][280/391] lr: 2.00e-04 | recon: 1.6139e-06 code: 7.4209e-04 total: 2.3560e-06 | time: 0.056
I 06.27/17:18:47 solver.py:243 ] Epoch: [51/400][300/391] lr: 2.00e-04 | recon: 1.6154e-06 code: 7.4331e-04 total: 2.3587e-06 | time: 0.056
I 06.27/17:18:48 solver.py:243 ] Epoch: [51/400][320/391] lr: 2.00e-04 | recon: 1.6192e-06 code: 7.4472e-04 total: 2.3639e-06 | time: 0.056
I 06.27/17:18:49 solver.py:243 ] Epoch: [51/400][340/391] lr: 2.00e-04 | recon: 1.6217e-06 code: 7.4546e-04 total: 2.3672e-06 | time: 0.056
I 06.27/17:18:50 solver.py:243 ] Epoch: [51/400][360/391] lr: 2.00e-04 | recon: 1.6241e-06 code: 7.4669e-04 total: 2.3708e-06 | time: 0.055
I 06.27/17:18:51 solver.py:243 ] Epoch: [51/400][380/391] lr: 2.00e-04 | recon: 1.6258e-06 code: 7.4727e-04 total: 2.3731e-06 | time: 0.055
I 06.27/17:18:51 solver.py:271 ] => Train  Recon loss: 1.6265e-06 | Code loss: 7.4742e-04 | Total: 2.3739e-06 | adapter/W1_norm=5.9155e+01 | adapter/W1_mean=7.6798e-05 | adapter/W1_std=5.7769e-02 | adapter/W2_norm=2.0832e+00 | adapter/W2_mean=6.4712e-04 | adapter/W2_std=1.9287e-03 | adapter/delta_ratio=7.5052e-01

I 06.27/17:18:51 solver.py:380 ] 
=! Best NMSE: -2.3225e+01 (epoch=50)

I 06.27/17:18:52 solver.py:243 ] Epoch: [52/400][20/391] lr: 2.00e-04 | recon: 1.5670e-06 code: 7.0600e-04 total: 2.2730e-06 | time: 0.048
I 06.27/17:18:53 solver.py:243 ] Epoch: [52/400][40/391] lr: 2.00e-04 | recon: 1.5506e-06 code: 7.1213e-04 total: 2.2627e-06 | time: 0.050
I 06.27/17:18:55 solver.py:243 ] Epoch: [52/400][60/391] lr: 2.00e-04 | recon: 1.5608e-06 code: 7.1728e-04 total: 2.2780e-06 | time: 0.055
I 06.27/17:18:56 solver.py:243 ] Epoch: [52/400][80/391] lr: 2.00e-04 | recon: 1.5618e-06 code: 7.1682e-04 total: 2.2786e-06 | time: 0.056
I 06.27/17:18:57 solver.py:243 ] Epoch: [52/400][100/391] lr: 2.00e-04 | recon: 1.5667e-06 code: 7.1956e-04 total: 2.2863e-06 | time: 0.057
I 06.27/17:18:58 solver.py:243 ] Epoch: [52/400][120/391] lr: 2.00e-04 | recon: 1.5731e-06 code: 7.2275e-04 total: 2.2959e-06 | time: 0.057
I 06.27/17:18:59 solver.py:243 ] Epoch: [52/400][140/391] lr: 2.00e-04 | recon: 1.5806e-06 code: 7.2472e-04 total: 2.3053e-06 | time: 0.057
I 06.27/17:19:01 solver.py:243 ] Epoch: [52/400][160/391] lr: 2.00e-04 | recon: 1.5808e-06 code: 7.2529e-04 total: 2.3061e-06 | time: 0.059
I 06.27/17:19:04 solver.py:243 ] Epoch: [52/400][180/391] lr: 2.00e-04 | recon: 1.5843e-06 code: 7.2721e-04 total: 2.3115e-06 | time: 0.070
I 06.27/17:19:06 solver.py:243 ] Epoch: [52/400][200/391] lr: 2.00e-04 | recon: 1.5865e-06 code: 7.2871e-04 total: 2.3152e-06 | time: 0.071
I 06.27/17:19:07 solver.py:243 ] Epoch: [52/400][220/391] lr: 2.00e-04 | recon: 1.5906e-06 code: 7.3005e-04 total: 2.3206e-06 | time: 0.069
I 06.27/17:19:08 solver.py:243 ] Epoch: [52/400][240/391] lr: 2.00e-04 | recon: 1.5961e-06 code: 7.3185e-04 total: 2.3279e-06 | time: 0.068
I 06.27/17:19:09 solver.py:243 ] Epoch: [52/400][260/391] lr: 2.00e-04 | recon: 1.5972e-06 code: 7.3134e-04 total: 2.3286e-06 | time: 0.067
I 06.27/17:19:10 solver.py:243 ] Epoch: [52/400][280/391] lr: 2.00e-04 | recon: 1.5989e-06 code: 7.3183e-04 total: 2.3307e-06 | time: 0.066
I 06.27/17:19:11 solver.py:243 ] Epoch: [52/400][300/391] lr: 2.00e-04 | recon: 1.6032e-06 code: 7.3300e-04 total: 2.3362e-06 | time: 0.065
I 06.27/17:19:12 solver.py:243 ] Epoch: [52/400][320/391] lr: 2.00e-04 | recon: 1.6079e-06 code: 7.3475e-04 total: 2.3426e-06 | time: 0.065
I 06.27/17:19:13 solver.py:243 ] Epoch: [52/400][340/391] lr: 2.00e-04 | recon: 1.6139e-06 code: 7.3559e-04 total: 2.3494e-06 | time: 0.064
I 06.27/17:19:14 solver.py:243 ] Epoch: [52/400][360/391] lr: 2.00e-04 | recon: 1.6143e-06 code: 7.3538e-04 total: 2.3497e-06 | time: 0.063
I 06.27/17:19:15 solver.py:243 ] Epoch: [52/400][380/391] lr: 2.00e-04 | recon: 1.6153e-06 code: 7.3587e-04 total: 2.3512e-06 | time: 0.063
I 06.27/17:19:16 solver.py:271 ] => Train  Recon loss: 1.6182e-06 | Code loss: 7.3695e-04 | Total: 2.3552e-06 | adapter/W1_norm=5.9060e+01 | adapter/W1_mean=8.0031e-05 | adapter/W1_std=5.7676e-02 | adapter/W2_norm=2.1059e+00 | adapter/W2_mean=6.5175e-04 | adapter/W2_std=1.9506e-03 | adapter/delta_ratio=7.4871e-01

I 06.27/17:19:16 solver.py:380 ] 
=! Best NMSE: -2.3225e+01 (epoch=50)

I 06.27/17:19:17 solver.py:243 ] Epoch: [53/400][20/391] lr: 2.00e-04 | recon: 1.5839e-06 code: 7.1880e-04 total: 2.3027e-06 | time: 0.067
I 06.27/17:19:18 solver.py:243 ] Epoch: [53/400][40/391] lr: 2.00e-04 | recon: 1.5923e-06 code: 7.2021e-04 total: 2.3125e-06 | time: 0.058
I 06.27/17:19:20 solver.py:243 ] Epoch: [53/400][60/391] lr: 2.00e-04 | recon: 1.5852e-06 code: 7.1996e-04 total: 2.3052e-06 | time: 0.061
I 06.27/17:19:21 solver.py:243 ] Epoch: [53/400][80/391] lr: 2.00e-04 | recon: 1.5851e-06 code: 7.2250e-04 total: 2.3076e-06 | time: 0.058
I 06.27/17:19:22 solver.py:243 ] Epoch: [53/400][100/391] lr: 2.00e-04 | recon: 1.5813e-06 code: 7.2307e-04 total: 2.3044e-06 | time: 0.058
I 06.27/17:19:23 solver.py:243 ] Epoch: [53/400][120/391] lr: 2.00e-04 | recon: 1.5776e-06 code: 7.2199e-04 total: 2.2996e-06 | time: 0.056
I 06.27/17:19:24 solver.py:243 ] Epoch: [53/400][140/391] lr: 2.00e-04 | recon: 1.5762e-06 code: 7.2296e-04 total: 2.2992e-06 | time: 0.057
I 06.27/17:19:25 solver.py:243 ] Epoch: [53/400][160/391] lr: 2.00e-04 | recon: 1.5801e-06 code: 7.2428e-04 total: 2.3044e-06 | time: 0.056
I 06.27/17:19:26 solver.py:243 ] Epoch: [53/400][180/391] lr: 2.00e-04 | recon: 1.5846e-06 code: 7.2502e-04 total: 2.3097e-06 | time: 0.055
I 06.27/17:19:27 solver.py:243 ] Epoch: [53/400][200/391] lr: 2.00e-04 | recon: 1.5900e-06 code: 7.2526e-04 total: 2.3153e-06 | time: 0.057
I 06.27/17:19:28 solver.py:243 ] Epoch: [53/400][220/391] lr: 2.00e-04 | recon: 1.5915e-06 code: 7.2488e-04 total: 2.3164e-06 | time: 0.056
I 06.27/17:19:29 solver.py:243 ] Epoch: [53/400][240/391] lr: 2.00e-04 | recon: 1.5903e-06 code: 7.2391e-04 total: 2.3142e-06 | time: 0.056
I 06.27/17:19:30 solver.py:243 ] Epoch: [53/400][260/391] lr: 2.00e-04 | recon: 1.5911e-06 code: 7.2438e-04 total: 2.3155e-06 | time: 0.055
I 06.27/17:19:32 solver.py:243 ] Epoch: [53/400][280/391] lr: 2.00e-04 | recon: 1.5913e-06 code: 7.2471e-04 total: 2.3160e-06 | time: 0.056
I 06.27/17:19:33 solver.py:243 ] Epoch: [53/400][300/391] lr: 2.00e-04 | recon: 1.5915e-06 code: 7.2478e-04 total: 2.3162e-06 | time: 0.056
I 06.27/17:19:34 solver.py:243 ] Epoch: [53/400][320/391] lr: 2.00e-04 | recon: 1.5904e-06 code: 7.2495e-04 total: 2.3153e-06 | time: 0.056
I 06.27/17:19:35 solver.py:243 ] Epoch: [53/400][340/391] lr: 2.00e-04 | recon: 1.5909e-06 code: 7.2528e-04 total: 2.3162e-06 | time: 0.055
