I 06.28/02:22:06 main.py:23  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/encoder_canonical/adapter/aux_pca_1e-3/mlp/code1e-3_fc1e-3_recT1_lr2e-4/enc_seed2026_dec_seed42
I 06.28/02:22:06 main.py:24  ] => PyTorch Version: 2.5.1
I 06.28/02:22:06 init.py:13  ] Random seed set to 2026
I 06.28/02:22:06 init.py:92  ] Running on GPU 6
I 06.28/02:22:10 init.py:132 ] pretrained decoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth
I 06.28/02:22:10 init.py:139 ] pretrained encoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth
I 06.28/02:22:12 init.py:152 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth; adapter: mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.28/02:22:12 init.py:159 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.28/02:22:12 init.py:164 ] => Model Flops: 3.7841e+01M
I 06.28/02:22:12 init.py:165 ] => Model Params Num: 5.2589e+00M

I 06.28/02:22:12 init.py:166 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): MLPAdapter(
    (norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.28/02:22:12 init.py:33  ] 
I 06.28/02:29:41 solver.py:282 ] Epoch: [23/400][340/391] lr: 1.14e-04 | recon: 2.1045e-06 code: 9.6650e-04 fc: 1.1161e-03 recT: 1.6429e-06 total: 5.8300e-06 | time: 0.050
I 06.28/02:29:42 solver.py:282 ] Epoch: [23/400][360/391] lr: 1.15e-04 | recon: 2.1060e-06 code: 9.6688e-04 fc: 1.1165e-03 recT: 1.6443e-06 total: 5.8337e-06 | time: 0.050
I 06.28/02:29:43 solver.py:282 ] Epoch: [23/400][380/391] lr: 1.15e-04 | recon: 2.1065e-06 code: 9.6707e-04 fc: 1.1157e-03 recT: 1.6440e-06 total: 5.8332e-06 | time: 0.049
I 06.28/02:29:44 solver.py:318 ] => Train  Recon loss: 2.1078e-06 | Code loss: 9.6754e-04 | FC loss: 1.1161e-03 | Teacher recon loss: 1.6456e-06 | Total: 5.8370e-06 | adapter/W1_norm=6.1630e+01 | adapter/W1_mean=2.3498e-05 | adapter/W1_std=6.0186e-02 | adapter/W2_norm=1.5986e+00 | adapter/W2_mean=5.3503e-04 | adapter/W2_std=1.4665e-03 | adapter/delta_ratio=7.0341e-01

I 06.28/02:29:44 solver.py:427 ] 
=! Best NMSE: -2.2592e+01 (epoch=20)

I 06.28/02:29:45 solver.py:282 ] Epoch: [24/400][20/391] lr: 1.15e-04 | recon: 2.0447e-06 code: 9.3961e-04 fc: 1.0640e-03 recT: 1.5875e-06 total: 5.6357e-06 | time: 0.050
I 06.28/02:29:46 solver.py:282 ] Epoch: [24/400][40/391] lr: 1.16e-04 | recon: 2.0471e-06 code: 9.3993e-04 fc: 1.0672e-03 recT: 1.5832e-06 total: 5.6374e-06 | time: 0.048
I 06.28/02:29:47 solver.py:282 ] Epoch: [24/400][60/391] lr: 1.16e-04 | recon: 2.0659e-06 code: 9.4383e-04 fc: 1.0651e-03 recT: 1.5963e-06 total: 5.6711e-06 | time: 0.050
I 06.28/02:29:48 solver.py:282 ] Epoch: [24/400][80/391] lr: 1.16e-04 | recon: 2.0703e-06 code: 9.4611e-04 fc: 1.0686e-03 recT: 1.6041e-06 total: 5.6891e-06 | time: 0.048
I 06.28/02:29:49 solver.py:282 ] Epoch: [24/400][100/391] lr: 1.16e-04 | recon: 2.0656e-06 code: 9.4717e-04 fc: 1.0708e-03 recT: 1.6044e-06 total: 5.6880e-06 | time: 0.050
I 06.28/02:29:50 solver.py:282 ] Epoch: [24/400][120/391] lr: 1.17e-04 | recon: 2.0699e-06 code: 9.5079e-04 fc: 1.0738e-03 recT: 1.6094e-06 total: 5.7040e-06 | time: 0.049
I 06.28/02:29:51 solver.py:282 ] Epoch: [24/400][140/391] lr: 1.17e-04 | recon: 2.0722e-06 code: 9.5257e-04 fc: 1.0762e-03 recT: 1.6131e-06 total: 5.7141e-06 | time: 0.048
I 06.28/02:29:51 solver.py:282 ] Epoch: [24/400][160/391] lr: 1.17e-04 | recon: 2.0670e-06 code: 9.5077e-04 fc: 1.0687e-03 recT: 1.6079e-06 total: 5.6945e-06 | time: 0.048
I 06.28/02:29:52 solver.py:282 ] Epoch: [24/400][180/391] lr: 1.17e-04 | recon: 2.0631e-06 code: 9.4955e-04 fc: 1.0631e-03 recT: 1.6047e-06 total: 5.6804e-06 | time: 0.048
I 06.28/02:29:53 solver.py:282 ] Epoch: [24/400][200/391] lr: 1.18e-04 | recon: 2.0657e-06 code: 9.5076e-04 fc: 1.0669e-03 recT: 1.6076e-06 total: 5.6910e-06 | time: 0.048
I 06.28/02:29:55 solver.py:282 ] Epoch: [24/400][220/391] lr: 1.18e-04 | recon: 2.0695e-06 code: 9.5223e-04 fc: 1.0679e-03 recT: 1.6108e-06 total: 5.7004e-06 | time: 0.049
I 06.28/02:29:55 solver.py:282 ] Epoch: [24/400][240/391] lr: 1.18e-04 | recon: 2.0791e-06 code: 9.5428e-04 fc: 1.0729e-03 recT: 1.6179e-06 total: 5.7242e-06 | time: 0.048
I 06.28/02:29:56 solver.py:282 ] Epoch: [24/400][260/391] lr: 1.18e-04 | recon: 2.0820e-06 code: 9.5479e-04 fc: 1.0712e-03 recT: 1.6206e-06 total: 5.7285e-06 | time: 0.048
I 06.28/02:29:57 solver.py:282 ] Epoch: [24/400][280/391] lr: 1.19e-04 | recon: 2.0854e-06 code: 9.5557e-04 fc: 1.0721e-03 recT: 1.6241e-06 total: 5.7371e-06 | time: 0.048
I 06.28/02:29:58 solver.py:282 ] Epoch: [24/400][300/391] lr: 1.19e-04 | recon: 2.0848e-06 code: 9.5554e-04 fc: 1.0704e-03 recT: 1.6233e-06 total: 5.7341e-06 | time: 0.048
I 06.28/02:29:59 solver.py:282 ] Epoch: [24/400][320/391] lr: 1.19e-04 | recon: 2.0850e-06 code: 9.5550e-04 fc: 1.0681e-03 recT: 1.6233e-06 total: 5.7318e-06 | time: 0.048
I 06.28/02:30:00 solver.py:282 ] Epoch: [24/400][340/391] lr: 1.19e-04 | recon: 2.0866e-06 code: 9.5608e-04 fc: 1.0700e-03 recT: 1.6248e-06 total: 5.7374e-06 | time: 0.049
I 06.28/02:30:02 solver.py:282 ] Epoch: [24/400][360/391] lr: 1.20e-04 | recon: 2.0916e-06 code: 9.5737e-04 fc: 1.0712e-03 recT: 1.6292e-06 total: 5.7494e-06 | time: 0.050
I 06.28/02:30:04 solver.py:282 ] Epoch: [24/400][380/391] lr: 1.20e-04 | recon: 2.0965e-06 code: 9.5876e-04 fc: 1.0738e-03 recT: 1.6345e-06 total: 5.7636e-06 | time: 0.053
I 06.28/02:30:05 solver.py:318 ] => Train  Recon loss: 2.0995e-06 | Code loss: 9.5948e-04 | FC loss: 1.0745e-03 | Teacher recon loss: 1.6374e-06 | Total: 5.7709e-06 | adapter/W1_norm=6.1569e+01 | adapter/W1_mean=2.3513e-05 | adapter/W1_std=6.0126e-02 | adapter/W2_norm=1.6140e+00 | adapter/W2_mean=5.4319e-04 | adapter/W2_std=1.4797e-03 | adapter/delta_ratio=7.4863e-01

I 06.28/02:30:05 solver.py:427 ] 
=! Best NMSE: -2.2592e+01 (epoch=20)

I 06.28/02:30:06 solver.py:282 ] Epoch: [25/400][20/391] lr: 1.20e-04 | recon: 2.0944e-06 code: 9.6209e-04 fc: 1.1072e-03 recT: 1.6302e-06 total: 5.7939e-06 | time: 0.061
I 06.28/02:30:07 solver.py:282 ] Epoch: [25/400][40/391] lr: 1.21e-04 | recon: 2.0742e-06 code: 9.4753e-04 fc: 1.0406e-03 recT: 1.6086e-06 total: 5.6709e-06 | time: 0.053
I 06.28/02:30:08 solver.py:282 ] Epoch: [25/400][60/391] lr: 1.21e-04 | recon: 2.0668e-06 code: 9.4698e-04 fc: 1.0387e-03 recT: 1.5992e-06 total: 5.6517e-06 | time: 0.054
I 06.28/02:30:09 solver.py:282 ] Epoch: [25/400][80/391] lr: 1.21e-04 | recon: 2.0557e-06 code: 9.4061e-04 fc: 1.0189e-03 recT: 1.5902e-06 total: 5.6054e-06 | time: 0.052
I 06.28/02:30:10 solver.py:282 ] Epoch: [25/400][100/391] lr: 1.21e-04 | recon: 2.0566e-06 code: 9.4246e-04 fc: 1.0090e-03 recT: 1.5931e-06 total: 5.6012e-06 | time: 0.053
I 06.28/02:30:11 solver.py:282 ] Epoch: [25/400][120/391] lr: 1.22e-04 | recon: 2.0642e-06 code: 9.4586e-04 fc: 1.0183e-03 recT: 1.6009e-06 total: 5.6293e-06 | time: 0.051
I 06.28/02:30:12 solver.py:282 ] Epoch: [25/400][140/391] lr: 1.22e-04 | recon: 2.0667e-06 code: 9.4572e-04 fc: 1.0174e-03 recT: 1.6028e-06 total: 5.6326e-06 | time: 0.049
I 06.28/02:30:13 solver.py:282 ] Epoch: [25/400][160/391] lr: 1.22e-04 | recon: 2.0708e-06 code: 9.4842e-04 fc: 1.0230e-03 recT: 1.6082e-06 total: 5.6504e-06 | time: 0.050
I 06.28/02:30:14 solver.py:282 ] Epoch: [25/400][180/391] lr: 1.22e-04 | recon: 2.0738e-06 code: 9.5064e-04 fc: 1.0339e-03 recT: 1.6112e-06 total: 5.6695e-06 | time: 0.050
I 06.28/02:30:15 solver.py:282 ] Epoch: [25/400][200/391] lr: 1.23e-04 | recon: 2.0766e-06 code: 9.5133e-04 fc: 1.0394e-03 recT: 1.6141e-06 total: 5.6814e-06 | time: 0.049
I 06.28/02:30:16 solver.py:282 ] Epoch: [25/400][220/391] lr: 1.23e-04 | recon: 2.0804e-06 code: 9.5269e-04 fc: 1.0436e-03 recT: 1.6192e-06 total: 5.6958e-06 | time: 0.049
I 06.28/02:30:17 solver.py:282 ] Epoch: [25/400][240/391] lr: 1.23e-04 | recon: 2.0859e-06 code: 9.5356e-04 fc: 1.0447e-03 recT: 1.6238e-06 total: 5.7080e-06 | time: 0.049
I 06.28/02:30:17 solver.py:282 ] Epoch: [25/400][260/391] lr: 1.23e-04 | recon: 2.0913e-06 code: 9.5597e-04 fc: 1.0532e-03 recT: 1.6298e-06 total: 5.7302e-06 | time: 0.048
I 06.28/02:30:18 solver.py:282 ] Epoch: [25/400][280/391] lr: 1.24e-04 | recon: 2.0937e-06 code: 9.5584e-04 fc: 1.0557e-03 recT: 1.6319e-06 total: 5.7371e-06 | time: 0.049
I 06.28/02:30:19 solver.py:282 ] Epoch: [25/400][300/391] lr: 1.24e-04 | recon: 2.0926e-06 code: 9.5547e-04 fc: 1.0563e-03 recT: 1.6309e-06 total: 5.7353e-06 | time: 0.048
I 06.28/02:30:20 solver.py:282 ] Epoch: [25/400][320/391] lr: 1.24e-04 | recon: 2.0912e-06 code: 9.5484e-04 fc: 1.0566e-03 recT: 1.6304e-06 total: 5.7330e-06 | time: 0.048
I 06.28/02:30:21 solver.py:282 ] Epoch: [25/400][340/391] lr: 1.24e-04 | recon: 2.0919e-06 code: 9.5533e-04 fc: 1.0581e-03 recT: 1.6313e-06 total: 5.7365e-06 | time: 0.049
I 06.28/02:30:22 solver.py:282 ] Epoch: [25/400][360/391] lr: 1.25e-04 | recon: 2.0927e-06 code: 9.5506e-04 fc: 1.0562e-03 recT: 1.6310e-06 total: 5.7350e-06 | time: 0.049
I 06.28/02:30:23 solver.py:282 ] Epoch: [25/400][380/391] lr: 1.25e-04 | recon: 2.0942e-06 code: 9.5510e-04 fc: 1.0549e-03 recT: 1.6319e-06 total: 5.7362e-06 | time: 0.048
I 06.28/02:30:24 solver.py:318 ] => Train  Recon loss: 2.0943e-06 | Code loss: 9.5517e-04 | FC loss: 1.0556e-03 | Teacher recon loss: 1.6322e-06 | Total: 5.7372e-06 | adapter/W1_norm=6.1499e+01 | adapter/W1_mean=2.6650e-05 | adapter/W1_std=6.0057e-02 | adapter/W2_norm=1.6241e+00 | adapter/W2_mean=5.4329e-04 | adapter/W2_std=1.4901e-03 | adapter/delta_ratio=7.4479e-01

I 06.28/02:30:24 solver.py:427 ] 
=! Best NMSE: -2.2592e+01 (epoch=20)

I 06.28/02:30:25 solver.py:282 ] Epoch: [26/400][20/391] lr: 1.25e-04 | recon: 2.0192e-06 code: 9.1741e-04 fc: 9.7140e-04 recT: 1.5564e-06 total: 5.4644e-06 | time: 0.050
I 06.28/02:30:26 solver.py:282 ] Epoch: [26/400][40/391] lr: 1.26e-04 | recon: 2.0367e-06 code: 9.2455e-04 fc: 9.7748e-04 recT: 1.5709e-06 total: 5.5097e-06 | time: 0.048
I 06.28/02:30:27 solver.py:282 ] Epoch: [26/400][60/391] lr: 1.26e-04 | recon: 2.0660e-06 code: 9.3624e-04 fc: 1.0138e-03 recT: 1.6059e-06 total: 5.6220e-06 | time: 0.052
I 06.28/02:30:28 solver.py:282 ] Epoch: [26/400][80/391] lr: 1.26e-04 | recon: 2.0663e-06 code: 9.3825e-04 fc: 1.0248e-03 recT: 1.6069e-06 total: 5.6362e-06 | time: 0.050
I 06.28/02:30:29 solver.py:282 ] Epoch: [26/400][100/391] lr: 1.26e-04 | recon: 2.0759e-06 code: 9.4307e-04 fc: 1.0319e-03 recT: 1.6184e-06 total: 5.6693e-06 | time: 0.051
I 06.28/02:30:30 solver.py:282 ] Epoch: [26/400][120/391] lr: 1.27e-04 | recon: 2.0686e-06 code: 9.4307e-04 fc: 1.0271e-03 recT: 1.6117e-06 total: 5.6505e-06 | time: 0.050
I 06.28/02:30:31 solver.py:282 ] Epoch: [26/400][140/391] lr: 1.27e-04 | recon: 2.0753e-06 code: 9.4471e-04 fc: 1.0268e-03 recT: 1.6156e-06 total: 5.6623e-06 | time: 0.049
I 06.28/02:30:32 solver.py:282 ] Epoch: [26/400][160/391] lr: 1.27e-04 | recon: 2.0736e-06 code: 9.4515e-04 fc: 1.0282e-03 recT: 1.6126e-06 total: 5.6595e-06 | time: 0.049
I 06.28/02:30:33 solver.py:282 ] Epoch: [26/400][180/391] lr: 1.27e-04 | recon: 2.0802e-06 code: 9.4551e-04 fc: 1.0273e-03 recT: 1.6170e-06 total: 5.6699e-06 | time: 0.049
I 06.28/02:30:34 solver.py:282 ] Epoch: [26/400][200/391] lr: 1.28e-04 | recon: 2.0838e-06 code: 9.4658e-04 fc: 1.0277e-03 recT: 1.6223e-06 total: 5.6804e-06 | time: 0.049
I 06.28/02:30:34 solver.py:282 ] Epoch: [26/400][220/391] lr: 1.28e-04 | recon: 2.0876e-06 code: 9.4775e-04 fc: 1.0307e-03 recT: 1.6257e-06 total: 5.6917e-06 | time: 0.049
I 06.28/02:30:36 solver.py:282 ] Epoch: [26/400][240/391] lr: 1.28e-04 | recon: 2.0905e-06 code: 9.4887e-04 fc: 1.0328e-03 recT: 1.6274e-06 total: 5.6995e-06 | time: 0.049
I 06.28/02:30:36 solver.py:282 ] Epoch: [26/400][260/391] lr: 1.28e-04 | recon: 2.0928e-06 code: 9.4879e-04 fc: 1.0345e-03 recT: 1.6299e-06 total: 5.7060e-06 | time: 0.048
I 06.28/02:30:37 solver.py:282 ] Epoch: [26/400][280/391] lr: 1.29e-04 | recon: 2.0946e-06 code: 9.4976e-04 fc: 1.0384e-03 recT: 1.6312e-06 total: 5.7138e-06 | time: 0.048
I 06.28/02:30:38 solver.py:282 ] Epoch: [26/400][300/391] lr: 1.29e-04 | recon: 2.0903e-06 code: 9.4836e-04 fc: 1.0346e-03 recT: 1.6283e-06 total: 5.7015e-06 | time: 0.048
I 06.28/02:30:39 solver.py:282 ] Epoch: [26/400][320/391] lr: 1.29e-04 | recon: 2.0918e-06 code: 9.4947e-04 fc: 1.0379e-03 recT: 1.6299e-06 total: 5.7091e-06 | time: 0.048
I 06.28/02:30:40 solver.py:282 ] Epoch: [26/400][340/391] lr: 1.29e-04 | recon: 2.0927e-06 code: 9.4905e-04 fc: 1.0364e-03 recT: 1.6305e-06 total: 5.7087e-06 | time: 0.048
I 06.28/02:30:41 solver.py:282 ] Epoch: [26/400][360/391] lr: 1.30e-04 | recon: 2.0888e-06 code: 9.4860e-04 fc: 1.0356e-03 recT: 1.6275e-06 total: 5.7006e-06 | time: 0.048
I 06.28/02:30:42 solver.py:282 ] Epoch: [26/400][380/391] lr: 1.30e-04 | recon: 2.0901e-06 code: 9.4845e-04 fc: 1.0330e-03 recT: 1.6277e-06 total: 5.6993e-06 | time: 0.048
I 06.28/02:30:42 solver.py:318 ] => Train  Recon loss: 2.0935e-06 | Code loss: 9.4936e-04 | FC loss: 1.0346e-03 | Teacher recon loss: 1.6313e-06 | Total: 5.7087e-06 | adapter/W1_norm=6.1419e+01 | adapter/W1_mean=2.6472e-05 | adapter/W1_std=5.9980e-02 | adapter/W2_norm=1.6333e+00 | adapter/W2_mean=5.4499e-04 | adapter/W2_std=1.4990e-03 | adapter/delta_ratio=7.3196e-01

I 06.28/02:30:42 solver.py:427 ] 
=! Best NMSE: -2.2592e+01 (epoch=20)

I 06.28/02:30:44 solver.py:282 ] Epoch: [27/400][20/391] lr: 1.30e-04 | recon: 2.0456e-06 code: 9.2337e-04 fc: 9.9830e-04 recT: 1.5993e-06 total: 5.5666e-06 | time: 0.056
I 06.28/02:30:45 solver.py:282 ] Epoch: [27/400][40/391] lr: 1.31e-04 | recon: 2.0377e-06 code: 9.1814e-04 fc: 9.7670e-04 recT: 1.5769e-06 total: 5.5094e-06 | time: 0.051
I 06.28/02:30:45 solver.py:282 ] Epoch: [27/400][60/391] lr: 1.31e-04 | recon: 2.0628e-06 code: 9.2125e-04 fc: 9.7406e-04 recT: 1.6017e-06 total: 5.5598e-06 | time: 0.049
I 06.28/02:30:46 solver.py:282 ] Epoch: [27/400][80/391] lr: 1.31e-04 | recon: 2.0657e-06 code: 9.2215e-04 fc: 9.7347e-04 recT: 1.6018e-06 total: 5.5632e-06 | time: 0.050
I 06.28/02:30:47 solver.py:282 ] Epoch: [27/400][100/391] lr: 1.31e-04 | recon: 2.0701e-06 code: 9.2363e-04 fc: 9.7224e-04 recT: 1.6075e-06 total: 5.5734e-06 | time: 0.050
I 06.28/02:30:48 solver.py:282 ] Epoch: [27/400][120/391] lr: 1.32e-04 | recon: 2.0773e-06 code: 9.2648e-04 fc: 9.7513e-04 recT: 1.6143e-06 total: 5.5932e-06 | time: 0.049
I 06.28/02:30:49 solver.py:282 ] Epoch: [27/400][140/391] lr: 1.32e-04 | recon: 2.0796e-06 code: 9.2878e-04 fc: 9.7956e-04 recT: 1.6154e-06 total: 5.6034e-06 | time: 0.050
I 06.28/02:30:50 solver.py:282 ] Epoch: [27/400][160/391] lr: 1.32e-04 | recon: 2.0740e-06 code: 9.2829e-04 fc: 9.7348e-04 recT: 1.6106e-06 total: 5.5863e-06 | time: 0.050
I 06.28/02:30:51 solver.py:282 ] Epoch: [27/400][180/391] lr: 1.32e-04 | recon: 2.0716e-06 code: 9.2981e-04 fc: 9.7687e-04 recT: 1.6082e-06 total: 5.5864e-06 | time: 0.049
I 06.28/02:30:52 solver.py:282 ] Epoch: [27/400][200/391] lr: 1.33e-04 | recon: 2.0766e-06 code: 9.3057e-04 fc: 9.7852e-04 recT: 1.6149e-06 total: 5.6006e-06 | time: 0.049
I 06.28/02:30:53 solver.py:282 ] Epoch: [27/400][220/391] lr: 1.33e-04 | recon: 2.0759e-06 code: 9.3185e-04 fc: 9.7972e-04 recT: 1.6150e-06 total: 5.6024e-06 | time: 0.050
I 06.28/02:30:54 solver.py:282 ] Epoch: [27/400][240/391] lr: 1.33e-04 | recon: 2.0746e-06 code: 9.3162e-04 fc: 9.7785e-04 recT: 1.6139e-06 total: 5.5979e-06 | time: 0.049
I 06.28/02:30:55 solver.py:282 ] Epoch: [27/400][260/391] lr: 1.33e-04 | recon: 2.0720e-06 code: 9.3110e-04 fc: 9.7952e-04 recT: 1.6112e-06 total: 5.5938e-06 | time: 0.049
I 06.28/02:30:56 solver.py:282 ] Epoch: [27/400][280/391] lr: 1.34e-04 | recon: 2.0742e-06 code: 9.3222e-04 fc: 9.8027e-04 recT: 1.6121e-06 total: 5.5988e-06 | time: 0.049
I 06.28/02:30:57 solver.py:282 ] Epoch: [27/400][300/391] lr: 1.34e-04 | recon: 2.0741e-06 code: 9.3261e-04 fc: 9.8082e-04 recT: 1.6125e-06 total: 5.6000e-06 | time: 0.049
I 06.28/02:30:58 solver.py:282 ] Epoch: [27/400][320/391] lr: 1.34e-04 | recon: 2.0725e-06 code: 9.3232e-04 fc: 9.7998e-04 recT: 1.6115e-06 total: 5.5963e-06 | time: 0.049
I 06.28/02:30:59 solver.py:282 ] Epoch: [27/400][340/391] lr: 1.34e-04 | recon: 2.0725e-06 code: 9.3269e-04 fc: 9.8032e-04 recT: 1.6109e-06 total: 5.5963e-06 | time: 0.049
I 06.28/02:31:00 solver.py:282 ] Epoch: [27/400][360/391] lr: 1.35e-04 | recon: 2.0731e-06 code: 9.3350e-04 fc: 9.8190e-04 recT: 1.6113e-06 total: 5.5998e-06 | time: 0.049
I 06.28/02:31:02 solver.py:282 ] Epoch: [27/400][380/391] lr: 1.35e-04 | recon: 2.0800e-06 code: 9.3543e-04 fc: 9.8752e-04 recT: 1.6177e-06 total: 5.6206e-06 | time: 0.051
I 06.28/02:31:03 solver.py:318 ] => Train  Recon loss: 2.0813e-06 | Code loss: 9.3606e-04 | FC loss: 9.8823e-04 | Teacher recon loss: 1.6193e-06 | Total: 5.6249e-06 | adapter/W1_norm=6.1337e+01 | adapter/W1_mean=2.5931e-05 | adapter/W1_std=5.9899e-02 | adapter/W2_norm=1.6463e+00 | adapter/W2_mean=5.4506e-04 | adapter/W2_std=1.5125e-03 | adapter/delta_ratio=7.3906e-01

I 06.28/02:31:03 solver.py:427 ] 
=! Best NMSE: -2.2592e+01 (epoch=20)

I 06.28/02:31:05 solver.py:282 ] Epoch: [28/400][20/391] lr: 1.35e-04 | recon: 1.9997e-06 code: 9.0882e-04 fc: 9.1119e-04 recT: 1.5483e-06 total: 5.3679e-06 | time: 0.099
I 06.28/02:31:06 solver.py:282 ] Epoch: [28/400][40/391] lr: 1.36e-04 | recon: 2.0145e-06 code: 9.1686e-04 fc: 9.3695e-04 recT: 1.5548e-06 total: 5.4231e-06 | time: 0.074
I 06.28/02:31:07 solver.py:282 ] Epoch: [28/400][60/391] lr: 1.36e-04 | recon: 2.0083e-06 code: 9.1388e-04 fc: 9.2878e-04 recT: 1.5489e-06 total: 5.3999e-06 | time: 0.067
I 06.28/02:31:08 solver.py:282 ] Epoch: [28/400][80/391] lr: 1.36e-04 | recon: 2.0056e-06 code: 9.1087e-04 fc: 9.2588e-04 recT: 1.5499e-06 total: 5.3922e-06 | time: 0.061
I 06.28/02:31:09 solver.py:282 ] Epoch: [28/400][100/391] lr: 1.36e-04 | recon: 1.9973e-06 code: 9.0649e-04 fc: 9.1852e-04 recT: 1.5380e-06 total: 5.3603e-06 | time: 0.057
I 06.28/02:31:10 solver.py:282 ] Epoch: [28/400][120/391] lr: 1.37e-04 | recon: 2.0034e-06 code: 9.0948e-04 fc: 9.2560e-04 recT: 1.5454e-06 total: 5.3839e-06 | time: 0.056
I 06.28/02:31:11 solver.py:282 ] Epoch: [28/400][140/391] lr: 1.37e-04 | recon: 2.0222e-06 code: 9.1461e-04 fc: 9.3768e-04 recT: 1.5648e-06 total: 5.4393e-06 | time: 0.056
I 06.28/02:31:12 solver.py:282 ] Epoch: [28/400][160/391] lr: 1.37e-04 | recon: 2.0225e-06 code: 9.1524e-04 fc: 9.3810e-04 recT: 1.5649e-06 total: 5.4407e-06 | time: 0.055
I 06.28/02:31:13 solver.py:282 ] Epoch: [28/400][180/391] lr: 1.37e-04 | recon: 2.0254e-06 code: 9.1483e-04 fc: 9.3940e-04 recT: 1.5647e-06 total: 5.4443e-06 | time: 0.055
I 06.28/02:31:14 solver.py:282 ] Epoch: [28/400][200/391] lr: 1.38e-04 | recon: 2.0293e-06 code: 9.1611e-04 fc: 9.3771e-04 recT: 1.5685e-06 total: 5.4517e-06 | time: 0.053
I 06.28/02:31:15 solver.py:282 ] Epoch: [28/400][220/391] lr: 1.38e-04 | recon: 2.0291e-06 code: 9.1690e-04 fc: 9.3751e-04 recT: 1.5693e-06 total: 5.4529e-06 | time: 0.053
I 06.28/02:31:15 solver.py:282 ] Epoch: [28/400][240/391] lr: 1.38e-04 | recon: 2.0304e-06 code: 9.1668e-04 fc: 9.3538e-04 recT: 1.5705e-06 total: 5.4530e-06 | time: 0.052
I 06.28/02:31:17 solver.py:282 ] Epoch: [28/400][260/391] lr: 1.38e-04 | recon: 2.0405e-06 code: 9.1895e-04 fc: 9.4175e-04 recT: 1.5797e-06 total: 5.4809e-06 | time: 0.052
I 06.28/02:31:17 solver.py:282 ] Epoch: [28/400][280/391] lr: 1.39e-04 | recon: 2.0488e-06 code: 9.2121e-04 fc: 9.4572e-04 recT: 1.5872e-06 total: 5.5029e-06 | time: 0.052
I 06.28/02:31:19 solver.py:282 ] Epoch: [28/400][300/391] lr: 1.39e-04 | recon: 2.0524e-06 code: 9.2266e-04 fc: 9.4915e-04 recT: 1.5910e-06 total: 5.5152e-06 | time: 0.052
